,review,point,date,ingre,token_review
10,이니스프리 블랙티 세럼 제품이 유명하길래 일단 체험상품으로 구매했어요 피부가 예민하고 건성이라서 선택을 잘못하면 트러블이 일어날 수 있어서 일단 샘플 제품으로 체험해 봤는데 너무 촉촉하고 보들보들 하니 사용감이 좋아서 정품으로 구매했어요,4,2021-03-02,나이아신아마이드,"['이니스프리', '블랙', '티', '세', '럼', '제품', '이', '유명하길래', '일', '상품', '으로', '구매', '했어요', '피부', '가', '예민하고', '건성', '이라서', '선택', '을', '잘못', '하면', '트러블', '이', '일어날', '수', '있어서', '일', '샘플', '제품', '으로', '해', '봤는데', '너무', '촉촉하고', '보들보들', '하니', '용감', '이', '좋아서', '정품', '으로', '구매', '했어요']"
11,저녁에 바를 당시에는 그냥 촉촉하고 발림성 좋네 하고 말았는데 자다가 무심결에 얼굴을 쓸어보니 놀랄정도로 촉촉 쫀쫀한 느낌이 나요. 홍차성분이 그렇게 좋은건지? 암튼 원래 리뷰 잘 안쓰는데 적립금 받아서 하나 더 살려고 씁니당ㅎ,5,2021-03-02,나이아신아마이드,"['저녁', '에', '바를', '당시', '에는', '그냥', '촉촉하고', '발림', '성', '좋네', '하고', '말았는데', '자다가', '무심', '결', '에', '얼굴', '을', '쓸어', '보니', '놀랄', '정도', '로', '촉촉', '쫀쫀', '한', '느낌', '이', '나요', '홍차', '성분', '이', '그렇게', '좋은', '건지', '암튼', '원래', '리뷰', '잘', '안', '쓰는데', '적립금', '받아서', '하나', '더', '살려고', '씁니당']"
12,배송 빠르게 잘 받아서 사용 중입니다 근방다쓸거 같아요~~용량이 너무 작네요~~ 신한카드행사해서 저렴하게 구입했는데 행사 또해주세요 금방 다 쓰고 또 구입해야할것 같네요 몇일 써본결과는 피부가 보들보들해지는 느낌이 들어요,5,2021-03-02,나이아신아마이드,"['배송', '빠르게', '잘', '받아서', '용', '중', '입니다', '근방', '다', '쓸거', '같아요', '용량', '이', '너무', '작네요', '신한카드', '행해', '서', '저렴하게', '구입', '했는데', '행', '또', '해주세요', '금방', '다', '쓰고', '또', '구입', '해야', '할것', '같네요', '몇', '일', '써', '본', '결과', '는', '피부', '가', '보들보들해지는', '느낌', '이', '들어요']"
13,배송은 빨라서 너무 좋은데 택배열어보고 나서 너무 실망했어요 본품인데도 용량이 너무 작아요 30미리;;;샘플인 줄 알았네요 카드행사로 좀 싸게사진했지만 가격대비 용량이 작아요ㅜㅜ 바르니 끈적이지 않고 잘 흡수되니 좋네요,4,2021-03-02,나이아신아마이드,"['배송', '은', '빨', '라서', '너무', '좋은데', '택배', '열', '어보', '고', '나서', '너무', '실망했어요', '본', '품', '인데', '도', '용량', '이', '너무', '작아요', '미리', '샘플', '인', '줄', '알았네요', '카드', '행로', '좀', '싸게', '진했지만', '가격', '대비', '용량', '이', '작아요', '바르니', '끈', '적', '이지', '않고', '잘', '흡수', '되니', '좋네요']"
14,"한달반만에 또 구입했어요. 그동안 앰플 써봐도 금액이 높은 것에 비해 그닥 효과좋은지 모르겠어서 안썼는데, 세일때 한번 사서 써봤는데 역대급이예요. 발림성 너무 좋고, 바르고 나면 피부 촉촉함도 역대급이예요. 앰플치고는 가격도 저렴해서 아침 저녁으로 계속 바르니 한달 딱 쓰네요! 하지만 앞으로도 계속 구매 의사 백프로예요!",5,2021-03-02,나이아신아마이드,"['한', '달반', '만에', '또', '구입', '했어요', '그동안', '앰플', '써', '봐도', '금액', '이', '높은', '것', '에', '비해', '그닥', '효과', '좋은지', '모르겠어서', '안', '썼는데', '세', '일', '때', '한번', '서', '써', '봤는데', '역대', '급', '이예', '요', '발림', '성', '너무', '좋고', '바르고', '나면', '피부', '촉촉함도', '역대', '급', '이예', '요', '앰플', '치고는', '가격', '도', '저렴해서', '아침', '저녁', '으로', '계속', '바르니', '한', '달', '딱', '쓰네요', '하지만', '앞', '으로도', '계속', '구매', '의', '백프로', '예요']"
15,"샘플 참여해서 써보고 너무 좋아서 본품쓰고 이제는 대용량까지,,,,, 회복력이 장난 아닙니다 ㅜㅜㅜ 환절기 잘 사용하고 잇어요 크림하구 곁들여 사용하면 금상첨화..!! ㅎㅎㅎ 쟁임템 될거 같아요 동생한테도 영업햇네요ㅠㅠ 대용량 좋아용",5,2021-03-02,나이아신아마이드,"['샘플', '참여', '해서', '써', '보고', '너무', '좋아서', '본', '품', '쓰고', '이제', '는', '대', '용량', '까지', '회복', '력', '이', '장난', '아닙니다', '환절기', '잘', '용하고', '잇어요', '크림', '하구', '곁들여', '용하면', '금상첨화', '쟁임템', '될거', '같아요', '동생', '한테', '도', '영업', '햇', '네', '요', '대', '용량', '좋아용']"
16,"이니스프리 제품 잘 뽑네요. 기능이 잘 들어있으면서도 순한듯하게 잘 맞아요. 바르고 자고나면 쫀쫀함이 장난아니네요. 얼굴에 안 맞으면 화끈거리는데, 그런거 없이 잘 스며들어요. 안 맞을까봐 걱정했는데 그럴 필요가 없네요. 받고 매일 쓰니 금방 바닥보여요. 크기도 작아서 들고 다니기 좋은데,본품 사서 채워서 들고 다녀야겠네요.",5,2021-03-02,나이아신아마이드,"['이니스프리', '제품', '잘', '뽑네요', '기능', '이', '잘', '들어있으면서도', '순한듯', '하게', '잘', '맞아요', '바르고', '자고나면', '쫀쫀함', '이', '장난', '아니네요', '얼굴', '에', '안', '맞으면', '화끈', '거리', '는', '데', '그런거', '없이', '잘', '스며들어요', '안', '맞을까봐', '걱정', '했는데', '그럴', '필요', '가', '없네요', '받고', '매일', '쓰니', '금방', '바닥', '보여요', '크기', '도', '작아서', '들고', '다니기', '좋은데', '본', '품', '서', '채워서', '들고', '다녀야겠네요']"
17,체험 샘플기획도있어좋아요 엄마랑 나눠써보고 좋으면 재구매하겠습니다 기획세트 기대해요,5,2021-03-02,나이아신아마이드,"['샘플', '기획', '도', '있어', '좋아요', '엄마', '랑', '나눠', '써', '보고', '좋으면', '재구매', '하겠습니다', '기획', '세트', '기대해요']"
18,앰플이란 난생 처음 써보는 시대에 뒤떨어진 여자입니당 ㅋㅋㅋㅋ 얼굴은 하도 여러개 많이 쳐발쳐발해봐서 잘 못느끼겠지만 이 앰플이 얼마나 좋은건지 알게된 결정적인 계기는 매일 밤 손에 (손피부도 꼭 챙기세요!! ^^) 바르고 잤더니 정말 일주일도 안돼서 칙칙했던 피부색도 좀 더 하얗고 그리고 무엇보다 손이 무슨 아기 엉덩이 같아요 ㅋㅋㅋㅋㅋㅋㅋㅋ 완전 보송보송 부드러워졌어요,5,2021-03-02,나이아신아마이드,"['앰플', '이란', '난생', '처음', '써', '보는', '시대', '에', '뒤', '떨어진', '여자', '입니당', '얼굴', '은', '하도', '여러', '개', '많이', '쳐', '발', '쳐', '발해', '봐서', '잘', '못', '느끼겠지만', '이', '앰플', '이', '얼마나', '좋은', '건지', '알', '게', '된', '결정', '적', '인', '계기', '는', '매일', '밤', '손', '에', '손', '피부', '도', '꼭', '챙기세요', '바르고', '잤더니', '정말', '일주일', '도', '안', '돼서', '칙칙했던', '피부색', '도', '좀', '더', '하얗고', '그리고', '무엇', '보다', '손', '이', '무슨', '아기', '엉덩이', '같아요', '완', '보송보송', '부드러워졌어요']"
19,자기전에 바르고 자면 아침까지 부드러운 느낌,5,2021-03-02,나이아신아마이드,"['자기', '에', '바르고', '자면', '아침', '까지', '부드러운', '느낌']"
20,블랙티 앰플만 3개째 피부가 예민한데 트러블 올라오지도 않고 보습과 진정이 잘됩니다,5,2021-03-02,나이아신아마이드,"['블랙', '티', '앰플', '만', '개', '째', '피부', '가', '예민한데', '트러블', '올라오지도', '않고', '보습', '과', '진정', '이', '잘', '됩니다']"
21,드라마틱한 변화를 기대했다가 응!?!? 뭐 그닥...이라고 생각했는데... 그게 아니었어요!!! 이거 바르고 잔 다음날 안 바르고 잔 다음날 달라요... 피부가..;;;; 한두번 귀찮아서 안 발랐다가 다음날 피부 컨디션의 차이를 느끼니까 이제 꼭꼭 바릅니다~,5,2021-03-02,나이아신아마이드,"['드라마틱한', '변화', '를', '기대했다가', '응', '뭐', '그닥', '이라고', '생각', '했는데', '그게', '아니었어요', '이', '거', '바르고', '잔', '다음', '날', '안', '바르고', '잔', '다음', '날', '달라', '요', '피부', '가', '한두', '번', '귀찮아서', '안', '발랐다가', '다음', '날', '피부', '컨디션', '의', '차이', '를', '느끼니까', '이제', '꼭꼭', '바릅니다']"
22,한병을 다 써보니 너무 좋아요. 너무 묽지 않은 제형이라 촉촉하면서도 보습이 최고입니다. 겨울동안 앰플만으로도 피부 당김없이 매끈하고 촉촉하게 보습을 유지할수 있었어요. 완전 만족합니다. 위생적으로 사용할수있어 편해요.,5,2021-03-02,나이아신아마이드,"['한', '병', '을', '다', '써', '보니', '너무', '좋아요', '너무', '묽지', '않은', '제', '형', '이라', '촉촉하면서도', '보습', '이', '최고', '입니다', '겨울', '동안', '앰플', '만으로도', '피부', '당김', '없이', '매끈하고', '촉촉하게', '보습', '을', '유지', '할수', '있었어요', '완', '만족합니다', '위생', '적', '으로', '용할수있어', '편해요']"
23,배송비만 내고 앰플 본품 1/3 용량을 체험해 볼 수 있는 기회여서 너무 좋았다. 매일 저녁에 꾸준히 사용해보니 앰플이 겉돌지않고 싹 스며들어서 사용감이 좋았다. 넉넉한 양으로 오랜기간 테스트해보니 제품이 생각보다 너무 괜찮아서 본품을 사고싶은 생각까지 든다.,5,2021-03-02,나이아신아마이드,"['배송비', '만', '내고', '앰플', '본', '품', '용량', '을', '해', '볼', '수', '있는', '기회', '여서', '너무', '좋았다', '매일', '저녁', '에', '꾸준히', '용', '해보니', '앰플', '이', '겉', '돌지', '않고', '싹', '스며들어서', '용감', '이', '좋았다', '넉넉한', '양으로', '오랜', '기간', '테스트', '해보니', '제품', '이', '생각', '보다', '너무', '괜찮아서', '본', '품', '을', '고싶은', '생각', '까지', '든다']"
24,한병 다 써서 재구매했어요ㅎㅎ 엄청 드라마틱한 효과는 없으나 트러블 없구 덜 건조해서 행사가에 잘 샀습니다~ 양이 금방 줄어드는게 단점이네요ㅜ,4,2021-03-02,나이아신아마이드,"['한', '병', '다', '써서', '재구매', '했어요', '엄청', '드라마틱한', '효과', '는', '없으나', '트러블', '없구', '덜', '건조해서', '행', '가에', '잘', '샀습니다', '양', '이', '금방', '줄어드는게', '점', '이네', '요']"
25,"향, 제형 모두 다 좋구 무엇보다도 피부에 잘 스며들어서 산뜻합니다! 수부지 타입인데 잘 맞는것 같아요!",5,2021-03-02,나이아신아마이드,"['향', '제', '형', '모두', '다', '좋구', '무엇', '보다도', '피부', '에', '잘', '스며들어서', '산뜻합니다', '수', '부지', '타입', '인데', '잘', '맞는것', '같아요']"
26,촉촉하고 건조하지 않아서 좋습니다~^^,5,2021-03-02,나이아신아마이드,"['촉촉하고', '건조하지', '않아서', '좋습니다']"
27,건조한 얼굴에 스포이드로 쭉 앰플 짜서 흐르게하니 촉촉함이 엄청 느껴지더라고요. 요즘 자기전에 꼭 앰플 바르고 자는데 아침에 일어나면 덜 건조한 것 같아 좋더라고요. 쭉 사용해보려고요.,5,2021-03-02,나이아신아마이드,"['건조한', '얼굴', '에', '스포이드', '로', '쭉', '앰플', '짜서', '흐르게', '하니', '촉촉함이', '엄청', '느껴지더라고요', '요즘', '자기', '에', '꼭', '앰플', '바르고', '자는데', '아침', '에', '일어나면', '덜', '건조한', '것', '같아', '좋더라고요', '쭉', '용', '해보려고요']"
28,항상 쓰는 제품입니다 성인여드름성 트러블피부에 산뜻한 사용감이 좋아요,5,2021-03-02,나이아신아마이드,"['항상', '쓰는', '제품', '입니다', '성인', '여드름', '성', '트러블', '피부', '에', '산뜻한', '용감', '이', '좋아요']"
29,진짜 한번 바르고도 피부가 부들부들 달라지길래 재구매했습니다.,5,2021-03-02,나이아신아마이드,"['진짜', '한번', '바르고도', '피부', '가', '부들부들', '달라지길래', '재구매', '했습니다']"
30,촉촉합니다 세트구성도 완전 마음에 들어오,5,2021-03-02,나이아신아마이드,"['촉촉합니다', '세트', '구성', '도', '완', '마음', '에', '들어오']"
31,늘 사용하는 제품인데 할인행사까지햐서 좋아요~,5,2021-03-02,나이아신아마이드,"['늘', '용하는', '제품', '인데', '할인', '행', '까지', '햐', '서', '좋아요']"
32,부드러운 발림과 피부속 촉촉함이 좋아요.,4,2021-03-01,나이아신아마이드,"['부드러운', '발림', '과', '피부', '속', '촉촉함이', '좋아요']"
33,"나잇세럼, 크림으로 쓰고 있는데 보습력 최고입니다. 은은하게 블랙티 향이 나요.",5,2021-03-01,나이아신아마이드,"['나잇', '세', '럼', '크림', '으로', '쓰고', '있는데', '보습', '력', '최고', '입니다', '은은하게', '블랙', '티', '향', '이', '나요']"
34,건조하던 얼굴이 촉촉해졌습니다 만족합니다 추천합니다,5,2021-03-01,나이아신아마이드,"['건조하던', '얼굴', '이', '촉촉해졌습니다', '만족합니다', '추천', '합니다']"
35,빠르게 흡수되고 기름진것을 걱정했는데 생각외로 많이 기름도 안 지는거 같아요,5,2021-03-02,나이아신아마이드,"['빠르게', '흡수', '되고', '기름진것을', '걱정', '했는데', '생각', '외로', '많이', '기름', '도', '안', '지는거', '같아요']"
36,매일 저녁마다 바르고 있어요. 다음날에 가볍게 물세안만 하구요~ 얼굴 피부가 많이 환해졌어요. 진득거림 없이 촉촉해서 자기전에 발라도 이불이나 배개에 붙지않아 편하게 잘수있고 자는 동안 피부결이 개선되는거 같아 매일 아침 출근전에 컨디션이 좋았어요.,5,2021-03-02,나이아신아마이드,"['매일', '저녁', '마다', '바르고', '있어요', '다음', '날', '에', '가볍게', '물세안만', '하구요', '얼굴', '피부', '가', '많이', '환해졌어요', '진득거림', '없이', '촉촉해서', '자기', '에', '발라', '도', '이불', '이나', '배', '개', '에', '붙지', '않아', '편하게', '잘수있고', '자는', '동안', '피부', '결', '이', '개선', '되는거', '같아', '매일', '아침', '출근', '에', '컨디션', '이', '좋았어요']"
37,겨울이라 건조했었는데 앰플을 쓰면서 많이 좋아졌어요!ㅎㅎ 스포이드 방식이라 필요한 만큼 덜어 쓸수있어서 위생적으로도 좋은거 같아요!! 저는 1차로 한번 바르고 흡수시킨후에 한번 더 바르는데 피부결도 좋아지고 완전 추천합니당!,5,2021-03-02,나이아신아마이드,"['겨울', '이라', '건조했었는데', '앰플', '을', '쓰면서', '많이', '좋아졌어요', '스포이드', '방식', '이라', '필요한', '만큼', '덜어', '쓸수있어서', '위생', '적', '으로도', '좋은', '거', '같아요', '저', '는', '차로', '한번', '바르고', '흡수', '시킨', '후', '에', '한번', '더', '바르는데', '피부', '결', '도', '좋아지고', '완', '추천', '합니당']"
38,조그만게 스포이드로 되있어 편하고 촉촉하고 부드럽고 흡수잘되서 좋아요,5,2021-03-02,나이아신아마이드,"['조그만', '게', '스포이드', '로', '되있어', '편하고', '촉촉하고', '부드럽고', '흡수', '잘', '되서', '좋아요']"
39,촉촉하고 텍스쳐도 좋아요 ! 후기보고 샀는데 괜찮습니다!,4,2021-03-01,나이아신아마이드,"['촉촉하고', '텍스쳐', '도', '좋아요', '후기', '보고', '샀는데', '괜찮습니다']"
40,처음에 이벤트할때 샘플로써봤눈데 넘 촉촉해서 샀어요 수분감 쩝니다,5,2021-03-01,나이아신아마이드,"['처음', '에', '이벤트', '할', '때', '샘플', '로써', '봤', '눈데', '넘', '촉촉해서', '샀어요', '수분', '감', '쩝', '니', '다']"
41,샘플 써보고 좋아서 본품 구매했는데 너무나 만족이요. 피부결도 매끄러워지고 환해졌어요!,5,2021-03-01,나이아신아마이드,"['샘플', '써', '보고', '좋아서', '본', '품', '구매', '했는데', '너무나', '만족', '이', '요', '피부', '결', '도', '매끄러워지고', '환해졌어요']"
42,체험이벤트로 구매했습니다. 용량은 체험용이라 작고 아주 귀여워요. 스포이드 형태라 사용하기 편하고 위생적이고 너무 주르륵 흐르지 않아서 좋더라구요. 발라보니 촉촉하고 순한게 느껴지네요. 체험분 다 사용하고 나면 재구매의사 있어요.,5,2021-03-01,나이아신아마이드,"['이벤트', '로', '구매', '했습니다', '용량', '은', '용이', '라', '작고', '아주', '귀여워요', '스포이드', '형태', '라', '용하기', '편하고', '위생', '적', '이고', '너무', '주르륵', '흐르지', '않아서', '좋더라구요', '발라', '보니', '촉촉하고', '순한게', '느껴지네요', '분', '다', '용하고', '나면', '재', '구매', '의', '있어요']"
43,블랙티 앰플 사용하고 만족스러워 스페셜 세트 1차 때 구입하고 명절 때 2차 구입해서 선물하고 또다시 3차에 구입했습니다. 이니스프리 내에선 가격대가 좀 있지만 타 제품에 비하면 품질이 좋아요. 스페셜 세트로 구입해서 사용하면 좋을 것 같아요.,5,2021-03-01,나이아신아마이드,"['블랙', '티', '앰플', '용하고', '만족스러워', '스페셜', '세트', '차', '때', '구입', '하고', '명절', '때', '차', '구입', '해서', '선물', '하고', '또다시', '차', '에', '구입', '했습니다', '이니스프리', '내', '에선', '가격', '대가', '좀', '있지만', '타', '제품', '에', '비', '하면', '품질', '이', '좋아요', '스페셜', '세트', '로', '구입', '해서', '용하면', '좋을', '것', '같아요']"
44,겨울에 마스크에 피부가 넘 안좋아져서 고민이었는데 넘 좋은 제품을 만났어요 쫀득하니 겨울에 피부지키기에 딱이에요 겨울내내 쓰면 완전 좋을 것 같아요!!!,5,2021-03-01,나이아신아마이드,"['겨울', '에', '마스크', '에', '피부', '가', '넘', '안좋아져서', '고민', '이었는데', '넘', '좋은', '제품', '을', '만났어요', '쫀득하', '니', '겨울', '에', '피부', '지키기에', '딱이에요', '겨울', '내내', '쓰면', '완', '좋을', '것', '같아요']"
45,앰플을 사용해본적이 없어서 기대를 많이 했습니다. 역시나 이니스프리ㅋ 향도 좋고 잘 스며들어서. 체험 이벤트 통해서 쓴게 양이 적어 너무 아쉬웠습니다. 다음 세일 기간를 기다렸다가 구입 노려봐야겠어요. 좋은 제품 많이 만들어주셔서 감사해요,4,2021-03-01,나이아신아마이드,"['앰플', '을', '용해', '본적', '이', '없어서', '기대', '를', '많이', '했습니다', '역시', '나', '이니스프리', '향', '도', '좋고', '잘', '스며들어서', '이벤트', '통해', '서', '쓴게', '양', '이', '적어', '너무', '아쉬웠습니다', '다음', '세', '일', '기간', '를', '기다렸다가', '구입', '노려봐야겠어요', '좋은', '제품', '많이', '만들어주셔서', '감', '해요']"
46,좋아요 쫀쫀하면서 부담스럽지 않아서 넘 좋아요,5,2021-03-01,나이아신아마이드,"['좋아요', '쫀쫀', '하면서', '부담', '스럽지', '않아서', '넘', '좋아요']"
47,"글로우 틴트 립밤 3호 복숭아 보습은 물론이거니와, 색이 더하니, 립스틱을 바르지 않아서 너무 좋네요~~ 입술에 생명을 더하니, 얼굴에 생기도 생기고, 지인분들이 어디꺼 쓰냐고 자꾸 물어보네요~ 보습력 지속력 더할꺼 없이 가성비 갑 제품입니다~ 굿굿굿",5,2021-03-01,나이아신아마이드,"['글', '로우', '틴트', '립밤', '호', '복숭아', '보습', '은', '물론', '이거니와', '색', '이', '더하니', '립스틱', '을', '바르지', '않아서', '너무', '좋네요', '입술', '에', '생명', '을', '더하니', '얼굴', '에', '생기', '도', '생기', '고', '지인', '분들', '이', '어디', '꺼', '쓰냐고', '자꾸', '물어보네요', '보습', '력', '지속', '력', '더할꺼', '없이', '가성', '비', '갑', '제품', '입니다', '굿굿굿']"
48,촉촉하고 촉촉함이 오래 유지됩니다. 속까지 채워진 느낌? 세안 후 요거 하나만 발라도 당기는 느낌이 거의 없답니다. 좋아요~~,5,2021-03-01,나이아신아마이드,"['촉촉하고', '촉촉함이', '오래', '유지', '됩니다', '속', '까지', '채워진', '느낌', '세안', '후', '요', '거', '하나', '만', '발라', '도', '당기는', '느낌', '이', '거의', '없답니다', '좋아요']"
49,샘플이 좋아서 써보고 행사할때 구매했습니다 기대되는 재품,5,2021-03-01,나이아신아마이드,"['샘플', '이', '좋아서', '써', '보고', '행', '할', '때', '구매', '했습니다', '기대', '되는', '재품']"
50,처음에 이벤트할때 샘플로써봤눈데 넘 촉촉해서 샀어요 수분감 쩝니다,5,2021-03-01,나이아신아마이드,"['처음', '에', '이벤트', '할', '때', '샘플', '로써', '봤', '눈데', '넘', '촉촉해서', '샀어요', '수분', '감', '쩝', '니', '다']"
51,샘플 써보고 좋아서 본품 구매했는데 너무나 만족이요. 피부결도 매끄러워지고 환해졌어요!,5,2021-03-01,나이아신아마이드,"['샘플', '써', '보고', '좋아서', '본', '품', '구매', '했는데', '너무나', '만족', '이', '요', '피부', '결', '도', '매끄러워지고', '환해졌어요']"
52,체험이벤트로 구매했습니다. 용량은 체험용이라 작고 아주 귀여워요. 스포이드 형태라 사용하기 편하고 위생적이고 너무 주르륵 흐르지 않아서 좋더라구요. 발라보니 촉촉하고 순한게 느껴지네요. 체험분 다 사용하고 나면 재구매의사 있어요.,5,2021-03-01,나이아신아마이드,"['이벤트', '로', '구매', '했습니다', '용량', '은', '용이', '라', '작고', '아주', '귀여워요', '스포이드', '형태', '라', '용하기', '편하고', '위생', '적', '이고', '너무', '주르륵', '흐르지', '않아서', '좋더라구요', '발라', '보니', '촉촉하고', '순한게', '느껴지네요', '분', '다', '용하고', '나면', '재', '구매', '의', '있어요']"
53,블랙티 앰플 사용하고 만족스러워 스페셜 세트 1차 때 구입하고 명절 때 2차 구입해서 선물하고 또다시 3차에 구입했습니다. 이니스프리 내에선 가격대가 좀 있지만 타 제품에 비하면 품질이 좋아요. 스페셜 세트로 구입해서 사용하면 좋을 것 같아요.,5,2021-03-01,나이아신아마이드,"['블랙', '티', '앰플', '용하고', '만족스러워', '스페셜', '세트', '차', '때', '구입', '하고', '명절', '때', '차', '구입', '해서', '선물', '하고', '또다시', '차', '에', '구입', '했습니다', '이니스프리', '내', '에선', '가격', '대가', '좀', '있지만', '타', '제품', '에', '비', '하면', '품질', '이', '좋아요', '스페셜', '세트', '로', '구입', '해서', '용하면', '좋을', '것', '같아요']"
