,0
10,"미쳤어요 미쳤어🙊
아니 진짜 이 가격에 이 품질 남는게 있는건지 의문이에요,,,

저는 처음에 미백용으로 샀는데 이거 은근 다른 부분에도 효과가 있는 느낌이에요

일단 미백에 관해서 말하자면
!!
다들 아시잖아요
미백기능성은 꾸준하게 발라야 효과가 점점 나타난다는점
지금 발라서 안나타난다고 중단하지 마시고 계속 쭉 사용하시면 점점 보일거에요!

제가 미백에 제일 효과 봤던 방법은 마스크팩 하기전에 볼,이마,코,턱,인중 부분에 한방울씩(턱이랑 인중은 한방울로 다 바를 수 있어요) 발라주고 그 위에 바로 마스크팩을 붙여줬어요
그러고 떼주면 진짜 잠시지만 !!!
그렇게 꾸준히 바르다보면 거에요:)

제가 걸 알았던게 목과 얼굴톤 차이가 엄청 심하거든요
얼굴이 훨 어두웠는데 며칠전에 거울을 보니까 톤이 엄청 비슷해졌길래니 놀라서 가족들한테 객관적으로 말해달라하고 물어보니 다들 차이가 거의 없대요,,
와 그날이후로 전 미백에 확실히 기능한다고 봐요!
그리고 더불어서,, 모공도 점점 수축하는 느낌이에요!! 하루하루 피부가 다릅니다ㅠ
진짜 매일매일 피부변화 사진으로 안남겨놓은걸 후회해요

!!
저는 몸에도 발라주고 있어요◡̈
다들 많이 쟁이세요ㅠㅠㅠ!! 진짜 꼭 추천하는 제품이에요 제가!!
심지어 판매자님도 세상 제일 친절하셔서 놓을 수 없는 브랜드,,,,

하지만 과유불급 다들 아시죠:)
적당량을 쓰면 찐득하지도, 피부에 트러블이 나지도 않습니다🌷

저는 이제 리즈너뷰티 믿고 사용해요!!
앞으로도 좋은제품이 정말 합리적으로 나올거라고 기대하는 브랜드에요🥺
다른 제품들도 많이 내주세요💕💕

+저는 3/27 구매확정 돼있네요! 약 2달 사용한 리뷰구요
구매확정일 캡쳐해서 올릴려니 직접 찍은 사진 아니라고 안올라가지네요ㅠㅠㅠ"
11,"용기가 정말 쓰기 편리해요. 가성비도 좋구요. 며칠 사용 안한터라 효과는 아직 모르겠구요.
보습이나 흡수력 촉감 모든 부분에서 만족합니다.
개인적으로 민감성 피부인데 처음이용시 섞어쓰라는 주의 문구에도 그냥 썼더니 바르고 트러블이 났는데 다행히 금방 좋아져 괜찮았습니다.
다른 분들은 섞어쓰시길 바랍니다."
12,깜짝놀랐어요. 앰플이나 로션에 섞는데 확실히 결개선이 되네요. 이거쓰고 피지가 좀 덜나오고 결이 매끈해져서 주변에서 요새 얼굴에서 광이 난다고 합니다 대신 좀 건조한 것도 있는 것 같아용 그래도 전 피지개선된것만으로도 만족 ㅜㅜ 여기서파는 수분크림에도 같은성분 들어서 그런지 수분크림은 자극적이라 한 번 쓰고 안썼습니다.
13,"흡수력 좋은 물타입 제형이나 용기때문에 사용이 너무 불편합니다.
이런 물같은 제형을 쓸거라면 용기가 펌핑타입으로 바꾸는게 낫지 않을까요
이용기를 계속 쓸거라면 내용물을 좀 점성있는 제품으로 바꾸는것도 좋구요

어쨌든 좋은 상품이에요 무향에 가격도 너무 착하고 앞으로도 계속 주문할 예정입니다"
14,제형은 예전 버전이 더 맘에 듦. 제형에 대해 내부논의중이시라니 계속 기다려볼게요. 저번껀 너무 끈적였고 이번건 당황스러울 정도로 점성이 없어서 그 중간의 점도로 리뉴얼되면 좋겠어요ㅜ 이거 쓰기 전에 디오디너리꺼 적응기간 충분히 갖고 써봤는데도 계속 트러블 나서 나이아신아마이드 자체가 안 맞는 줄 알았는데 여기꺼 쓰고 계속 효과 보고 있음. 까맣게 착색된 트러블 흉터 관리에 특히 좋고 진정관리에도 도움이 좀 되는 듯. 두번째 재구매고 별일 없는 한 앞으로도 계속 구매할 예정.
15,다른곳에서 화장품유해성분이 있어 반품하고 주문했어요. 제 피부엔 자극이 있어 몇일에 한번씩 로션바르고 20분있다 로션에 소량만 섞어 발라요. 너무적게써 효과는 모르겠는데 바디로션에 5-6방울섞어 몸에 바르니 자극도없고 매끄럽네요
16,"지난 2월이었나 나이아신 찾다가 가격도싸고 10%나 들어간 리즈너뷰티제품을 우연히 찾아서 2통주문해서 쓰게되었어요. 이 제품 덕분에 4,5월 쯤에는 자주 점점 하얘진다는 말을 많이들었어요! 민감성에 수분부족한 복합성피부라 피부트러블도 많고 원래 피부가하얘서 트러블자국이 잘보였는데 이 제품이 트러블을 덜 올라오게도 하고 자국도 가라앉히는 느낌이었어요. 5월말쯤에 다 써버려서 다시사야했는데 리뉴얼기간이라 못사고 지냈는데 확실히 피부가 평소랑 달랐어요. 트러블도 이 제품 쓰기전과 같이 많이 올라왔고요ㅜㅜ 너무좋은 제품이라 리뉴얼되고 떴을때 바로 구매하고 지금 2주넘게 쓰는중입니다. 결론적으로는 리뉴얼 전이 더 좋아요ㅜㅜ 다시 돌아가주시면 안될까 부탁하는 마음으로 이렇게 긴 리뷰 남깁니다😂😂 제가 유존은 건성이 심한데 전 제품은 속당김 전혀없었다면 지금은 좀 있어요ㅜㅜ트러블이나 자국 완화 면에서도 차이가 큽니당..."
17,처음에 자극적이라서 해서 걱정했는데 앰플미스트 뿌리고 그냥 발라도 갠찮았습니다. 제형은 앰플이라길래 그래도 점성 약간은 있을줄 알았는데 완전 물제형이네요. 이건 약간 겨울엔 건조할거 같아서 조금 아쉬웠습니다. 며칠 써보고 피부밝아지길 기대하며 한달후기 남기려 오겠습니다.
18,"처음 써보는 성분이라 혹시나 피부에 괜찮
을지 걱정도 되었는데 좋네요~^^

저는 피부가 건성이라 알코올이 들어가지
않은 화장품을 선호하는데 딱 좋아요ㅎ
나이아신아마이드 이 제품하고 오일 딱 두개 쓰는데 저한테는 최고의 궁합이네요~
다 쓸때쯤에 또 구매할께요!!"
19,"화장품 성분 하나하나 깐깐하게 확인하고 테스트까지 거쳐 신중히 구매해야하는 민감 트러블 피부입니다. 피부관리에 예민해 유튜브에서 많은 정보를 얻고 제품을 알아보는 편인데, 평소 즐겨 보는 유튜버의 추천으로 리즈너뷰티 브랜드를 알게되었어요. 성분도 가격도 너무 착해서 우선 테스트고 뭐고 사보자! 해서 망설임없이 구매하였습니다 :)
나이아신아마이드 제품은 디오디너리로 처음 접하였는데 리즈너뷰티 제품이 저에게는 훨씬 더 맞는 것 같아요. 사용성과 위생측면 모두 고려한 제품 용기 디자인에서부터 체감효과면에서 모두 만족하며 사용중입니다.
좋은 성분에 으로 이런 멋진 제품 만들어주셔서 감사합니다 :)"
20,꾸준히 바른게 아니라서 눈에 띄는 효과는 못봤지만 발림성이나 흡수력도 괜찮은거같고 용기가 정말 맘에 들어요 깔끔하게 짜서 쓰기 좋네요 가격도 저렴하고.. 하나 더 재구매했는데 다음에는 좀 꾸준히 발라보고 후기 적어볼게요 ㅎㅎ
21,잘받았어요. 아직 써보기전이라 어떨지모르겠지만 느낌이 좋구요. 유통기한내에 얼른 써야할거같아요. 리뉴얼돼서 비싸지않고 가성비좋은 화장품이라면 꾸준히 여기서 구매할 예정이에요. 다른 제품들도 더 사고싶었는데 품절이라 못산게 아쉬워요.
22,"처음 사용했을 때 끈적임이 남아서 좀 불편했는데 막 자기전에 바르고 자면 좋은 것 같더라구요!
근데 계속 쓰니 각질 정돈이 안 되는 것 같아서 일주일에 한번만 사용하고 있어요
그래도 저렴하고 효과도 좋은 제품인 것 같아요
저는 아하앤바하 홈필링 리퀴드랑 같이 쓰는데 잘 맞았습니다!"
23,"크림이 오배송 되었는데 친절하고 빠르게 처해주셔서 너무좋았습니다

오전 : 나이아신+리치크림 섞발
저녁 : 나이아신+디페린크림 섞발


지성인데 피지가 줄은것같아 만족하고있습니다
트러블없으면 정착하겠습니다 ^^^"
24,"저는 이마,양볼에 각각 한방울씩 펴발라서 사용했는데 약간 끈적이는 느낌이들었으나 시간이 지나니 흡수가 되더라구요. 좀 따갑다는 말을 들어 걱정했는데 상처부위에 발라도 따가운 느낌은 전혀없었습니다. 트러블 개선효과는 제품사용 2일차라 말하기 애매하지만 트러블이 난다거나 하진 않았어요."
25,두번째 구매입니다. 작년부터 사용해오면서 솔직히 눈에 띄는 효과는 느끼지 못하였지만 관리차원에서 꾸준히 사용 할 예정입니다. 한가지 아쉬운 점이 있다면 제품 용기가 길고 얄팍해서 그런지 내용물이 줄면 줄수록 옆으로 잘 쓰러져서 살짝 불편하네요. 그 외엔 다 만족합니다.
26,젤보다는 묽은 제형인데 아주 옅은 핑크색이 돌아 넘 예쁘네요. 아~주 촉촉해요. 트러블도 없고 센텔라아시아티카 수딩 세럼과 같이 섞어서 바르면 좋을것 같애요. 요 한개만 바르면 간지럽고 트러블 날 수 있으니 그런분들은 설명서대로 섞어서 바르면 좋을듯 합니다.
27,일단 한통을 다 써봐야알것같은데 잘 모르겠어요ㅠㅠ 저는 효과가 미비한것도 아니고 그냥 없었어요 트러블이 가라앉는 그런 효과 아예 없고 얼굴 톤 균일 없구요 화이트닝? 없어요ㅠㅠ 그리고 되게 되게 진득거립니다~ 약간 찐득! 이건 아닌데 즨득? 이런느낌이랄까요? 바르고 좀 찝찝해서 꼭 손 씻게됩니다
28,"배송도 빨랐고, 상품 수령하고 3일동안 써봤는데 효과봤습니다.
물론 3일이라 드라마틱하지는 않지만 계속 문제였던 이마 좁쌀 그리고 색소침착 부분이 개선되고 있는 걸 느꼈어요.
3일만에 이렇게 느끼기 쉽지않은데 ㅠㅠㅠ 스킨케어 바꾼게 이것 뿐이거든요
안맞으면 어쩌나했는데 몇개 더 사두려구요!
합리적인 가격에 이렇게 좋은 제품 판매해주셔서 감사해요~!"
29,사실 큰 효과는 못봤어요 ㅇㄷㄹ유튜브를 통해서 구매했는데 모르겠네요.. 톤이라도 균일해지면 괜찮을텐데 그런거 없어요... 흠..그냥 저한테 안맞는거겠죠? 아 어쩌지 한번에 2통을 사서 넘 아깝네요.. 아직 한통도 다 못쓴상태에요..
30,"정말 최고의 화장품입니다. 제품 소개란에 있는 말에 공감하며 의심반 기대 반으로 샀는데 지금까지 만나본 제품들 중 최고입니다.
재구매 의사 있고, 앞으로 리즈너뷰티(?) 브랜드 애용하기로 결정한 제품입니다
저는 20살 남자이고 트러블은 없는 피부라서 푸석한 피부 개선을 원했는데 피부 톤 보습 대 만족합니다.
원래 쓰던 제품은 디마르3 알페 디 36이 었는데 저에겐 이거보다 훨씬 저렴하고 훨씬 성능 좋아보입니다."
31,다른 회사 나이아신아마이드도 너무 잘 써서 이것도 잘 맞겠다 싶었는데 역시 잘 맞아요 전에 쓰던 제품보다 용기도 편하고 저렴해서 이것만 꾸준히 쓰고 싶어요 용기 리뉴얼 안 하시면 좋겠어요ㅠㅠ 이 상태로 꾸준히 이어가주세요ㅠㅠ
32,일단 저는 이거 계속 쓸거 같아요! 환해진 느낌도 들고 아직 1통 다 안 써봤지만 매일매일 써보니까 좋더라구요! 일단 피부결 개선이 된다고 해야되나? 진정 느낌도 있고 역시 살짝 찐뜩함이 있어요...끈적끈적? 그래도 금방 지나면 또 사라지더라구요ㅎㅎㅎ전 이거 계속 쓰고 싶어요!
33,나이아신 앰플은 시중에서 어렵지 않게 찾아볼 수 있는 편이지만 튜브랑 스포이드를 결합한듯한 용기는 첨이네요. 아직 효과를 논의할정도로 오래사용한건 아니지만 워낙 덜렁거리는 편이라 스포이드 용기 쓸때는 불편한점이 많았는데 그런 점에서 자유롭고 가격대도 합리적이라 매우 만족합니다. 다른 제품들 리뉴얼도 매우 기다려지네요.
34,재구매했어요!! 생각보다 오래 사용하기도 하고 이리저리 섞어 쓰거나 바디에도 사용하기 편리해요~ 촉촉하면서 흡수도 빠르고 트러블도 나지 않아서 잘 사용중이에요ㅎㅎ 유통기한도 넉넉하고 포장도 깔끔해요
35,나이아신아마이드 제품을 찾다가 가격보고 응? 하다가 알아보니까 많은 분들이 추천해서 구매해봤습니다 튜브타입 이라 많이 나올까 걱정했는데 열어 보니 앞부분에 스포이드가 달려있어서 놀랐습니다 .
36,"동생추천으로
리치크림 쓰다가 앰플도 써보고 싶어 구매 했습니다
액체로 앰플! 한번 써보려고합니다"
37,자극감 없어서 일단 만족해요. 한달동안 한통 다쓰고 두통째 써요. 전 넉넉히 발라도 괜찮더라구요. 효과는..아직.. 잘모르겠지만 좋은거 같아요!!!! 재구매 또 할거예요^^
38,엄청 촉촉해진다는 느낌은 없는데 사용하고 여드름이 안나요. 근데 흉터에는 효과 없는듯 합니다. 가격은 착해서 대량구매함
39,여드름은 확실히 안나는데 흉터에는 효과 없어요. 근데 가격이 착해서 대량구매했습니다.
40,"쫀쫀해요 지인한테도 선물했는데
써보더니 건조하지 않고 좋다고 하더라구요
근데 매일쓰는데 미백이 되고있는건지는
아직 잘.. 모르겠어요"
41,피부환해지고 결이 좋아지는것을 느껴 대량구매했어요!
42,꾸준히 쓰던거라 좋아요~
43,트러블케어가 되는지는 모르겠지만 촉촉하고 양많아서 좋습니다!
44,첨 써보는데 너무 맘에 들어요
45,"미백엔 효과가 있지만
단독사용으로는 피부가 좀 당기는 감이 있어요"
46,배송빠르고 촉촉해요 물제형이라 끈적이지않고 좋아요
47,"확실히 이전 버전이 낫긴 합니다.
이번에 물처럼 흐르더라구요.
저는 손등에 올려놓고 발르고는 했는데
이제는 손바닥에 덜어서 토너처럼 사용해요.
그래도 성분착하고 가격착하님깐 계속 구입할 예정입니다."
48,좋아요 산뜻해요 ㅎㅎ
49,진짜 좋아요! 바르고 다음날이면 완전 하얘져있어요 원래 피부 하야신데 좀 타신분들은 분명 효과 보실거에요! 제형은 물같이 흐르는 제형이에요! 너무너무 좋아요 다음에 재구매 할겁니다
50,아직 한번써봐서 몰라요. 근데 제형이 물같아도 전 바르기에 괜찮은거 같아요. 그뒤 바로 수분로션 발라줘요.
51,이거랑 msm엠플하나 바르면 끝 국룰
52,"오 지금 3일째한방웋씩 사용줄인데 효과 좋아요
트러블 피부라 걱정했는데 추가로 트러블이 올라오진 않았아요"
53,아주 마음에 듭니다.
54,피부가 밝아지고 전체적으로 효과가 있어요! 자극은 좀 있을 수 있는데 적절히 조절해서 사용해주면 좋아요!!
55,묽어진것이 아쉽네요ㅠㅠ
56,배송이 넘나 빨라욧
57,2개 사서 거의다 써가는데 뭐 당연한거지만(?) 미백효과는 거의 없어요 ㅎ 영양제도 먹으면서 써봤는데 효과는 작지만 잘쓰고 있습니당
58,진짜 좋아요 피부도 밝아지고 피부결도 좋아지고 붉은기도 가라앉고 진짜 최고입니다 6통샀는데 후회없고 지금 2통 더 사러가요
59,"그런데 이번에이상한점이 너무워터리해요
전에시켰던 나이아신은 점성이 있었는데 이건 점성이 일도없어요 한참 추울때와서 얼었다녹아서그런게 아닌가 생각해봅니다 너무 물이예요"
60,배송도 빠르고 진짜 좋아요 동일 제품 중 젤 싸요 !!!!!~~~~!~!~!~!!~!~
61,용기가 위생적이어서 좋아요!! 흡수도 잘 되고 만족합니다🥰
62,큰효과는 모르겠지만 꾸준히 쓰는중입니다
63,아직 뚜렷한 효과를 보진 못 했습니다.
64,왠지는 모르겠지만 핑크빛이 돌아요..! 리뉴얼 후에 제형이 바뀌었다고 했는데 정말 물 같네요. 쓸 때 딱히 안 눌러도 기울이면 한 방울씩 나와요. 용기 디자인도 딱 좋네요!! 이 용기 쭉 유지했으면 좋겠어요~
65,얼굴이 환해지는 것 같아요
66,합리적인 가격이라 구매했고 만족합니다. 지성이 쓰기 좋습니다.
67,2개 샀었는데 거의 다 썼네요. 잘쓰고 있습니다~
68,배송은 조금 느렸지만 흡수 잘되고 촉촉하네요
69,항상 쓰고있어요 감사합니다
70,배송도 빠르고 좋았습니다!
71,꽤 오래 쓰다 이제 리뷰 쓰네요! 좋습니다 용기도 깔끔하고 위생적입니다!
72,계속 쓰고 있습니다
73,가격적인면과 품질 성분
74,환해지네요 효과 좋아요
75,솔직히 효과가 있는지는 확실히 모르겠지만 날마다 쓰고있고 촉촉한 기분이 좋습니다. 저렴도 하구요.
76,"지금 3일 정도 썼는데 진짜 너무 좋아요.
트러블 붉은기 잡아주고 피부가 보들보들 해졌어요."
77,"사용감 좋아요 쓰던화장품에 썪어서 사용중입니다
미백효과있어요 또구매할께요"
78,저는 트러블이 좀 나네요 ㅠㅠ
79,맨날 이거만 써요 ^^ 좋습니다.
80,효과는 잘 모르겠지만 좋네요
81,좋아요..재구매 의사 있어요
82,가성비가 굉장히 좋아요
83,조금 물처럼 발리는거같아서 더 써봐야 알거같스빈다~~
84,"아직 사용전인데,사용해보고 한달 후기 남길게요~"
85,잘받았어요 꾸준히 써서 효과보고싶어요
86,한달만 써서 잘은 모르겠고 더써봐야 알듯하네요. 향은 무향이어서 바를때 거부감없습니다
87,여름에 햇빛을 많이 받아서 그런지 피부가 좀 어두워져서 되돌리려고 사용했는데 지금 많이 밝아졌어요ㅎㅎ 트러블도 없고 적당히 촉촉한데다가 한 방울씩 나오기 좋은 형태로 되어 있어서 잘 사용중입니다 ㅎㅎ
88,아주아주 잘 사용하고 있습니다
89,전체적으로 무난무난 합니다
90,수분크림에 섞어쓰고있는데 홍조 많이 잡았어요
91,저는 계속 꾸준히 쓸 예정입니다
92,저는 꾸준히 쓰려고요
93,"고농도 나이아신아마이드 이고 저렴해요. 발림성이나 흡수력은 떨어지고 끈적이는 편이지만, 저는 섞어 바르기 때문에 상관없어요. 고농도라 섞발 추천드려요. 토너, 크림 등등 아무데나 섞어도 좋아요 ㅎ"
94,스킨만큼 완전 물제형이네요! 함량이 높아 약간 자극될 수 있다해서 피부시술 직후라 못썼어요..
95,피부가 맑아지는지 모르겠지만 물같은 제형에 흡수력은 좋아요!!
96,지금까지는 좋아요. 두통 다 써보고 계속 구매할지 결정할게요
97,넘 저렴해요 성분 꼭 보고 사는데 성분도 좋아요 다른 제품도 봤지만 좀 자극될까 이걸루 시켰어용
98,맘에들어요 리뉴얼됨건 쪼금아쉽지만 그래도좋아용ㅎ
99,미백은 한번에 되는게 아닌지라 꾸준히 쓰고있습니다!
100,아직 잘 모르겠지만 다 쓰면 더 구매할것 같습니다.
101,아직 효과는 잘 모르겠지만 꾸준히 쓰고 있어요
102,꾸준히 발라주고 있어요~ 재주문의사 있읍니다
103,진짜무난하고 가격도 저렴해서 좋았어요
104,"피부가 촉촉 해요.
재구매 합니다."
105,좋아요.. 피부 유지 잘 되는 중
106,"Msm이랑 같이 샀는데 둘다 저랑은 안맞는 것 같습니다
며칠 써보고 그만두고 그런식으로 반복했는데 빨갛게 올라오는 게 있어서 이제품 안맞아서 그런 건가 확인차 해봤고 사용 중단하니 가라앉고 괜찮아지네요"
107,효과는 크게 모르겠어요
108,원래 쓰던 제품입니다
109,"살짝 끈쩍거리지만
미백성분이 고함량으로 들어있어서 만족해요
바르고 트러블 전혀 없었어요
다만 눈에 띄는 효과는 아직 없어서 아쉽네요"
110,각질제거제를 구매하면서 좋다길래 같이 샀는데 각질제거제보다 훨씬 저에겐 잘 맞았습니다.\n이 상품의 주요 성분이 제 피부에 잘 맞기도 했고 무엇보다 피부가 건강해지는 느낌?을 받았던 것 같아요.
111,너무 묽어져서 흐르고 그러긴 하는데 그래도 이거 바르면 여드름이 덜 나는것 같아요
112,아직 더 사용해봐야겠지만 미백기능이 좀 이루어진 것 같습니다.
113,써 보니까 좋아서 여러사람한테 추천하고 계속 쓰고있습니다
114,피부가 개선되었다는 느낌은 없지만 나빠지지도 않았습니다.
115,저렴한 가격에 만족합니다. 아직 다이나믹한 변화는 없어요
116,아직 잘은 모르겠지만 꾸준히 써보려고요 미백에 좋대서요
117,흔적이 생각보다 빨리 옅어져요 넘 좋아서 3개 쟁여둠
118,배송도 빠르고 좋아요~ 선물도 해야겠어요~
119,"아직 사용전인데
잘 맞으면 좋겠네요"
120,가격이 착하네요!!!
121,디오디너리10% 이후 징크성분 때문에 트러블이 생기는 것 같아 이 제품으로 바꿨습니다. 제형이 너무 흐르는 탓에 바르기가 조금 어렵네요 ㅠ
122,오늘 받았어요! 깔끔하게 포장되서 왔고 제품도 꼼꼼하게 확인해서 보내주셨더라구요! 아직 사용 전인데 기대되네요 한달 후에 후기 남기도록 하겠습니다!
123,매일매일 바르고 있습니다. 싸고 사용하기도 편한듯
