,0
15,"각질제거제랑 같이 구매했습니다. 무엇보다 가격이 괜찮아서 같이사도 부담이 안된다는 점이 너무 좋네요. 이전에 타브랜드 나이아신아마이드 제품 구매하고싶었능데 그 당시 구하기도 어려웠고 품절이라 포기했었서든요. 그런데 리즈너뷰티는 이렇게 네이버페이 쇼핑으로도 구매할 수 있어서 좋습니다.
아무튼 각질제거제랑 이 제품 같이 써서 효과봤다는 분 후기 보고 주문했어요. 
일단 처음이라 설명서대로 다른 제품 알로에젤이랑 섞어써봤는데 둘다 묽어서 그런지 잘 안섞이더래요..하하...내일은 설명댜로 크림이랑 섞어 써봐야겠어요. 암튼 효과보고 한달사용후기도 기분좋게 쓸 수 이ㅛ었음 좋겠습니다!"
16,"지금 3일 정도 썼는데 진짜 너무 좋아요.
트러블 붉은기 잡아주고 피부가 보들보들 해졌어요."
17,아직 더 사용해봐야겠지만 미백기능이 좀 이루어진 것 같습니다.
18,진짜무난하고 가격도 저렴해서 좋았어요
19,넘 저렴해요 성분 꼭 보고 사는데 성분도 좋아요 다른 제품도 봤지만 좀 자극될까 이걸루 시켰어용
20,재구매했어요!! 생각보다 오래 사용하기도 하고 이리저리 섞어 쓰거나 바디에도 사용하기 편리해요~ 촉촉하면서 흡수도 빠르고 트러블도 나지 않아서 잘 사용중이에요ㅎㅎ 유통기한도 넉넉하고 포장도 깔끔해요
21,자극감 없어서 일단 만족해요. 한달동안 한통 다쓰고 두통째 써요. 전 넉넉히 발라도 괜찮더라구요. 효과는..아직.. 잘모르겠지만 좋은거 같아요!!!! 재구매 또 할거예요^^
22,트러블케어가 되는지는 모르겠지만 촉촉하고 양많아서 좋습니다!
23,배송빠르고 촉촉해요 물제형이라 끈적이지않고 좋아요
24,엄청 촉촉해진다는 느낌은 없는데 사용하고 여드름이 안나요. 근데 흉터에는 효과 없는듯 합니다. 가격은 착해서 대량구매함
25,꾸준히 쓰던거라 좋아요~
26,"제가 무딘편이라 향은 잘 모르겠고 색깔이 너무 이뻐요 
흡수 진짜 잘되고 첫사용이라 수분크림이랑 섞어발라서 단점은 잘 모르겠는데 
윤기가 나더라구요 ㅋㅋ 이제껏 제 피부에선 볼수없었던... ㅜㅜ 감동받았어요

========================= 리뷰수정합니다
어제 저녁에 받아서 필링 리퀴드 쓰고 쓰던거 쓰고
자극이 강하다고 해서 이거랑 수분크림 쓰던거 섞어쓰고 
아침에 토너쓰고 이거쓰고 쓰던거쓰고 했어요 
와.. 근데 이거 꼭사세요 꼭써보세요 대박이네요 진짜!! 
여러분들 눈을위해 피부사진은 못보여드리지만 
3시면 없어졌던 화장이 떡지지도 않고 살아있고 모공이 왜작아져요??
수분은 왜 또 개선된거죠?? 
이젠 광이나요?? 이거뭐죠? 왜케좋아여??
왜 저만 이제까지 몰라서  못썼던거죠?? 
피부관리실에서 열배넘게주고 산 세럼 앰플보다 더 좋아요
리즈너뷰티 덕후될래요 세트로 전부 주문했는데
오늘 집에가서 쓰던거 정리하고 리즈너뷰티꺼로 전체 갈아엎을래요
이건 진짜 대박입니다 꼭쓰세요!!!!!"
27,여드름은 확실히 안나는데 흉터에는 효과 없어요. 근데 가격이 착해서 대량구매했습니다.
28,"각질제거제를 구매하면서 좋다길래 같이 샀는데 각질제거제보다 훨씬 저에겐 잘 맞았습니다.
이 상품의 주요 성분이 제 피부에 잘 맞기도 했고 무엇보다 피부가 건강해지는 느낌?을 받았던 것 같아요."
29,"미백엔 효과가 있지만
단독사용으로는 피부가 좀 당기는 감이 있어요"
30,첨 써보는데 너무 맘에 들어요
31,리뉴얼 공지는 안 올라오고 기다리기 애매해서 그냥 6개 샀어요 ㅠ 물 같은 제형이 싫지만 고함량에 가격이 괜찮아서 리즈너만 씁니다. 좋은 제품 싸게 판매해주셔서 감사할 따름이기는 합니다ㅎㅎ 리뉴얼 되는 제품은 MSM 앰플 정도의 점도를 가진 제품이길 바라요!
32,피부환해지고 결이 좋아지는것을 느껴 대량구매했어요!
33,"한통 다 써서 재구매했습니다. 초기때는 끈적거려서 별로였지만 제형이 바뀌고 난뒤 사용할때 살짝 불편한점은 있지만 산뜻해져서 만족했는데 다시 점도있는 제형으로 변경될 예정이라하니 걱정이 되네요.

유분기가 많은 피부들도 고려하여 너무 끈적거리나 무거워지지는 않기를 바래봅니다.."
34,흔적이 생각보다 빨리 옅어져요 넘 좋아서 3개 쟁여둠
35,"각질제거제랑 같이 구매했습니다. 무엇보다 가격이 괜찮아서 같이사도 부담이 안된다는 점이 너무 좋네요. 이전에 타브랜드 나이아신아마이드 제품 구매하고싶었능데 그 당시 구하기도 어려웠고 품절이라 포기했었서든요. 그런데 리즈너뷰티는 이렇게 네이버페이 쇼핑으로도 구매할 수 있어서 좋습니다.
아무튼 각질제거제랑 이 제품 같이 써서 효과봤다는 분 후기 보고 주문했어요. 
일단 처음이라 설명서대로 다른 제품 알로에젤이랑 섞어써봤는데 둘다 묽어서 그런지 잘 안섞이더래요..하하...내일은 설명댜로 크림이랑 섞어 써봐야겠어요. 암튼 효과보고 한달사용후기도 기분좋게 쓸 수 이ㅛ었음 좋겠습니다!"
36,"지금 3일 정도 썼는데 진짜 너무 좋아요.
트러블 붉은기 잡아주고 피부가 보들보들 해졌어요."
37,아직 더 사용해봐야겠지만 미백기능이 좀 이루어진 것 같습니다.
38,진짜무난하고 가격도 저렴해서 좋았어요
39,넘 저렴해요 성분 꼭 보고 사는데 성분도 좋아요 다른 제품도 봤지만 좀 자극될까 이걸루 시켰어용
40,"한달동안 다써봤는데 확실히 이거 쓰고나서 자고 일어나면 피부가 밝아져 있네요. 저한텐 그렇게 자극적이지도 않았고 기능은 확실해서 좋았어요. 굿굿 
다만 물제형이라서 바르기가 좀 힘든게, 얼굴에 한방울 떨어트려도 곧바로 주르륵 아래로 흘러버러 바르기가 애매합니다. 점성이 약간만 있어도 좋을거 같아요.
그거 빼고는 가성비면에서도 다 만족합니다 굿굿"
41,아직 잘은 모르겠지만 꾸준히 써보려고요 미백에 좋대서요
42,"흡수력 좋은 물타입 제형이나 용기때문에 사용이 너무 불편합니다.
이런 물같은 제형을 쓸거라면 용기가 펌핑타입으로 바꾸는게 낫지 않을까요
이용기를 계속 쓸거라면 내용물을 좀 점성있는 제품으로 바꾸는것도 좋구요

어쨌든 좋은 상품이에요 무향에 가격도 너무 착하고 앞으로도 계속 주문할 예정입니다"
43,저렴한 가격에 만족합니다. 아직 다이나믹한 변화는 없어요
44,피부가 개선되었다는 느낌은 없지만 나빠지지도 않았습니다.
45,"속건조가 잡히고 피부가 환해보인다는 말을 자주 듣습니다 굿 리즈너뷰티 아하바하와 함께 사용했기 때문에 더 시너지가 났을거라고 생각합니다
주로 다른 크림과 섞어바르는데 이거 바르면 피부가 손바닥에 쫀쫀하게 붙어요 이유는 모르지만 히알루론산이랑 비슷한 느낌? 흡수성이 좋아서 겉도는거 없어요. 가격도 저렴해서 손이나 바디제품에서 섞어 발라요. 퍽퍽쓰고 재구매할 의사 있어요"
46,"사용감 좋아요 쓰던화장품에 썪어서 사용중입니다 
미백효과있어요  또구매할께요"
47,"그런데 이번에이상한점이 너무워터리해요
전에시켰던 나이아신은 점성이 있었는데 이건 점성이 일도없어요 한참 추울때와서 얼었다녹아서그런게 아닌가 생각해봅니다 너무 물이예요"
48,아직 한번써봐서 몰라요. 근데 제형이  물같아도 전 바르기에 괜찮은거 같아요. 그뒤 바로 수분로션 발라줘요.
49,진짜 좋아요! 바르고 다음날이면 완전 하얘져있어요 원래 피부 하야신데 좀 타신분들은 분명 효과 보실거에요! 제형은 물같이 흐르는 제형이에요! 너무너무 좋아요 다음에 재구매 할겁니다
50,흡수력이 막좋은편은 아니고 마르지않아서 좋아요 아빠는 이제품 잘맞다고 세통 가까이 쓰고계세요
51,다른곳에서 화장품유해성분이 있어 반품하고 주문했어요. 제 피부엔 자극이 있어 몇일에 한번씩 로션바르고 20분있다 로션에 소량만 섞어 발라요. 너무적게써 효과는 모르겠는데 바디로션에 5-6방울섞어 몸에 바르니 자극도없고  매끄럽네요
52,2개 사서 거의다 써가는데 뭐 당연한거지만(?) 미백효과는 거의 없어요 ㅎ 영양제도 먹으면서 써봤는데 효과는 작지만 잘쓰고 있습니당
53,"동생추천으로
리치크림 쓰다가 앰플도 써보고 싶어 구매 했습니다
액체로 앰플! 한번 써보려고합니다"
54,항상 재구매하는 나이아신!! 자극업소 얼굴 환해지고 좋아용
55,이거랑 msm엠플하나 바르면 끝 국룰
56,써 보니까 좋아서 여러사람한테 추천하고 계속 쓰고있습니다
57,가격이 착하네요!!!
58,제 피부결이 좋아진 데에는 이게 일등공신이 맞습니다. 갑자기 좋아진 원인을 찾으려고 딴건 다 이전것을 쓰고 이것만 바꿔봤거든요. 기존에 쓰던 아이소이 세럼에 섞어쓰면 제일 좋지만 세럼다써서 걍 로션에 섞어바르는데 이거덕에 피지조절이 되나봅니다. 매끈해진다는걸 체감했어요. 저 원래 요철도 좀 나고 항상 국소적으로 피지가 차서 턱이나 에플존이 조금 울퉁불퉁한 피부였는데 약간 거짓말 보태서 도자기..^^.. 비슷해졌어요. 그렇다고 건조하지도 않ㄴㅔ요. 가격도 저렴하고ㅠㅠ제피부에 앞으로 비타민b는 이걸로만 충족시키면서 바를거에요 최고최고!! 그리고 친언니한테 소개시켰어요 감사합니다 번창하세요
59,"처음 쓰고난 후 필수템이 됐어요.
그런데 예전 점도로 변경돼서 빨리 나왔으면 좋겠네요.
지금 물처럼 나오는것보다 그때가 더 좋았던 것 같아요"
60,"늘 사용하는 제품. 다 좋은데 흐르는 게 아닌, 쫀득하게 개선 되었으면 좋겠어요. 감사합니다~"
61,아주 마음에 듭니다.
62,피부가 맑게 밝ㅇㅏ져서 너무 좋아요ㅠㅠ
63,매일쓰고있어요 좋아요
64,좋아요 산뜻해요 ㅎㅎ
65,왠지는 모르겠지만 핑크빛이 돌아요..! 리뉴얼 후에 제형이 바뀌었다고 했는데 정말 물 같네요. 쓸 때 딱히 안 눌러도 기울이면 한 방울씩 나와요. 용기 디자인도 딱 좋네요!! 이 용기 쭉 유지했으면 좋겠어요~
66,가격대비 아주 만족해요
67,피부가 밝아지고 전체적으로 효과가 있어요! 자극은 좀 있을 수 있는데 적절히 조절해서 사용해주면 좋아요!!
68,잘모르겠어용..ㅋㅋㅋ
69,주근깨는 물론이고 30대중반되니까 기미도 생겨서 시켰어요 웹서핑하다가 평생 미백제품달고 살았다는 혹자의 글에 이 제품이 직빵이라는 후기보고 사러왔는데 꾸준히 사용하고 효과보고 다시 사러올게요!ㅎㅎ
70,배송이 넘나 빨라욧
71,배송빨랐구요 안끈적여서 좋았어요 민감성인데도 자극 없었구요 오래 써봐야 효과가 나타나는 제품이라 꾸준히 구매해서 사용할 예정입니다
72,"트러블도 없고 흡수력도 괜찮아요.
눈에 띄는 효과가 있는 건 아니지만 나쁘지도 않아요."
73,배송은 조금 느렸지만 흡수 잘되고 촉촉하네요
74,자극도 없이 좋아요
75,처음엔 나이아신 함량이 너무 쎄서 따가웠는데 적응한ㅣ 피부결도 엄청좋아지고 인생템 됐어요!!!!
76,좋습니다 매번쓰고있어요
77,묽어진것이 아쉽네요ㅠㅠ
78,얼굴이 환해지는 것 같아요
79,트러블없이 잘 쓰고 있습니다.
80,리즈너뷰티 최고입니다
81,이번이두번째구매사용인데 저번보다 쫌물같아요 성분이바뀐건가요;;
82,"처음 써보는 성분이라 혹시나 피부에 괜찮
을지 걱정도 되었는데 좋네요~^^

저는 피부가 건성이라 알코올이 들어가지
않은 화장품을 선호하는데 딱 좋아요ㅎ
 나이아신아마이드 이 제품하고 오일 딱 두개 쓰는데 저한테는 최고의 궁합이네요~
다 쓸때쯤에 또 구매할께요!!"
83,큰효과는 모르겠지만 꾸준히 쓰는중입니다
84,이 가격대에 너무 좋은 나이아신앰플인듯
85,배송도 빠르고 진짜 좋아요 동일 제품 중  젤 싸요 !!!!!~~~~!~!~!~!!~!~
86,2개 샀었는데 거의 다 썼네요. 잘쓰고 있습니다~
87,아직 뚜렷한 효과를 보진 못 했습니다.
88,계속 쓰고 있습니다
89,합리적인 가격이라 구매했고 만족합니다. 지성이 쓰기 좋습니다.
90,처음에 자극적이라서 해서 걱정했는데 앰플미스트 뿌리고 그냥 발라도 갠찮았습니다. 제형은 앰플이라길래 그래도 점성 약간은 있을줄 알았는데 완전 물제형이네요. 이건 약간 겨울엔 건조할거 같아서 조금 아쉬웠습니다. 며칠 써보고 피부밝아지길 기대하며 한달후기 남기려 오겠습니다.
91,자극도 없고 잘 바르고 있습니다
92,소문듣고 구매했어요 기대중 ㅠㅠ
93,진짜 좋아요 피부도 밝아지고 피부결도 좋아지고 붉은기도 가라앉고 진짜 최고입니다 6통샀는데 후회없고 지금 2통 더 사러가요
94,아주 좋습니다 추천해요
95,배송도 빠르고 좋았습니다!
96,솔직히 효과가 있는지는 확실히 모르겠지만 날마다 쓰고있고 촉촉한 기분이 좋습니다. 저렴도 하구요.
97,아빠가 한번써보더니 괜찮다고 쭉 이걸로 쓰신대요 ㅎㅎ
98,깜짝놀랐어요. 앰플이나 로션에 섞는데 확실히 결개선이 되네요. 이거쓰고 피지가 좀 덜나오고 결이 매끈해져서 주변에서 요새 얼굴에서 광이 난다고 합니다 대신 좀 건조한 것도 있는 것 같아용 그래도 전 피지개선된것만으로도 만족 ㅜㅜ 여기서파는 수분크림에도 같은성분 들어서 그런지 수분크림은 자극적이라 한 번 쓰고 안썼습니다.
99,가성비앰플 넘 좋아요
100,꽤 오래 쓰다 이제 리뷰 쓰네요! 좋습니다 용기도 깔끔하고 위생적입니다!
101,"전에 썼을때랑 점도가 달라졌는데, 이런 물같은 점도도 좋아요!"
102,재재구매인데 항상 만족합니다. 다 쓰고 또 구매할 생각이예요.
103,"늘 쓰는 거예요.
스킨은 밸런스를 잡아주고,
나이아신은 트러블,미백 효과도 있어요"
104,좋은제품인것같아요 만족이요
105,좋아요 만족합니다!
106,용기도 편하고 사용감도 좋아요 몇통째사용해요
107,항상 쓰고있어요 감사합니다
108,"묽지만 바르면 촉촉해서 좋아요
아직 트러블 케어는 잘모르겠어요"
109,여름에 햇빛을 많이 받아서 그런지 피부가 좀 어두워져서 되돌리려고 사용했는데 지금 많이 밝아졌어요ㅎㅎ 트러블도 없고 적당히 촉촉한데다가 한 방울씩 나오기 좋은 형태로 되어 있어서 잘 사용중입니다 ㅎㅎ
110,조금 물처럼 발리는거같아서 더 써봐야 알거같스빈다~~
111,한달만 써서 잘은 모르겠고 더써봐야 알듯하네요. 향은 무향이어서 바를때 거부감없습니다
112,맨날 이거만 써요 ^^ 좋습니다.
113,맨날 이거만 써요 ^^ 좋습니다.
114,나이아신 항상 쓰는 거예요
115,"6개월 정도 쓰고있는데
저렴하고 흡수도  괜찮았는데
요새는 효과가 크게 뜨지않네요.
피부가 맑아진다는가 여름가을은 괜찮았는데
제 피부가 이상한건가ㅠㅠ
여튼 저는 물제형보다 이전에 리뉴얼되기전에 제형이 좋았습니다."
116,전체적으로 무난무난 합니다
117,전부터쓰던거 정말좋아요
118,"아직 사용전인데,사용해보고 한달 후기 남길게요~"
119,아주아주 잘 사용하고 있습니다
120,생각보다 부드럽구 넘 좋아여
121,좋아요 다음에 또 시킬게요
122,잘받았어요 꾸준히 써서 효과보고싶어요
123,저는 트러블이 좀 나네요 ㅠㅠ
124,몇개가 쌓여잇는지 모르겟음 많이 바름
125,효과는 잘 모르겠지만 좋네요
126,"다좋은데... 제형이 너무 물같습니다... 필요이상으로 쓰게되고 얼굴에 바르기전 손으로 덜었을때 손에 흡수되는것도 무시못하네요 ... 

살짝만 더 제형이 진득해져야할것같습니다.. 너무 물입니다"
127,좋아요 대량 구매하고 발르는중
128,꾸준히 쓰니까 확실히 좋아요. 물처럼 흘러서 바르기 조금 어려운데 그래도 너무 만족하는 제품이라 쭉 쓸거같어요
129,좋아요..재구매 의사 있어요
130,배송이 진짜 너무 늦었어요.. 1주일 너무하네요
131,저는 계속 꾸준히 쓸 예정입니다
132,몇개을 사둔지 모르겟네요ㅋㅋ
133,나이아신아마이드 앰플쓰고 피부속건조가 잡혔어요
134,저는 꾸준히 쓰려고요
135,환해지네요 효과 좋아요
136,수분크림에 섞어쓰고있는데 홍조 많이 잡았어요
137,스킨만큼 완전 물제형이네요! 함량이 높아 약간 자극될 수 있다해서 피부시술 직후라 못썼어요..
138,저번에 쓰고 괜찮아서 다시 주문했어요
139,맘에들어요 리뉴얼됨건 쪼금아쉽지만 그래도좋아용ㅎ
140,여드름 케어 동시에 피부톤이 균일하게 바뀌고 있어요ㅎㅎ 재구매 의사 100%입니당
141,가성비가 굉장히 좋아요
142,지금까지는 좋아요. 두통 다 써보고 계속 구매할지 결정할게요
143,자극적인 부분에 도포하니 좋습니다!
144,피부가 맑아지는지 모르겠지만 물같은 제형에 흡수력은 좋아요!!
145,꾸준히 발라주고 있어요~ 재주문의사 있읍니다
146,벌써 네통째 쓰고있어요 정말 만족합니다
147,1234567890
148,"제 피부는 건성이에요.

아주 만족하는 제품이에요.

물제형 이에요.
약간의 분홍빛을 띠어요.
향 걱정은 하지 않아도 돼요.

처음에는 앰플까지 바른 후 발랐는데요.
적응 후에는 스킨 바로 다음 단계에 에센스랑 같이 발라요.
라즈너뷰티 다른 물제형 제품들과 마찬가지로 알코올이 들어가지 않아서 약간의 보습감이 느껴져서 좋아요.

이 제품과 다른 기능성 제품을 병행하는데요.
피부톤, 결이 많이 좋아졌어요. 예전에는 관리를 거의 안해서 대비효과도 있겠지만 그래도 트러블 없이 피부에 순하게 사용할 수 있는 건강한 제품이란 점에서 아주 만족해요.
현재 라즈너뷰티 안 써본 다른 제품과 함께 이 제품 2통 더 구입했어요.(기대중)

부담없이 바를 수 있는 기능성 제품!
산뜻한 스킨느낌의 제품!
추천해요."
149,"Msm이랑 같이 샀는데 둘다 저랑은 안맞는 것 같습니다
며칠 써보고 그만두고 그런식으로 반복했는데 빨갛게 올라오는 게 있어서 이제품 안맞아서 그런 건가 확인차 해봤고 사용 중단하니 가라앉고 괜찮아지네요"
150,"고농도 나이아신아마이드 이고 저렴해요. 발림성이나 흡수력은 떨어지고 끈적이는 편이지만, 저는 섞어 바르기 때문에 상관없어요. 고농도라 섞발 추천드려요. 토너, 크림 등등 아무데나 섞어도 좋아요 ㅎ"
151,미백은 한번에 되는게 아닌지라 꾸준히 쓰고있습니다!
152,"진짜 좋아요
이 가격에 이 정도 퀄리티면 앞으로도 쭉 쓸 생각이에요"
153,가성비킹입미다 재구매의사 있습니다
154,"피부가 촉촉 해요.
재구매 합니다."
155,"써보고싶던 재료로 만들어주셔서 감사합니다
잘쓸께요 ^^"
156,원래 쓰던 제품입니다
157,효과는 크게 모르겠어요
158,묽은 제형이라 첨엔 당황했는데 오히려 끝까지 남김없이 쓸 수 있어 좋아요. 바른 후 느낌은 좋넹ㅛ
159,아직 잘 모르겠지만 다 쓰면 더 구매할것 같습니다.
160,아직 효과는 잘 모르겠지만 꾸준히 쓰고 있어요
161,좋아요.. 피부 유지 잘 되는 중
162,얼굴 결이 매끄러웓고 미백효과도 커요
163,상품평이 좋아 구매했어요. 트러블업이 잘 스며드네요.용기도 맘에 듭니다.
164,항상 쓰고있는 제품이에요 좋아요
165,"아직 사용전인데
잘 맞으면 좋겠네요"
166,너무 묽어져서 흐르고 그러긴 하는데 그래도 이거 바르면 여드름이 덜 나는것 같아요
167,"정말 꾸준하게 쓰시면서 피부결이나 피부 개선을 원하신다면 추천하고 싶어요. 
드라마틱한 효과를 기대하고 구매하진 마세요.
첫 주문하고 두개째 쓰고 있는데 그동안 썼던 에센스중 최고 사용하기 좋은 용기라고 감히 단언하고 싶어요. 
에센스 자체 성분도 착하고 발랐는때 알러지도 없고 사용후 촉촉합니다. 
저의 경우 다른 분과 다르게 효과는 크게 없었어요. 더 쓰면 나타나려나요. ㅜ.,ㅜ
그런데 사용하면 할 수록 피부결이 정돈된 느낌이고 이걸 쓰고 나서 피부 트러블이 조금 줄었어요. 재품 저체엔 그런 효과가 있는거 같진 않은데 저에게 아주 잘 맞아서 그런건지 피부가 진정 되는느낌이라 좋습니다. 
이래저래 작은 변화에 만족이 커서 정착할 예정입니다."
168,매일매일 바르고 있습니다. 싸고 사용하기도 편한듯
169,가격부터 성능까지 매우 좋아요
170,쓰던거예요 회사동료도 하고싶대서  대신사요 좋아요
171,"살짝 끈쩍거리지만
미백성분이 고함량으로 들어있어서 만족해요
바르고 트러블 전혀 없었어요
다만 눈에 띄는 효과는 아직 없어서 아쉽네요"
172,오늘 받았어요! 깔끔하게 포장되서 왔고 제품도 꼼꼼하게 확인해서 보내주셨더라구요! 아직 사용 전인데 기대되네요 한달 후에 후기 남기도록 하겠습니다!
173,"확실히 이전 버전이 낫긴 합니다.
이번에 물처럼 흐르더라구요.
저는 손등에 올려놓고 발르고는 했는데
이제는 손바닥에 덜어서 토너처럼 사용해요.
그래도 성분착하고 가격착하님깐 계속 구입할 예정입니다."
174,디오디너리10% 이후 징크성분 때문에 트러블이 생기는 것 같아 이 제품으로 바꿨습니다. 제형이 너무 흐르는 탓에 바르기가 조금 어렵네요 ㅠ
175,상품은 너무 잘맞고 좋은데 끈적이는 제형이었는데 물같은 제형으로 바껴서 사용하는데 불편하네요ㅜㅜ 얼굴에 바르고 잇으면 뚜껑을 채 닫지못한 용기에서 화장품이 흘러요....화장품용기를 세워놓는 용기였으면 좋겠어요.
176,아직 사용 전이지만 기대돼요^^ 제형만 봤는데 완전 물제형이네요
177,"묽어서 흡수가 잘됩니다. 
섞발도 괜춘"
178,"나이아신 앰플로 라즈너뷰티를 입문했고 이번이 두 번째 주문인데 2개를 재구매했습니다~

스킨처럼 사용해도 좋고 스킨 이후 세럼 전 사용해도 좋은 부담없는 제품입니다.
사용후 피부톤 개선과 피부결 개선도 있었고 향도 마음에 듭니다.
앞으로도 계속 사용할 예정입니다~"
179,조금씩 꾸준히 바르고있어요 좋은효과있었음좋겠어요
180,"아직 사용한지 1일차라 더 써봐야 할 것 같은데
너무 물제형이라 약간 불편한 건 있어요"
181,화면과 똑같아요 만족합니다
182,"트러블피부라 절대 미백 꿈도 못꾸렀는데
꾸준히 사용한 결과 
매일은 힘들고 일주일에 두세번 사용중이요 
연속적으로 5일 사용했을때 효과 가 바로 눈으로 보이더라구요"
183,좋습니다.. 꾸준히 사용해보면 될거같아요
184,흔적이 빨리 없어져요 또살거임 등에도 써야해서 한번에 여러개 살라고요..
185,너무 좋아요 앞으로도 계속 살거 같아요
186,너무 좋아서 또 구매했습니다
187,사실 엄청나게 좋은느낌은 못받지만 그렇다고 이걸 쓰고 피부가 안좋아진적이 없어서 재구매 후 계속쓰려고합니다
188,배송도 빠르고 상태도 좋아요
189,잘 사용하겠습니다.
190,잘 쓰고 있습니다! 트러블 안나고 좋네요 보습력이 살짝 부족합니다 이건 어짜피 보습제로 채우기 때문에 상관없어용
191,"늘 쓰던 제품입니다~ 
성분도 좋고 가격대비 넘나 좋은 화장품이예요~~~
다 쓰면 또 이용할게요~~"
192,"좋아요!일단 가격대비 고함량이라좋고
크림이랑 섞어쓰고 있는데 촉촉하고
피부가 탄탄해지고있는 느낌을 받았어요!
별다른 자극이나 트러블 없고 더 써보고
자세한 후기남길게요~!"
193,담당 기사의 잘못인지 잘 모르겠으나 배송이 5일 정도 걸렸네요
194,별 효과는 잘 못봤지만 꾸준히 써야되;ㄹ거같아요
195,친구가 보습이 잘된대서 선물로 구매했어요
196,바르면 촉촉하고 피지조절도 되는거같고 용기도 사용하기 편해요
197,"재구매해서 쓰고있습니다
가격도 좋고 쓰기 좋습니다"
198,"재구매해서 쓰고있습니다
가격도 좋고 쓰기 좋습니다"
199,흡수 잘되구 처음에 발랐을때는 조금 따끔따끔해서 알로애랑 섞어바르고 했어요!
200,아주감사해요 수고욧
201,미백케어로 잘사용중이에여!
202,"이번으로 리즈너뷰티에서 나이아신 세번째 구매입니다! 처음에는 파란병,두번째는 같은 용기에 좀 끈적거리는 타입이었는데 이번에는 물처럼 흐르는 제형이라 피지분비가 많은 코부분에 사용하기에도 전혀 부담스럽지 않고 덜 끈적거려요
용기도 너무 좋구요! 계속 나이아신만은 꼭 리즈너에서 구매할 생각입니다"
203,아직 사용 전이지만 평이 좋아서 구매함 크림이랑 섞발용
204,리즈너뷰티의 필수템!!
205,가격이 만족스럽습니다
206,끈적임 과하지 않고 펴ㆍ안해요
