,content,date,like,place,tags
10,"#lu42 #홍대 #포슐라 촘촘한 수분 밀도 케어 #포슐라히아뮨하이드레이팅 앰플#수분충전 #수분유지#수분막형성 3단 수분 채움 애플💙세 가지 버섯 성분으로!영지버섯, 차가버섯, 흰목이버섯오랜 촉촉함을 전달‘◡’촘촘하게 수분을 채우고 끈적이지 않고 산뜻함매끈하게 코팅되듯 흡수실키하고 촉촉한 마무리감#수분 #수분앰플추천 #수분앰플 #보습 #보습앰플 #보습케어",2021-03-08,0,홍대,"['#lu42', '#홍대', '#포슐라', '#포슐라히아뮨하이드레이팅', '#수분충전', '#수분유지', '#수분막형성', '#수분', '#수분앰플추천', '#수분앰플', '#보습', '#보습앰플', '#보습케어']"
11,"#광고 💙예민하고 지친 건조한 내 피부를 달래주는 시간 😌✨ 건강한 피부의 기본은 수분밸런스를 잡아주는것 이라고해요 ! 포슐라가 완성한 히아뮨 바이옴은 무너진 피부의 마이크로바이옴 균형을 맞춰주어 쉽게 마르지않는 피부를 완성해준다고하던데, 써보니 딱 ! 알겠더라구요 🙈채워도 채워도 건조한 내 피부, 포슐라 히아뮨 하이드레이팅 앰플로 수분 체질부터 밀도까지 ! 수분부터 탄력까지 채워주니까 촉촉하고 탄탄한 피부를 만들어주더라구요 🙊💧유수분 밸런스가 무너져 생기를 잃고 푸석한 피부에 토너로 세안 후 잔여물을 닦아주듯 케어해주고 히아뮨 하이드레이팅 앰플을 화장솜에 덜어 얹어주면 촉촉 쫀쫀하게 케어해줄 수 있어 좋더라구요 ! 이젠 토너팩 말고 저랑 같이 히아뮨 앰플팩해요 ><⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀/⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#히아뮨하이드레이팅앰플 #히아뮨바이옴 #수분앰플 #탄력앰플#회복앰플 #릴렉싱앰플 #포슐라 #fossula #히아뮨 #앰플 #스킨케어#앰플추천 #피부장벽강화 #탄력앰플 #속건조앰플 #뷰티스타그램",2021-03-08,106,,"['#광고', '#히아뮨하이드레이팅앰플', '#히아뮨바이옴', '#수분앰플', '#탄력앰플', '#회복앰플', '#릴렉싱앰플', '#포슐라', '#fossula', '#히아뮨', '#앰플', '#스킨케어', '#앰플추천', '#피부장벽강화', '#탄력앰플', '#속건조앰플', '#뷰티스타그램']"
12,"#유료광고 @innisfreeofficial 3월 1일! 이니스프리의 4세대 그린티 씨드 세럼 출시🌿아직 실내에는 히터가 빵빵해서 건조했는데 피부 장벽 케어하기에 좋은 #수분세럼 추천해요! 포스트 바이오틱스 성분의 3중 바이오틱스 성분인 #그린티바이옴 성분으로 촉촉하고 탄탄하게 속부터 수분을 채워줘요, #속건조 잡기에는 아주 딱! 마스크로 자극 받은 피부에 진정까지 좋아용🤍#이니스프리 #그린티씨드세럼 #수분에센스 #수분앰플 #고수분세럼 #수분장벽 #수분세럼추천 #수분에센스추천 #수부지 #건성피부",2021-03-08,27,,"['#유료광고', '#수분세럼', '#그린티바이옴', '#속건조', '#이니스프리', '#그린티씨드세럼', '#수분에센스', '#수분앰플', '#고수분세럼', '#수분장벽', '#수분세럼추천', '#수분에센스추천', '#수부지', '#건성피부']"
13,"⠀[pH포뮬라 TEXTURES ]⠀Experience a variety of textures.크림부터 세럼까지 다양한 텍스처를 경험해 보세요.🟤 한국 정식 수입, 통관된 제품에만 부착되는 정품 인증 홀로그램을 꼭 확인하세요 🟤⠀⠀[pHformula]●한국 정식 수입, 통관되는 제품은 오직 다올코스메틱에서만 구입가능합니다.pH포뮬라 코리아에서 자체적으로 제작되는 인쇄물, SNS 이미지, 동영상, 교육자료, 제품원고등 2차적 무단 수정 및 사용, 유포를 금지합니다.⠀⠀➡ 문의 : 다올코스메틱 053-745-6588📲 인스타 다이렉트 👌 / 카톡 da7456588☀ 피부관리실 오픈, 마케팅, 교육 전문☀ 에스테틱 브랜드, 미용기기, 부자재, 소모품 취급⠀⠀#에텔랑 #앰플추천 #수분앰플 #미백앰플 #앰플 #피부관리 #에스테틱 #에스테틱화장품 #에센스 #에센스추천 #세럼 #세럼추천 #스킨케어 #피부관리실 #홈케어⠀",2021-03-08,110,,"['#에텔랑', '#앰플추천', '#수분앰플', '#미백앰플', '#앰플', '#피부관리', '#에스테틱', '#에스테틱화장품', '#에센스', '#에센스추천', '#세럼', '#세럼추천', '#스킨케어', '#피부관리실', '#홈케어⠀']"
14,햇살이 따사롭게 비치는 요즘☀내 피부에도 카카두플럼앰플로 햇살가득🌞 담자.햇살처럼 환하고 반짝이게?비타민C폭탄! 카카두플럼앰플이 도와줄게🙌.추위는 끝! 가벼워지는 옷차림만큼 피부도 가볍고 산뜻하게✨....#플리다 #pllida #비타민앰플 #PLLIDA #수분앰플 #미백앰플 #앰플추천 #피부관리 #카카두플럼 #비타민 #비타민C #앰플 #스킨케어 #기초케어 #피부미용 #화이트닝 #일상앰플 #데일리앰플 #카카두플럼앰플 #피부미백 #관리 #피부케어 #뷰티 #코덕 #뷰티브랜드 #기초추천 #스킨 #skin #뷰티추천 #beauty,2021-03-08,10,"Seoul, Korea","['#플리다', '#pllida', '#비타민앰플', '#PLLIDA', '#수분앰플', '#미백앰플', '#앰플추천', '#피부관리', '#카카두플럼', '#비타민', '#비타민C', '#앰플', '#스킨케어', '#기초케어', '#피부미용', '#화이트닝', '#일상앰플', '#데일리앰플', '#카카두플럼앰플', '#피부미백', '#관리', '#피부케어', '#뷰티', '#코덕', '#뷰티브랜드', '#기초추천', '#스킨', '#skin', '#뷰티추천', '#beauty']"
15,#광고 출시하자마자 1위인 올리브영 수분앰플은?!✨✨안녕하세요 데일리입니다 :)수분 가득가득한 앰플 들고 왔어요!🏷 @9wishes_official 하이드라 앰플 2세대이미 올리브영 수분 앰플로너무나 유명한 아이죠?기존 1세대보다 성분•용량UP가격은 그대로로 돌아왔다고 합니댜!코코넛수 55% + 프로바이오틱스 + 8중 히알루론산이함유되어 있어요바르자마자 쓔루루룩 피부에 흡수되는 느낌 넘 좋아요💦💦#나인위시스 #하이드라앰플2세대 #나인위시스수분앰플 #수분앰플 #2세대수분앰플 #정인선 #올리브영추천템 #올리브영앰플추천 #앰플추천 #수진장앰플 #AD,2021-03-08,22,,"['#광고', '#나인위시스', '#하이드라앰플2세대', '#나인위시스수분앰플', '#수분앰플', '#2세대수분앰플', '#정인선', '#올리브영추천템', '#올리브영앰플추천', '#앰플추천', '#수진장앰플', '#AD']"
16,"#제품협찬 ✨스노우화이트 퓨어 레디언스 앰플✨""투명하고 환한 피부를 위한 미백 & 주름개선 2중 기능성 화장품""밝고 균일한 피부톤으로 가꾸는데 도움을 줄 수 있어 주근깨, 기미, 피부 각질, 칙칙한 피부톤을 가진 사람들에게 추천한다!발랐을 때는 촉촉하고, 광나는 피부를 유지할 수 있어 좋았다!그리고 피부 자극 테스트를 거친 무자극이라 발랐을 때 따갑거나 가려움이 없었다!*본 포스팅은 뷰티레시피로 부터 제품을 제공받아 작성되었습니다.*@b.recipe www.brecipe.com#앰플 #미백앰플 #비타민앰플 #수분앰플 #화이트닝앰플 #브라이트닝앰플 #앰플추천 #기초케어 #쿠팡로켓배송 #기초화장품 #뷰티레시피미백앰플 #화이트닝 #다크써클",2021-03-08,80,,"['#제품협찬', '#앰플', '#미백앰플', '#비타민앰플', '#수분앰플', '#화이트닝앰플', '#브라이트닝앰플', '#앰플추천', '#기초케어', '#쿠팡로켓배송', '#기초화장품', '#뷰티레시피미백앰플', '#화이트닝', '#다크써클']"
17,"촉촉 물광피부로 변하는crp 앰플♡비타민 앰플은 따갑다?crp는 전혀 따갑지않아요!오랜 마스크 착용으로 트러블, 건조함으로 고생 중이시죠?-이제 건강했던 피부로 되돌릴 시간!👍따갑지않은 씨알피 앰플로 케어해보세요-약산성 pH 4.4로 건강한 피부 유지, 비타민 흡수력을 높인 똑똑한 앰플...#피부장벽강화#약산성화장품#약산성앰플#마스크트러블#crp앰플#씨알피#공구중#화장품공구#공구문의#비타민앰플#바르는비타민#수분앰플#촉촉앰플#영양앰플",2021-03-08,5,,"['#피부장벽강화', '#약산성화장품', '#약산성앰플', '#마스크트러블', '#crp앰플', '#씨알피', '#공구중', '#화장품공구', '#공구문의', '#비타민앰플', '#바르는비타민', '#수분앰플', '#촉촉앰플', '#영양앰플']"
18,crp vitamin c 15 forte봄이 오고 있어요🌸crp로 봄철 피부관리해봐요!순한 로즈마리산 천연성분과코코넛 파이 줄기가 들어가서저자극으로 비타민 영양케어가가능해요💧촉촉 쫀쫀 물광피부 만들기💧...#믿고쓰는앰플 #앰플#피부과제품#피부과앰플#피부과화장품#나노리포좀화장품#톤업앰플#미백앰플#피부과추천#영양앰플#촉촉앰플#수분앰플#청담동앰플#비타민c#비타민c앰플#피부과추천#비타민앰플#화이트닝#맑은피부#순한앰플#물광피부#씨알피#공구#화장품공구#약산성앰플#바르는비타민#물광앰플#앰플추천#공구진행#공구오픈#공구중,2021-03-08,5,,"['#믿고쓰는앰플', '#앰플', '#피부과제품', '#피부과앰플', '#피부과화장품', '#나노리포좀화장품', '#톤업앰플', '#미백앰플', '#피부과추천', '#영양앰플', '#촉촉앰플', '#수분앰플', '#청담동앰플', '#비타민c', '#비타민c앰플', '#피부과추천', '#비타민앰플', '#화이트닝', '#맑은피부', '#순한앰플', '#물광피부', '#씨알피', '#공구', '#화장품공구', '#약산성앰플', '#바르는비타민', '#물광앰플', '#앰플추천', '#공구진행', '#공구오픈', '#공구중']"
19,⠀ 수분 체질을 바로잡는 Hyamunebiome™️과 3가지 버섯이진하게 피부에 전하는마르지 않는 수분 밀도감#포슐라 #히아뮨하이드레이팅앰플 #파란병,2021-03-08,23,,"['#포슐라', '#히아뮨하이드레이팅앰플', '#파란병']"
20,한주가 또 시작되었네요😊crp와 함께 열심히 달려봐요♡-crp앰플은 저자극성순한 비타민c 앰플입니다.코로나때문에 피부과가기 힘드신가요?피부과에서 직접 쓰고있는crp앰플로 이제는 #홈케어 해보세요비타민은 물론 항산화작용까지빠지는게 없는 앰플...#씨알피#crp#비타민앰플#피부과앰플#홈케어앰플#피부관리#안티에이징#수분앰플#수분충전#비타민충전#노화방지#씨알피앰플#crp앰플#비타민앰플#비타민c#물광앰플#수분앰플,2021-03-08,7,,"['#홈케어', '#씨알피', '#crp', '#비타민앰플', '#피부과앰플', '#홈케어앰플', '#피부관리', '#안티에이징', '#수분앰플', '#수분충전', '#비타민충전', '#노화방지', '#씨알피앰플', '#crp앰플', '#비타민앰플', '#비타민c', '#물광앰플', '#수분앰플']"
21,#제품무료제공 키네프 / 히아솔브 앰플.롤링할수록 촉촉하게 스며들고 수분케어까지~외부 환경으로 받은 피부 스트레스 완화를 도와주는 수분 진정 앰플!!.끈적임시 심할 줄 알았는데 오히려 보송보송 해지고 수분감은 굿!!!!지금 이 날씨에 발라주면 좋을 듯!!.#15그램 #15그램뷰티 #15그래머 #키네프 #kineff #히아솔브앰플 #수분진정 #수분앰플 #진정앰플 #롤링수분업 #앰플추천 #코덕 #팔로우이벤트 @kineff.official#화장품 #뷰티 #일상 #소통 #선팔 #맞팔 #먹팔 리뷰,2021-03-08,24,,"['#제품무료제공', '#15그램', '#15그램뷰티', '#15그래머', '#키네프', '#kineff', '#히아솔브앰플', '#수분진정', '#수분앰플', '#진정앰플', '#롤링수분업', '#앰플추천', '#코덕', '#팔로우이벤트', '#화장품', '#뷰티', '#일상', '#소통', '#선팔', '#맞팔', '#먹팔']"
22,"X 루바토#초록앰플 #비타민앰플싱그러운 루바토 B5 비타민앰플3.08-3.10 까지 공구 오픈합니다 :) 환절기 피부에 끈적이지 않고 촉촉한활용도 높은 앰플 루바토 앰플 🌿✨공구기간동안 40% 할인✨ 사은품 증정도 함께 ♥️[루바토 앰플 효능 및 성분]🌱EWG 그린등급 추출물🌱판테놀 7% 함유로 피부진정, 보습 탁월🌱병풀추출물 함유로 속건조, 예민케어🌱감초산, 치자, 알란토인 [이런 분들께 꼭! 추.천. 드려요]- 레이저 시술 후 예민해진 피부- 빠른진정과 보습이 필요한 피부- 마스크로 인한 접촉성 피부염- 울긋불긋 예민한 피부- 좁쌀여드름, 트러블로 고민이신 분- 속건조, 수분부족형 피부로 고민이신 분- 무겁지않은 데일리 앰플을 찾으시는 분👇🏻 링크타고 오시면 공구가 구매 가능 해요 !#에스테틱 #화장품 #뷰티 #소통 #이너뷰티 #루바토앰플 #수분앰플 #데일리앰플 #앰플공구 #앰플맛집 #손상피부앰플 #콜라겐앰플 #제품문의 #피부케어 #공구템 #선물템 #daily #fff #뷰티마켓 #화장품마켓 #뷰티공구 #앰플공구 #공구 #일상 #데일리",2021-03-08,9,,"['#초록앰플', '#비타민앰플싱그러운', '#에스테틱', '#화장품', '#뷰티', '#소통', '#이너뷰티', '#루바토앰플', '#수분앰플', '#데일리앰플', '#앰플공구', '#앰플맛집', '#손상피부앰플', '#콜라겐앰플', '#제품문의', '#피부케어', '#공구템', '#선물템', '#daily', '#fff', '#뷰티마켓', '#화장품마켓', '#뷰티공구', '#앰플공구', '#공구', '#일상', '#데일리']"
23,"#유료광고  깊고 촘촘하게 수분을 채워주는 수분세럼 🌿💚 향긋해요!!!!!! 이니스프리 4세대 #그린티씨드세럼 통제불능 피부에 아주 옳아요!! (❛◡❛)✿3월1일 정식 출시한 #그린티바이옴 #고수분세럼 !  일상 생활 속 수분 손실로 연약해진 피부를 단숨에 수분 체력을 쫙- 끌어올려줘요!!! 👏🏻 전.후 사진 보시면 알겠지만 사용 후 수분광채가 마음에 들어요! #수분장벽 #수분에센스추천 #이니스프리내피부를지켜줘 💚알란토인 성분이 외부 자극받은 피부에 진정에 도움을 주고, 촘촘하게 채워주는 녹차수와 5종 히알루론산인 첫단계 진정 #수분세럼 #수분앰플 되시겠습니다!@innisfreeofficial @innisfree.instalog 🌿피부과 테스트 완료🌿논코메도제닉 테스트 완료저자극 피부에도 안심하고 사용하세요",2021-03-08,33,"Seoul, Korea","['#유료광고', '#그린티씨드세럼', '#그린티바이옴', '#고수분세럼', '#수분장벽', '#수분에센스추천', '#이니스프리내피부를지켜줘', '#수분세럼', '#수분앰플']"
24,심한 일교차로 고통 받는😭 피부를 위한 수분 공급& 항산화 케어 필수템!👍펄 세럼의 핵심 성분과 특징에 대해서 알려드립니다!론지 리페어 브라이트닝 펄 세럼으로 지친 피부에 휴식을 선물하세요.🎁#펄세럼 #보습 #세럼 #세럼추천 #수분앰플 #보습관리 #보습케어 #보습력 #리페어 #보습템 #beauty #makeup #cosmetics #뷰티 #뷰티스타그램 #메이크업 #beautyproducts #화장품 #beautygram #beautymakeup,2021-03-08,26,,"['#펄세럼', '#보습', '#세럼', '#세럼추천', '#수분앰플', '#보습관리', '#보습케어', '#보습력', '#리페어', '#보습템', '#beauty', '#makeup', '#cosmetics', '#뷰티', '#뷰티스타그램', '#메이크업', '#beautyproducts', '#화장품', '#beautygram', '#beautymakeup']"
25,"#꽃같은피부준비하기 🌸#동안앰플2종 공구중작년 3월엔 벚꽃 구경할 생각으로 두근반 세근 했는데.마스크 트러블 등등으로 칙칙해진 혹은얼룩덜룩한 피부로는 밝은 햇살 아래 나가기도 꺼려지잖아요 🙅🏻‍♀️ #클린워터 는 피부결과 트러블도 해결해주고,맑은 피부와 보드라운 피부결을 만들어주지만.👉🏻 건조해지는 단점! 이 있어요.노폐물과 독소 피지를 빼내주니깐 당연‼️👉🏻 수분 98%의 우리 동안 앰플들로 피부속을맑은 수분으로 꽉 채워주자구요 🤍.",2021-03-08,0,,"['#꽃같은피부준비하기', '#동안앰플2종', '#클린워터']"
26,"이안셀 베스트셀러앰플 키트가 도착했습니다😁이안셀하면 앰플을 떠올릴만큼 인정받은 제품이죠.사실 피부고민이 하나만 있는사람은 없지않나요?저같은 40대는 피부고민되는 부분이 한두개가아니거든요.😂수분부족.탄력.주름.화이트닝.기미.다크써클..요렇게 많은데 이 모든고민을 해결해주는 만능아이템은 없던거같거든요.그런점에서 요 앰플키트는 저같이 복합적인 피부고민이있는사람한텐 고마운구성인거죠~자! 구성한번 볼께요!!!✨인텐시브아줄렌수딩앰플 ;민감,진정,수딩✨히아루로닉시너지앰플 ;수분케어✨멜라케어시너지앰플 ;미백,색소침착✨더마케어시너지앰플 ;탄력,재생 이안셀은 성분자체가 넘넘 착하고요.고가의 성분을 아끼지않고 넣어서 사용해보시면 즉각적인 효과를 느끼실수있답니다. 괜히 까다로운 의사들이 추천하는게 아닐꺼에요.앰플키트는피부컨디션에 따라 매일매일 골라쓸수있어요👍모녀끼리.자매끼리 나눠써도 좋겠네요💚 이안셀 구성만 갖추셔도 비싼에스테틱 자주안가셔도 되십니다😊.📍3월간 구입하시는분께 10미리앰플(랜덤) 한개추가증정됩니다!아! 처음구매하시는분들께는 할인쿠폰도 쏠께요🍭#이안셀#수분진정#앰플추천#진정앰플#수분충전##수분앰플#병원용화장품#메디컬전문화장품#데일리케어#홈케어#뷰티스타그램#팔로우",2021-03-08,1,,"['#이안셀', '#수분진정', '#앰플추천', '#진정앰플', '#수분충전', '#수분앰플', '#병원용화장품', '#메디컬전문화장품', '#데일리케어', '#홈케어', '#뷰티스타그램', '#팔로우']"
