,0
10,"닥터자르트 에센스 꼭 한번 써보고 싶었는데 이렇게 올영체험단으로 사용해볼 수 있어서 너무 기뻐요🙇🏼‍♀️🥳

이 에센스는 233억 마리의 바이옴이 함유된 고농축 에센스에요!!!
에센스안에 앰플을 넣어서 흔들어서 사용하시면 되시구용
뭔가 요즘같은 여름 날씨에 사용하기 좋은 에센스같아요
마스크도 써야해서 많이 바르고 찐득거리면 진짜 찝찝한데
이 에센스는 물같이 흐르는 제형이라서 그냥 스킨처럼 촵촵 발라주면 되서 편하더라구요!!
전 아무리 좋은 에센스도 마무리감이 찐득거리는걸 선호하지
않는데 닥터자르트 에센스는 마무리감이 산틋하고 향도 자극적이지 않고 진짜 맘에 들었어요ㅠㅠㅠ 
사용해보고 싶었는데 저한텐 좀 가격대가 부담이여서 써보질 못했었어요ㅠㅠ 가격이 조금만 더 저렴하다면 전 진짜 이거 계속 쓰고싶어요😵 너무 조아용💛"
11,"기존 바이옴 에센스도 쓰고있다가 마침 체험단 있길래 비교차 바로 신청했어요!
기존것도 이미 잘쓰고있었습니다.
건성인 저에게는 4계절 어느때나 좋았어요. 요제품은 굉장히 물물해서 스킨단계에 쓰고 그담에 에센스랑 크림으로 마무리했어요. 바를때 미끈한 느낌이 있고 건성이라 그런지 싹바로 흡수되네요. 근데 완전히 다바르고나면 약간은 끈끈? 저는 쫀쫀한 느낌이라고 생각해서 좋아하는데 그런느낌 싫어하시는 분들은 좀 그럴수도? 그래도 이거하나만 바를게 아니고 크림으로 덮으면 부드럽게 되니까 좋아요

기존것과 달라진점은 샷이 바뀌었다는겁니다.
안약통같은것에서 주사형태로 바뀌었고 뭔가 더 좋은 성분과 더 많은 효능이 있다는점, 블루샷은 미백, 옐로우샷은 탄력? 으로 세분화됐다는건데 둘다 발라보고 비교했을땐 큰차이를 못느꼈어요.

향도 코코넛워터 향 그대로고 감촉도 그렇네요.
뭔가 더 오래써보고 효과를 기대해봐야겠지만, 양도 3배이상이고 가격면에서도 기존것을 써도 무방할거라고 생각합니다.

용기가 뚜껑을 열면 자동으로 쭉 빨아들여져서 한스포이드쓰기에는 굉장히 용이했어요. 한펌핑 더하기위해서 굳이 다시 닫았다 열필요없이 꾹 누르면 똑같이 올라오니까 그건 좋네요.

앞으로 잘사용할게요~"
12,"써보고 싶었던 제품 !!

생각보다 수분감이 엄청 난 제품은 아닙니다.
그래서,
여름에 바르기 좋다고 느낀게, 바르고 흡수가 빠르고
겉에 머물러 있지 않아요.

그래서 지성 건성도 잘 바를수 있는 제품입니다.
이런 에센스류들은 끈적한 경우가 많자나요.

가격 부분에서 조금 아쉬운게
마음만 먹으면 2-3주 안에 다 쓸 용량이에요😢
자주 할인 해주면 좋을거 같아요 😆🥰

같은 라인으로, 다른 기초도 궁금해집니다.

저 같은 경우엔,
이 제품을 바르고 수분 마스크팩 해주니까
더 좋았어요 !!💙

붉은 부분도 많이 진정되고요 자극적이지 않습니다."
13,"올영체험단을  통해 처음 닥터자르트 제품을 사용해 보았는데요!
패키지나 용기부터 완전 수분감 터질꺼 같은 느낌스~

블루샷을 용기에 추가하고 잘 믹스해서 사용하면 되요
에센스이지만 굉장히 묽은 스킨같은 제형이에요
수분감이 많이 부족한 피부라면 두번정도 충분히 레이어링
하는 걸 추천드려요!

제형은 엄청 묽은데 마무리감은 좀 끈적거렷어요 ㅠ
흡수력도 엄청 좋은건 아닌거 같구 향도 별로에용 ㅠㅠㅠ

제품의 효과는 음,,미백효과? 잘 모르겠고 그냥 좀
수분 충전 느낌정도? 아직 많이 안써봐서 즉각적인 효과는 
못 봤지만 그래도 나쁘지 않아요,,

가격만 좀 저렴해도 다양한 라인들을 써볼텐데 ㅠ
그래도 닥터자르트 워낙 기초라인 훌륭해서 믿고
쓰기 좋은 브랜드 같아요"
14,"평소 닥터자르트 제품은 제 피부에도 잘 맞아서
바이옴에센스도 써보고 싶었는데 체험단 있어서 너무 좋았어요!
먼저 용기를 열어 블루샷을 추가해주고 흔들어서 사용하면 
되더라구요! 
제형이 완전히 투명하고 흐르는 제형이라 
손등에 살짝 덜어봤을때도 흘리기 쉬워서 
빨리 사용해야할 것 같아요.
피부에 발랐을 때 엄청 빨리 스며들고
흡수된뒤 아주 촉촉했어요!
블루샷이 톤업 효과가 있다고 했는데
사실 한번 써봐서 톤업은 아직 잘 모르겠어요.
꾸준히 써서 톤업 효과까지 생겼으면 좋겠어요!
뚜껑 돌려서 열면 버튼 뿅 누르는 모양으로 생겨서
귀여운 것 같아요.
피부에 자극없고 잘 맞아서 다 써보고
계속 구입할 생각입니다!"
15,"올리브영 매장에서 바이옴 에센스 신제품을 봤을 때
살면서 저거 한 번은 써봐야지 라고 생각했습니다.
닥터자르트는 제품이 좋던말던 써보고 싶다는 생각이 먼저 들고, 좋을 것 같다는 생각도 듭니다. 마케팅을 기가 막히고
코가 막히게 해서 그런가 봅니다. 

그래서 체험단 신청 목록 보다 바이옴 에센스 보자마자
거침없이 신청했습니다. 40초정도만에 끝나더라구요.
닥터자르트 인기 하늘을 찌르는듯  쿄쿗.
기분이 너무 좋았는데 엄마도 엄청 좋아하셨습니다.
엄마가 닥터자르트 좋아하세요^^ 이미 바이옴 에센스 토너,
바이옴 수분크림 단지에 든거 가져다 드렸었어요.

포장을 뜯을 때의 느낌이란 ㅠ 흑
주사기 짜서 쏙 넣고 흔들흔들 한 후, 아껴쓰려고 조금씩
짜서 발라봤습니다. 깔끔하게 스며들었습니다.
제가 악건성이거든요. 그래서 저에겐 가벼웠습니다.
질감이 부들부들한게 얼굴에 바르면 느낌이 너무 좋습니다.
저얼대 닥터자르트를 좋아해서 그렇게 느낀것도 있겠지만
정말 바를 때 질감이 좋았습니다.ㅋ

아쉬운 점은 가격이요!!!!
시카 라인 가격도 작 년에 다 올리던데 바이옴 라인은
아예 비싸게 출시하나 봅니다. 사실 가격대비 그렇게
크게 좋은지는 모르겠습니다만, 닥터자르트 라는 브랜드 
보고 사는거죠 뭐. 

암튼 바이옴 에센스 써보게 되는 멋진 경험을 하게 되어서
기분이 좋습니다. 잘써보고 바이옴 토너랑 크림도 자주
이용할께요!ㅋ 제가 쓴 리뷰 중 제일 긴 리뷰입니다.ㅋ"
16,"일단 저는 닥토에 집착하다 접촉성 피부염이 생긴,, 피부 장벽이 무너질대로 무너진 그런 피부입니다!

수분 보습을 잘 해주면 장벽이 돌아올 것으로 믿고 꼼꼼히 발라주고 있어요!!

저는 세안 후 토너 대신 퍼스트 에센스 개념으로 사용해주고 있어요. 2번 정도 레이어드 합니다.

수분 보습력이 짱짱해서 너무 많이 레이어드 하면 오히려 과할 수도 있으니 발라보며 조정이 필요한 거 같아요.

제형은 살~짝 점도 있는 약간 묽은 타입의 에센스에요.

사실 향은 코코넛워터 같은 ? 무엇인지 모를 향이 살짝 나는데 닥터자르트만의 화장품을 배합하며 생긴 향이라는데 바르다보면은 적응은 되지만 무튼 약간의 향은 납니다!

가격은 사실 비싼 거 같지만 양을 많이 쓰는 타입이 아니기에 그런 거 다 따지면 비싼 느낌은 아닌 거 같아요!

주사기 타입의 앰플과 같이 있어 본통과 섞어 바르면 된답니다! ㅎㅎ 재밌고 위생적인 사용 방법이라 좋았어요"
17,닥터자르트 신상품 세럼이 출시되어 믿고 사용해보았습니다 우선 외관으로는 촉촉함을 주는 파란색케이스로 구성품에 세럼 외 앰플이 있습니다 별도 사용해도 되지만 세럼에 넣어 흔들어 사용해주면 효과가 더 좋다하여 저는 다 넣었어요! 스포이드 형태인데 푸쉬할 수있도록 살짝돌리면 뚜껑이 올라가요! 사용하실려면 흰색 부분 전체를 돌려주셔야합니다 사용감은 굉장히 가벼웠어요 그렇다고 당기는 가벼움이 아니라 여름에 사용하기 딱 좋을 정도로 번들거림 없는 잘 스며드는 그런 가벼움 입니다. 저처럼 수분부족형지성분들이 사용하면 좋을 것 같아요 스킨과크림만사용하기 부족하다생각하실 때 이 세럼 한 번 사용해보세요!
18,"전 수부지 인데 요즘 완전 여름날씨라 
매장에서 테스트하고 구매했어요 
피부가 속은 건조하고 겉은 기름이 돌기때문에 
더울때 화장품 잘못 사용하면 
뽀드락지랑 여드름 폭탄을 맞네요 
매장가서 테스트 하니 완전 물같더라구요 
엥~이게 뭐지 보습성분이 있긴한가? 
의문이 들더라구요 
흔들어준후 두번 누르고 얼굴에 촵촵 두드려주고 
손으로 지긋이 눌러주었어요 
흡수는 바르고 바로 되더라구요 
저는 끈적임없고 발랐지만 안바른듯한 느낌이 좋았어요 
유분기나 끈적이는건 여름에 트러블을 유발할수 있어서~
하지만 건성이신 분들은 별로 안좋아할실것 같네요 
얼굴도 당긴다 느끼실것 같구요 
수분크림도 얼마전에 사서 사용하고 있거든요 
그래서 이것도 구매하게 되었어요 
수분크림 좋더라구요
그래서 이것도 좋겠지 하면서 샀지만
세일가 아님 안살것 같긴해요 
용량에 비해서 가격이 세일쿠폰가 인데도 비싸서 
수분라인 써보고 싶어서 
이 라인 토너 로션 에센스 크림까지 구매했어요 
토너로션은 다른 곳에서 구매했지만
저는 맘에 듭니다 
건성이신 분들은 꼭 매장 테스트 권해드립니다.."
19,"아토피 피부여서 화장품 아무거나 못쓰는 피부입니다. 게다가 요새 마스크를 계속 쓰고다니느라 피부에 작은 뾰루지들이 많이 났었어요 피부과가서 치료 받아야하나 고민하다가 쓰던 화장품을 먼저 바꿔보자 생각되어 닥터자르트 제품으로 바꾸게되었습니다 
입소문이 많이 난 이유를 알겠더라구요 촉촉하고 순하고 좋아요 덕분에 피부도 훨씬 좋아졌어요"
20,"제가 이때까지 정착해서 사용한 기초화장품이 없었거든요? 근데 요제품은 제가 마스크쓰고 피부난리나서 다 뒤집어졌는데도 진정시켜주고 그리고 무엇보다도 미백이 완전 짱이었어요... 요제품 민감+지성+트러블이신분들 꼭 사용해보셨음 좋겠어요!!
그리고 미백제품에 이게 짱이다라그요!!!
저 요제품쓰고 피부좋아졌다소리 많이들었고 
얼굴에만 바르다보니 너 목이랑 얼굴색 다른데 얼굴에 썬크림 발랐어? 라는말을 넘 많이들어서 요샌 목에도 발라효  목도 많이 하얘졌다죻ㅎㄹ"
21,"닥터자르트 바이옴 제품이 너무 써보고싶었는데 이게 첫제품이었어요. 
처음에 블루샷을 넣어 쓰는 과정이 재밌네요ㅎㅎㅎ 
제형이 꾸덕함없이 물처럼 굉장히 묽어서 주르륵 흘러요. 
뚜껑때문에 불편하다는분도 계시던데 저는 그렇게 불편하진않았어요. 저는 뚜껑덕분에 바로바로 스포이드가 채워져서 편하게 느껴져요. 크게 힘이 들어가는 부분도 아니라서 괜찮았어요.
세안 후 닦토 다음 과정에 사용하고있고, 촉촉한데 끈적임이 없어서 여름에 쓰기 산뜻해서 딱이예요. 잔여감없고 순해서 하루 두번 사용하기에도 좋아요. 
생소한 향이 나는데, 그래도 크게 거슬리진않아요. 
바이옴앰플성분이 피부톤을 투명하고 밝게 해준다고해서 앞으로도 계속 써보고싶어요~!"
22,"정말 사용해보고 싶던 제품인데 이렇게 사용해볼 수 있어서 넘 좋아요❤️

그냥 수분 바이옴 에센스만 단독으로 사용해도 수분감이 짱짱하고
좋았는데 블루샷을 넣으니까 훨씬 더 피부에 잘먹는 느낌이더라구요?!!

속부터 수분을 채워주어서 그런지 속건조 없이 보습감 짱짱하구요
생각보다 묽은 제형임에도 바른직후 건조해지지 않아서 놀랬어요!

그리고 발효성분때문에 고유의 향이 난다고 했는데 정말로 약간 꼬소한
향이 나요~ 화장품에서는 맡기 힘든 향이긴 해요 ㅋㅋㅋㅋㄱㅋ ㅋㅋ

그래도 일주일 동안 발랐는데도 피부가 좋아지는게 보여서 계속 사용하고 싶은 에센스 입니당💙💙💙"
23,양이 너무 적은거만 빼면 좋은 제품. 이건 그 꼬릿한 향이 나는 애랑은 다른애임 얜 냄새 안남. 나는 그게 이건 줄 알고 샀다가 이번에 꼬릿이 사고 나서 아 얘는 아니구나 라는걸 알았음 근데 얘도 진짜 좋고 스포이드 타입이라 좋은 것도 있는데 난 그 꼬릿한 향 나는게 더 좋음
24,"수분 부족 지성 님들께 추천합니다~!
수분 부족하면 이마에 개기름 올라오고 볼은 땡겨서 죽을맛을 보는데 요건 이마 기름도 안지고 볼도 안땡기네요
대신 스포이드 한번짜서 이마 바르고 또 짜서 왼쪽볼, 또짜서 오른쪽 볼 이렇게 두번씩 발라요.
그렇게 바르니 양은 적게 느껴지네요 ㅎ"
25,"엠플중에 펌핑해서 적정량쓰는거 너무 좋아하는데 
리리코스 엠플쓰다가 마침 다 써서
주문했는데 
악건성피부인데 촉촉하게 흡수되네요"
26,흠... 평소 닥터자르트 제품을 좋아해서 구매했는데 건성인 저한테는 아쉬웠습니다. 일단 저한테는 보습이 부족하고 가끔 사용하고 가려웠어요ㅜ 저는 시카라인이 더 잘 맞는것같아요. 끈적임없는 완전 물제형입니딘.
27,"워터타입의 에센스이며 끈적임이없고 바르면 빠르게 흡수되어 좋습니다.
여러번 덧발라 발라도 끈적임 없이 빠르게 흡수되고 건조한 제피부에 수분감과 보습력을 한층 높여주는 제품입니다. 세안후 닦토후 이 에센스를 여러번 덧발라 주면 수분감이 확 차올라서 좋습니다. 다만 한가지 아쉬운점이 있다면 스포이드가 불편합니다. 그점 빼고는 다 좋습니다."
28,"일단 제형이 물 같구 바르면 굉장히 촉촉해서 좋아요 샷 없이 한 일주일 정도 발라봤었는데 (처음 써보니 궁금해서,,,) 그냥 그 자체로 촉촉해지는 것 같았어요 그리고 뚜껑 열면 알아서 충전이 되서 좋아요(?) 살짝 귀찮은 사람들에게 이런 점이 정말 좋은 것 같아요 다만 딱 한가지 아쉬운 점이 있다면 그 향이,,, 제가 향에 조금 예민해서 향이 조금 이상해서 항상 바를 때 이상한 향이 난다는 것 빼곤 좋은 것 같아요"
29,"일반 에센스와 달리 이 제품은 커다란 에센스에 수분 에센스를 섞어서 사용하는 제품이에요! 두 제품을 섞고 흔들어주면 기포가 생성됩니다!

제형은 토너보다는 묽지만 그렇다고 너무 묵직하지도 않는 제형이에요!
발랐을때 수분감이 많이 느껴서 여러번 덧발라 주면 좋을 것 같아요! 유분기가 많은 제품도 아니여서 여름에 사용하기 좋은 제품입니다!!

참고로 날이 많이 더우니 화장솜에 적셔 팩으로 사용해도 좋았어요!"
