,0
21,바르고 금방 흡수되는지 매트하게 마무리됩니다 바르고 나서 딱히 자극적이거나 건조하다고는 못느꼈어여 근데 화장하기전에 이거 바르고 에스쁘아 선크림 바르면 각질인지 뭔지 몽글몽글하게 밀립니당 ㅠㅠ 그래서 밤에 바릅니당
22,"크림을 두통 비울정도로 워낙 만족하면서 썼기 때문에 앰플도 큰 기대 안고 구매했습니다
기대만큼 수분감 낭낭해서 즉각적으로 채워주는 느낌을 받았습니다!
특히 속보습에 엄청 좋아요 ~~!!!"
23,"1. 생각보다 매우 작다
2. 보습력은 최고
3. 샘플로 준 패드는 체험해보기는 적당하나 역시 확연하게 좋다는 느낌은 못 느낌

총평: 보습력은 좋으나, 생각보다 양이 작아서 아쉬움."
24,"추천을 정말 많이 받아서 써봤었는데 보습력 뛰어나고 성분이 좋아서 만족했어요~점도가 좀 있는 제품이라 발림성은 개인적으로 살짝 아쉬웠는데 그래도 바르고 나서 끈적이지는 않아요!
이번에 세일하길래바로 또 샀어요"
25,"패드만 우선 사용해봤은데 가벼우면서 은은하게 광채 나는 제품인것 같아요 앰플는 용량이 엄청 작네요 
근데 전 큰거 사서 다 못쓰는 타입이라 
작은 용량 좋네요
10ml짜리 샘플과 비교샷 보세요"
26,"크림써서 이것도 주문해봤어요
히알루론산 들어있어서 바를때 꾸덕촉촉하고 스며들고 나면 뽀송하네요"
27,더랩바이블랑두 앰플 너무너무 좋아요!! 듬뿍 바르면 쫀쫀하고 좁쌀 없어지는게 눈에 띄게 보인답니다 ㅎㅎ 근데 양이 적은지 2주마다 사는 것 같아요.. 양에 비해 비싼 감이 없지 않아 있는 듯 합니다 ㅠㅠ 패드 줄 때 하나 더 쟁여야겠어융 패드도 사용해보니 좋은데 너무 비싸 ㅠㅠ
28,엄청 쫀쫀 촉촉해요 두드려서 흡수시키면 안밀려요
29,토너 크림 다 써보고 좋아서 앰플들 사봤어요 ㅎ
30,"두병째 사용한 후기입니다
보습력이 엄청 많게 느껴지지 않아 가볍게 바르기에 좋은 앰플이에요 
얼굴에 발랐을 때 싹 스며들면서 끈적거리는 감이 있더라구요
저는 같은라인에 크림을 발라주는데
끈적임없고 밀리거나 건조하지 않아요
한겨울에 바르기엔 부족할 것 같고
가볍게 바르기에 좋을 것 같아요"
31,"스킨과 크림 사용중인데 에센스도 구입했어요.
예전에 한번 사용해보고 좋았던 기억에 망설임 없었어요.
피부가 워낙 예민하고 여드름도 잘 올라와서 화장품 이것저것 바르지 못하는데,
더랩 바이 블랑두 제품들은 성분이 좋아서 제 피부에 트러블없이 잘 맞아요.
날씨가 추워져서 아무래도 꼼꼼하게 보습해야 할거 같아 스킨, 에센스, 크림까지 잘 사용해 볼게요^^"
32,"패드는 아직 안써봤구요
앰플은 사용중인데 수부지인 제 피부에는
보습이 생각보다 약하다고 느껴졌어요"
33,바르면 피부가 쫀쫀해져요! 싸게 할인해서 사봤는데 만족합니다. 민감성이데 피부가 뒤집어지지도 않고 큰 자극없어서 좋아오!
34,약간 물같고 성분이 순해요 속건조에는 도움이 안되지만 이정도면 괜찮아요
35,"두번째 구입하는 거에요. 저는 지복합성이고, 열감이 느껴지는 피부타입에 건조하면서도 기름진 피부입니다. 확실히 수분을 충전해주니 기름진게 덜해요. 바르고 나면 바로 쫀쫀해져요 그래서 밤에 바르기에 좋고. 아침에 화장할때도 바르면 되긴하지만 화장을 그 위에하려니 약간 찐득하게 느껴지기도해요. 흡수되는 시간을 넉넉히 주면 화장하기 좋음"
36,동생이 여드름 피부라 선물해줬어요! 다른 후기들처럼 꼭 개선되길..!🙏🏻
37,"선물용으로 구매했어요!

친구가 추천한 크림이라 동일 제품으로 에센스도같이 구매"
38,제가 보는 유튜브의 추천으로 샀어요 성분도 좋고 역시 너무 좋아요 쫀쫀하고 건성피부에 짱입니당 일주일에 한번씩 꼭 발라요
39,"솔직히 기대를 너무 많이 해서 그런지 별로였어요.
이거 바르고 피부 뒤집어 지고 제형은 답답한데 속당김 장난 아니에요... 이런 앰플 처음이에요. 사봤던 것 중에 최악........."
40,"벌써 한통을 다 썼네요!! 바르고 난뒤에는
약간은 끈적임?이라해야하나 그런 느낌이 있는데
조금 지나면 스며들어서 괜찮고 쫀쫀한 느낌이 있어서
잘 썼어요!"
41,"와 아침마다 너무 건조해서 디파 추천을 뒤지다가 찾아서 구매한 제품입니다 
너무 좋습니다 쫀쫀하니 자극적이지도 않고 다음날 속당김이 확실히 줄어듭니다"
42,종일 마스크를 착용해서 그런지.. 볼과 입술 주위가  붉어지고 가려움이 느껴져서 더랩 바이 블랑두 앰플과 카밍크림 구입하여 사용. 피부가 많이 진정되고 편안해짐. 지속적으로 사용해 보려고 함.
43,"환절기 부터 겨울까지 사용하기 좋은 보습용 제품이에요.
히알루론산이 들어가있어 쫀쫀한 질감이고, 얼굴에 발랐을 때는 속부터 채워주는 듯 한 느낌이 들어요. 쫀쫀한 제형의 제품이라 발랐을 때 끈적이지 않을까-걱정하시는 분들이 계실 텐데, 잘 두드려 발라주시고 조금 시간이 지나면 보송하게 마무리 되니까 이 점은 너무 걱정안하셔도 될 듯 합니다."
44,"이가격에 이렇게 쫀쫀하고 수분감 좋은제품 없어요
앰플 매니아로서 15만원짜리 ㄹㅍㄹ앰플과 비슷하단 느낌을 받았어요 그돈으로 이걸사서 들이부을걸 그랬어요ㅜㅜ
아무튼 이건 3병 넘게 사용했지만 앞으로도 쭉 쓸예정입니다 재구매의사 확실해요"
45,"건성이라 땡김이 심한데 수분공급에 좋다고해서 구매했어요
끈적임없고 진짜 물같이 발리는게 가볍고 좋아요
수분이 채워지는지 확인할 수는 없지만 확실히 바르고 나면 땡기는건 없어서 좋습니다"
46,"여기브랜드제품을 평소에도사용하기때문에 좋을거라예상은하고 구매했습니다. 저는 수부지타입피부이고 민감한편이라 스킨케어제품을살때많이 고민되는데 역시 수분감촉촉하니 좋았고, 자극적인부분도없었고 전반적으로 만족했습니다. 심한건성분들께는 다소 가볍다고느껴지실수있으나, 수분부족형 지성분들한테는 안성맞춤아닐까싶네요. 흡수력도좋았고 이걸바른후에 크림을바르는데 확실히 수분감이오래지속되는걸 느꼈어요"
47,조금 점성이 있는 제품입니다. 다른 앰플에 비해서
48,"스포이드로 돼있어서 양조절이 쉬워요
파운데이션에 섞어바르면 촉촉하고 좋아요"
49,씻자마자 물기만 닦고 바로바르는 용으로 사용했는데 원래 쓰던 빌리프것보다 훨씬 자극도 덜 되고 순하면서도 얼굴 속까지 촉촉해지는 기분입니다! 처음엔 미끌미끌한데 바르고 나면 끈적임이나 미끌했던거 전혀 없이 전부 다 흡수됩니다! 다만 양이 적고 통이 불투명해서 얼마나 썼는지 모르겠네요... 아마 조만간 다시 사야될꺼 같네요! 좋아요!
50,지성 피부여서 답답하건 싫은데 이건 참 촉촉하고 좋네요~
51,"스킨케어제품을 다 히알루론산으로 바꿨어요! 그 중에 제일 맘에 드는게 이거예요

속까지 쫀쫀한 느낌 좋아요"
52,"촉촉한 앰플을 찾다가 지인이 추천해줘서 샀습니다^^
화장도 잘받고 넘 좋네용~~ 용량이 생각보다 핵 작아서 놀랬지만 잘써보려구요"
53,"디파님 탑오브탑에 든 제품이라 사용해봤는데, 일단 제형이 쫀쫀하고, 자극없이 순해요!! 지성이신 분들 중, 수분이 좀 부족한 ‘수부지’ 분들이나 건성이신 분들이 쓰시면 더 좋을 거 같아요 :) 수분이 충전되는 느낌?..."
54,구성이 좋은데 세일하길래 샀어요 패드는 처음인데 기대해봅니다 다만 배송이 일주일 걸려서 너무너무 느려요
55,"깐달걀처럼 얼굴이 맨들맨들해지네용~~

저는 극건성, 초예민 피부인데 잘 맞았습니다^^*
좋은 것 같아요!"
56,솔직히 속건조 심해서 산건데 생각보다 완전 촉촉하다 이정도는 아니고요 그냥 쫀득해진 정도? 대신 속건조는 못잡더라고요
57,"어쩌다보니 토너부터 쓰던 걸
크림도 쓰게되고 앰플도 쓰게 되었네요
제 피부에 딱 맞아요
자극적이지도 않고 보습도 잘 되서 너무 좋아요..."
58,"진짜 인생템. 여름겨울 다 좋아요
뾰루지 날려고하면 듬뿍 발라주면 그담날 쏙 들어가는거 같고 보습력이 진짜 좋습니다. 자기전에 바르고자면 아침에 촉촉함이 달라요"
59,"일단 엄청 가벼운 물제형은 아니고 쫀쫀해지는 약간 무거운느낌도 들어서 지성분들은 여름에 뭔가 토너랑 이 앰플하나만 발라도 좋을것같아요
일단 더랩바이블랑두제품인만큼 순하구요 자극전혀없네용 바르면 쫀쫀해져서 화장도 잘먹는느낌이에요"
60,앰플 좋다는 소리를  많이들어서 너무 기대했었나봐요ㅠㅠ생각보다 그냥 그래요. 다른 분들이 적어주셨듯이 용기가 불투명이라 얼마나 남았는지 모르겠는게 조금 불편하네요. 그래도 엄청 순해서 좋아요.
61,"이벤트 할 때 사서 아주 싸게 샀어요
전부터 지성인 줄 알고 있던 제 피부가 약간의 건성과 
거의 수부지 피부라는 걸 깨닫고 
피부에 긴급처방이 필요해 앰플을 찾던 중에
유튜브에서 이 앰플이 좋다는 영상을 보고
바로 겟했습니다 앰플은 자주 사용하는  편이 아니라
살짝 걱정했는데 이게 웬걸 지금 한통 다 써가고 
하나 더 사려고요.......... 진짜 수부지인 저한테 딱! 
지성이신 분들은 이것만 바르셔도 될 것 같고 수부지 이신 분들은
앰플 바르고 수분크림으로 마무리 해 주시는 게 좋을 듯 싶습니다
제가 앰플만 바로고 수분크림 안발랐더니 
살짝 트는 부위가 생기더라구요 굿입니다"
62,3통째 쓰고 있어요!!! 디렉터파이님 유튜브보고 사용했는데 좁쌀여드름에 효과가 좋아요👍🏻👍🏻 바르고 나면 쫀쫀하고 화장해도 안 밀려요!!
63,"솔직히 토너가 더 좋은것 같아요!
그냥 좀 확 수분감 주는 느낌은 떨어지고
기초 탄탄히해주고 마무리에 찐득함을 더해주는 느낌?!
전 차라리 토너를 구매할 예정입니당"
64,처음엔 사용감이 조금 끈적한 느낌이 들지만 피부에 빠르게 흡수되서 끈적함이 빠르게 사라집니당! 스킨이랑 이용중인데 완전 좋아요! 로션도 사고싶었르나 품절이라..ㅠㅠ아무튼 추천합니다!
65,"기초순서 : 세로징크토너-블랑두앰플-유세린 노말투컴비네이션크림
밤기초로 추천이에요!
초강력지성인데 피지가 줄고 톤이전체적으로환해졌어요ㅠㅠ
속건조가해결되서그런지 여드름도줄었음!!
강추입니다"
66,사용전이지만 성분이 착하고 괜찮다고해서 쟁여봤어요
67,토너가 워낙 유명해서 잘 쓰다가 앰플도 이번에 구매해봤어요. 순하고 좋아요.
68,원래 쓰던거라 재구매했어요! 저렴하고 순해요.. 약간 끈적이는 감이 있긴한데 로션-크림까지 바르고 나면 괜찮아져요!! 근데 용기가 불투명해서 얼마나 남았는지 가늠이 안가요;; 다 써가는 것 같아서 미리 구매했는데 쓰던게 계속 남아서 새건 아직 뜯지도 않았네요ㅋㅋㅋ
69,더랩바이블랑두 올리고 히알루론산 앰플 조아요!! 더랩 제품은 진짜 믿고 쓰는 브랜드죠!!! 기초스킨케어 전제품 사용중인데 앰플도 넘넘 조아요!! 이번에 선착순특가로 저렴하게 구매할 수 있어서 2배로 기쁜 특템!@@ 다음에 또 재구매하러 올게요!!
70,자극은 아직 없고 순하고 부드러워지는 느낌입니다
71,좋아요 순하고 좋을것같아요 배송도빠르고 좋았습니다
72,가격이 용량에 비해 비쌌지만 수분감 많다는 후기보고 샀어요!
73,"사촌동생 선물로 주문했는데 좋아하네요~
많이파세요!"
