,0
18,"웰라쥬 원데이 키트 앰플 라인에 여러 제품이 있는데 개인적으로 이 제품이 제일 맘에 듭니다. 하나씩 다 사서 써 봤는데 가장 효과가 좋은 게 느껴지고 눈에도 보였어요. 다만 그만큼 이 제품만 가격이 비싼데, 비쌀 만 하다는 생각도 들어요. 
골드콜라겐이라 앰플에 금색 가루가 뿌려져 있어요. 전날 밤에 바르고 자면 다음 날 아침에 효과가 바로 나타납니다. 피부가 쫀쫀하고 탄력있는 느낌이고 전체적으로 매끈해진 느낌이 들어요. 
매일 쓰면 좋겠지만 아무래도 가격이 부담이 되니까 가끔 씁니다. 생각보다 50% 세일을 자주 해서 그 때마다 사요."
19,파란색 잘 써서 세일할때 갈색도 사봄 얘는 콜라겐 라인이라 더 끈적하고 보습 잘 될 거 같아서 샀음 나쁘진 않았는데 파란색이 더 좋았던 ㄴㅓ낌~
20,다써서 오랜만에 세일하는거 확인하고 또  구매했어요~~ 구매하고 항상 사용하면서 바르자마자 흡수도 빠르고 피부가 바로 부들부들해저서 너무 좋아요~ 세일할때마다 쟁여두고 사용합니다 자주 세일했으면 좋겠어요~
21,시카좋아이것두구매했어요 어떨치 기대돼요 좋았으면
22,"원래 파란색이 유명해서 그거 쓰는걸좋아해요~ 골드콜라겐은 가격이 좀 더 비싸기도해서 ..근데  우연히 세일하는거 보고 써보고싶어 바로 구매했는데 너무 쫀쫀 영양감이...너무 좋아요ㅠ 파란색은 촉촉한 수분감 빵빵이라면 이건 영양감이 꾹꾹 들어오는 느낌? 비싼데....여기에 맛들릴까봐 걱정이에요..
항상 웰라쥬 원데이키트는 여행가거나 할때 편해서 꼭 챙기게 되는데 파란색 말고 이것도 영양감 주고싶을 때 마다 사야겠어요~"
23,"믿고 쓰는 웰라쥬  할인하길래 사봤는데 괜찮은거 같아요!
탄력이 떨어진다 싶을때 한번쓰고 자면 아침에 탱탱하네요 ㅎㅎ"
24,"아니 제꺼는 동결건조인데 완전 말라비틀어져잇어요 ㅠㅜ
갈색은 첨ㅆㅓ봐서 원래이런줄알앗는데 후기보니까 다들 탱글탱글하네요.  저는 세번째까는데 다이렇네요 불량인가요
솔직히 하고나서 효과 너무 없어서 의심됩니다 건조하기까지해요
파랑이는 진짜촉촉하니 광나는데"
25,"행사할땐 꼭 사야해요!
골드펄 들어가있는데다가 너무 찐득하지도 않아서
바르면 흡수도 빠르고 다음날 피부상태가 좀 회복돼요
팩보다 간편하고 좋아요"
26,"콜라겐은 세일해도 비싸서 하나만 샀는데 더 살걸 그랬어요
느낌이 피부가 탄탄해지고  쪼이는?느낌이 들어 좋아요ㅠ
세일 자주 해주세요 제발 🙏🏻"
27,"제가 다른 라인 사용해볼 때 엄마가 궁금해하셔서 
이것도 같이 구매했었어요!!
엄마가 좋아하셔서 제꺼 살 때 엄마는 이 제품으로 구매해서 드리고 있어요 :)
저한테는 약간 무거울 것 같은데 엄마는 좋아하셨어요!
부모님께 선물용으로 추천해요 :)"
28,수분제품만 쓰다가 탄력에 도움이 될까해서 비싸지만 구매해봤는데 개인적으론 별로네요 바로고 마르면서 피부가 굉장히 건조해져서 꼭 수분 크림을 덧발라야합니다
29,"부모님을 위해서 구매했어요!!
히알루론산은 제가 써보고 너무 조아서 주름과 콜라겐에 도움이 되는 골드 콜라겐 키트도 사봤어요^^
역시 한번만 발라도 피부에 광이~~ 장난아닙니당^^
부모님에게 선물해보세요~!!"
30,먹는 콜라겐은 꾸준히 먹고 있는데 바르는 콜라겐은 어떤가 해서 써봤어요~ 피부 진정 이런 효과는 없지만 피부가 쫀쫀해진것 같아여...ㅎ 근데 비싸서 굳이 사고 싶진 않고 세일할때 사는거 추천이융👍
31,"이제품은 각질제거한날에나 또는 다음날중요한 약속있을때 무조건사용합니다 각질제거한날하면 진짜 매끈해져요
그리고 꼭 나이트케어때 바르는게좋구요
데이에바르시고싶을땐 썬크림,팩트같은 메이크업안할때는 가능해요
또 나이트케어때 이제품사용하고 고영양크림이나 무거운크림보다
가벼운크림을 손에녹여서 따뜻하게흡수시켜주는게 좋아요"
32,"워낙 입소문 탄 제품이라 1+1 행사 할 때 구매했는데
바르고 나면 굉장히 피부가 쫀쫀해지네요.

한 두 번 바른 걸로 주름개선 여부를 확인할 수는 없지만
꾸준히 사용해주면 좋은 효과를 기대해 볼 수 있을 거 같아요 :)

저처럼 악건성분들은 요거 하나도 기초 끝내기 보단 평소에 쓰시는 에센스, 크림이랑 같이 발라주셔야지 안건조하실거에요 !

별 하나 뺀 이유는 향이 별로.."
33,이거 너무 좋네요 사용하면 피부가 쫀쫀해지는 느낌이에요 보습력이 넘 좋아서 건성인 제 피부에도 이거 하나만 사용하고 크림까지 안 발라도 좋았어요
34,"올영체험단으로 비타민토닝 원데이키트 사용해보고 만족스러워서 1+1할인할때 종류별로 다샀어용~
가격이 저렴하진 않지만 향사할땐 사서 쓸만한듯해요
금가루가 반짝반짝거리는데 얼굴에는 다 흡수되고
쫀쫀하고 많이 끈적이지 않아요
주름탄력이 한번으로 효과가 나지 않지만
다음날 피부컨디션이 좋아져요"
35,"이거 리뉴얼 됐나봐요! 원래 웰라쥬 원데이키트 엄청 애용하고 있었는데 새로 나온거 같아서 바로 득템했어요~!
앰플이 더 쫀쫀해진거 같고 뭔가 더 촉촉한거 같은... 
이 갈색은 저녁에 바르는게 젤 좋은거 같아요!! 아침에 일어나서 화장할때 보면 확실히 다르거든요~ 강추!"
36,웰라쥬꺼 유명하다고 들어서 엄마 써보라고 사다드렸어요! 처음 사용하는거라 어떻게 사용하는건지 좀 헷갈렸어요. 사용하는거보고 신기했어요! 동그란 통에 동글한 캡슐이 있는데 에센스를 넣으면 금방 섞이는게 처음보는거라 꽤 신기했습니당. 엄마 피셜로는 한번 쓰기에는 양이 많다고 하셨어요. 그리고 쓰고나셔서 굉장히 마음에 들어 하셨어요! 바로 사르륵 피부에 스며들고 탱탱해지는것 같다고 너무 마음에 들어 하셨어요. 아무래도 더 쟁이러 가야겠습니다.. 이 상품 말고도 아예 통에 들어있는게 있던데 다음엔 그걸로 선물해드려야겠어요! 화장품에 꽤나 까다로우신데 마음에 들어하셔서 기분 좋았습니다 ~
37,"히알루로닉 원데이키트 사용해보고 아침까지 촉촉한 느낌이 너무 좋아서 이것도 구매해봤어요~
가을 넘어가면서 거칠어지기 시작한 피부가 겨울내내 지속되어서 피부깊숙히 탄력을 줄수있는 제품을 찾다가 선택하였어요~ 히알루로닉은 구슬(?)에 앰플을 부으면 잘 녹는데 반해 콜라겐 제품은 잘 안녹아서 손끝으로 몇번 톡톡톡 해줘야해요~그래도 피부에 바르면 좀더 쫀쫀한 느낌이라 좋아요~ 토너바르고 이 제품 바른 뒤 크림으로 마무리하면 다음날 아침까지 아주 쫀득한 느낌이랍니다~
세일할때 구매하면 부담스럽지 않고 딱 좋을것 같아요~
정가는 사실 좀 부담스러워요~
자주 세일 부탁드려요~^^"
38,가격 대비 정말 괜찮은 상품인것 같습니다. 처음에는 살까말까 고민 하다가 구매 하게되었는데 막상 써보니까 저한테도 잘 맞는것 같고 지인들한테도 추천 했습니다 오늘도 올리브영 어플로 주문했어요 항상 쓰는것만 쓰는 저한테는 도전이였지만 너무 좋았어요 가성비 적인 부분이나 실용성이나 효능 뭐하나 빠지는것 없이 다 완벽한 제품이네용~ 너무 좋고 올리브영 갈때마다 눈에 들어와요 앞으로도 평생 쓸것 같아요 제가 올리브영 가면 항상 6~7만원 정도 쓰는데 이것도 포함 됬어요 팩이나 화장품은 항상 사야되는 거니까 꼭 사고 이외에 상품들중에서는 필요한건 구경하면서 사요~
39,앞전에 아쉽게 할인끝나는날 온라인으로 주문하고 지금보니 그이 다사용하고얼마없는데...다시 할인하고 있네요..그랬어 또 매장에서 구매했어요...밤에 영양공급 넘좋아요~~남친도 겨울에 뽀송뽀송 한얼굴
40,이걸 사용하기 전에는 피부에 뽀두락지가 생기고 피부색이 칙칙하고 전체적으로 얼굴이 엉망이었습니다. 인터넷에서 사용후기를 보고 반신반의해서 구매했는데 효과는 매우 만족합니다. 우선 사용하기에는 매우 편합니다. 액체랑 가루를 썩으면 되고 그걸 얼굴에 바르기만 하면 됩니다. 우선 바르고 나면 피부가 찬동한 광채가 납니다. 저는 밤에 바르고 자고 일어나면 우선 피부 보습 효과로 피부 진정이 되요. 그리고 뻐두락지 발생한 부분이 조금씩 가라 얹기 시작하고 며칠 더 사용하면 피부색이 밝아져요. 피부가 하얗게 되는게 바로 확인이 되어져서 저는 매우 추천을 드립니다
41,"추천후기를 보고 웰라쥬 녹색을 먼저 사용해 봤습니다. 산뜻한 사용감에 피부진정에 효과를 보이는 제품이여서 세일 기간을 활용해서 콜라겐 성분의 갈색 제품도 함께 구매해 보았습니다.
역시나 가벼운 사용감에 팩만하고 잔 다음날 아침에 일어나보니 얼굴에 보습감이 차오른듯한 느낌이 들었고 아주 좋았습니다.
원데이용 키트이고 가격대 때문에 매일 사용하기에는 조금 무리가 있으나,  할인할 때 쟁여놓거나 혹은 관리가 조금 필요하다고 느낄 때 사용하면 좋을것 같은 제품입니다. 다른 제형과 색깔의 제품군들도 다음에 한번 써보고 싶네요.ㅎㅎ
리뷰는 여기서 끝입니다."
42,"웰라쥬 앰플 너무 좋아요 간편해서 여행갈때도 좋고! 
간편한데 효과는 너무 좋아요! 촥 흡수가 되요
세일때 몇개씩 항상 사두는 아이템이에요 조금만 더 저렴했음 좋겠지만요..."
43,"쫀쫀합니다 
일주일에 한번씩 피부에 영양공급처럼
아침에 일어나면 피부가 다릅니다
매일 바르고 싶지만 가격이 가격인지라
세일할때 쟁여둡니다"
44,"바르고 나면 완전 쪽쫀한 제형이에요!
다음 날 자고 일어났더니 아주 미세하게 나만 알아볼 정도로 효과 있어요!!!"
45,그냥 무난하게 괜찮은 거 같아요 엄청나게 좋다거나 이런 건 사실 모르겠어요
46,"저는 끈적임 없는걸 좋아하는데
이건 조금 끈적임이 있긴한데 심하진않아요
하고 시간좀 지나면 쫀쫀해집니당 
사용설명이 좀 햇갈려서 대충 했습니다~"
47,"행사할때 구매했었는데 콜라겐 성분이 가득하데서 좋은거같아요 사용하기도 간편하네요
바르고 자기만 해도 되서 신박템인거같아요"
48,"금가루조아요ㅋ뭐랄까 영양감이 듬뿍있는것같구요
캡슐한개로 뿌듯한 팩을 한것같은 느낌이에욯
이라인 다쓰고 있는데 히아론 다음에 이게 제일 좋아요
이라인들은 사실 여름보다 가을 겨울에 쓰기좋은것같아요
헤비하긴해요"
49,"처음에 써보고 좋아서 대량구매했어요.
즈개인적으로 자주 쓰면 피부가 조금 예민해지는 느낌이라 일주일에 한 번 저긍도가 적당한듯 합니다.
그냥 히일루론산 키트보다 콜라겐 쪽이 도 쫀쫀해서 마음에 드네요.
잘 쓰고 있습니다~!"
50,엄마가 피부고민이 있으셔서 유명템을 구매해서 선물해드렸어요 바르고 그담날 피부가 쫀쫀해지신거같다고 너무 만족해하셨어요 세일할 때 와장창 사서 선물해드려야겠어요
51,"이건 중요한 약속이 있을 때 저녁에 바르면 아침엔 피부가 아주 탱탱하고 촉촉해요!
 메이컵도 훨씬 잘 먹는 것 같아요.
비싸지만 세일한 때 많이 싸놓고 계속 사용하려고요^^"
52,"확실히 골드 콜라겐이라는 이름답게 에센스도 훨씬 쫀쫀한 제형이고 금가루도 들어가 있어요. 같은 라인의 히알루론산이나 시카보다 히알루론산 캡슐이 잘 안 녹는 편이라 좀 휘저어줘야 합니다.

히알루론산이나 시카보다 바르고나면 훨씬 피부가 보습도 잘 되고 찐득쫀득한 느낌이에요. 다른 애들은 얼굴에 다 펴발라도 부족한 느낌이었는데 콜라겐은 확실히 이 계절에 지성피부 얼굴에 전부 바르기엔 약간 부담스러웠습니다.

쓰고 나면 나름 피부가 쫀쫀하고 괜찮았어요. 그러나 원플원해도 개당 3300원인데 가격만큼의 효과는 없는 것 같아 재구매 의사는 없습니다.
궁금해서 한번쯤 사보기엔 나쁘지 않아요."
53,본격적인 강한 자외선과 더위에 쉽게 민감해지는 피부에 진정효과를 쉽게 확인할수 있었어요. 건강한 피부를 만드는데 기존의 콜라겐 팩보다는 어느정도 효과가 더 있는 것 같아요.
54,"기본케어하고 요거 발랐을때 개인적으로 건조함이 좀 느껴져서 
다 흡수되고 난 후 별도로수분크림 발랐어요 
이렇다하게 확!!!! 달라지거나 한건 아니지만 
좀 꾸준히 사용해보려구요 ㅎ"
55,웰라쥬가 필러만드는 브랜드라고 들었어요! 그래서인지 이거 바르고 나면 다음날 화장도 더 잘먹는거 같고 피부를 최상의 컨디션으로 만들어주는? 밤새거나 피곤한날 바르면 그다음날 푸석푸석한 느낌이 확실이 덜 들어용
56,"우선 한번에 바르기에는 양이 넉넉해서 좋아요
촉촉하게 잘바를수 있어요
그리고 두번째 사용이라 즉각적으로 못느끼지만
순한건같아요 ㅎㅎ1+1이라 구매함"
57,엄마가 콜라겐에 관심이 많으셔서 세일할때 구매해서 드렸는데 만족하신 제품이예요
58,조금 끈적거리지만 사용한 다음 날엔 피부가 탱탱해져서 만족하고 잘 쓰는 제품이에요
59,섞어쓰기 불편해요 첨부터 같이 나옴좋게따 효과는 굿
60,금가루 있어서 기분 좋구 고급관리 받는 느낌이었어요 ㅋㅋㅋ
61,"엄마 사다 드렸는데 좋아하셨어요~
요즘같이 추울때나 환절기때 쓰면 더 좋은거같애요"
62,생각보다 진한 영양감이 좋아요 저도 잘쓰는데 엄마랑 같이 쓰기도 너무 좋아요
63,의외로 히알루론산보다 더 잘쓰고 있어요 쫀쫀하고 영양이차오르는 느낌
64,세일 중에 저렴히 샀는데요 🥲 비쌀 땐 못 사겠어요... 일회용치곤 비싸서....? 잘 쓰긴 했습니당
65,"아담한 사이즈의 원데이키트라 파우치나 가방에 넣어 들고 다니기 좋아요!
세일했을 때 가격이 적당한 것 같아서 그 때 구매했습니당"
66,엄청 저렴한건 아니라서 ㅎㅎㅎㅎㅎ 사실 효과도 바로 나타나는 제품은 아니라 좋아지겟지 하면서 쓰는 제품이에유
67,"누가 웰라쥬 추천을 해줬어요
원데이 키트
반질반질 윤이나고 피부결 정돈이 잘 되는느낌인데 
파란색(제일 유명해서 비교대상)이 보습은 더 좋았던거 같아요
약간 건조함이 있어서 바른후 수분크림으로 마무리 했습니다"
68,"민감해진피부때문이 캡슐 시카 써보구 너무 조아서 
피부에 영양도 가득 줄려고 콜라겐캡슐도 구매햇어요 ^^
콜라겐잔뜩머금으니 피부가 탱탱하고 보습력도 좋아요"
69,"세일할때 쟁여둡니다 이것만한게 없어요 
얼굴에서 광이납니다
세럼은 묽은제형이고 입니다"
