,0
10,"독도토너로 닦은 후에  머그워트 에센스 세번 정도 덧발라요, 진정 보습 효과 있는 것 같습니다. 한방냄새가 나서 호불호가 갈릴 수도 있지만, 로션과 크림 덧바르면 금방 날라갑니다."
11,"아임프롬 에센스를 만나고 나서부터 벌써 몇통째 사용했는지 모르겠어요.
이렇게 계속 구매하고 리뷰 남겨도 포인트 챙겨주시나요..?
세상 모든사람들이 이 제품 사용하고 덕을 많이 봐서 이벤트, 할인행사 등을 자주 해주셨으면 좋겠어요. 솔직히 할인없이 사기에는 너무 구매금액이 부담스럽다고 생각하거든요. 일년 4계절 모두 사용해도 좋습니다. 유분기가 있지도 않을뿐더러 속을 촉촉히 채워주는 느낌이나요. (개인적인 의견입니다)
저 다썻을때쯤 또 다시 할인해주셨으면 좋겠어요"
12,"와... 간만에 에센스 저한테 맞는 거 찾았어요.
에센스 정말 좋아해서 이것저것 많이 사서 씁니다. 진짜 좋아요.. 가격만 좀 더 저렴하게 해주면 쟁일 듯 ㅜㅜ 세수하고 이거 바르고 흡수 시킨다고 있음 촵촵 감기는 그 느낌 넘 좋아요. 그리고 로션 바르면 끝... 쑥 하도 유명해서 작년부터 쑥은 거의 다 발라봤는데 이 에센스 좋아요.. 쑥크림에서도 못 느꼈는데 에센스 에센스에서 느끼다니.. 다들 사셔서 할인 팍팍 됐음 좋겠습니다."
13,날씨가 추워져서 좁쌀이랑 이것저것 많이올라와서 진정에좋다길래 구매했어요 확실히 트러블부위나 좁쌀부위에 스킨팩해주니깐 진정이되더라고요 제형은 묽고 피부에닿을때 쿨링감이느껴져요 근데 약간의 유분감이 느껴져서 여름에는 못쓸거같고  대신 지금처럼 가을 겨울 초봄까지 잘쓸거같애요
14,"유명한 제품이라 사용 해보고 싶었는데 가격이...할인행사 중이길래 구매해봤답니다^^;; 첫날 사용하고 그 다음날도 사용해보고 삼일 째 밤에만 사용 중인데 아침에 뭔가 피부가 정돈된 느낌? ㅋㅋ트러블 전혀 안나고 아직까진 괜찮은 느낌을 받고 있답니다 
할인행사 자주 해주세요 ㅜㅜ"
15,"피부 진정템 유목민입니다,, 또 뒤집어져서 아임프롬 머그워트 에센스 하도 좋다길래 현재 행사중이여서 구성도 좋고 사은품도 맘에 들어서 구매했어요 집에 도착하자마자 사용해봤는데 저는 팩처럼 사용해줬어요 입주변만 뒤집어져서 국소부위에 팩으로 사용해주기 좋더라구요
안쓰는 패드케이스에 필리밀리 1/2 화장솜 반으로 잘라서 에센스 적셔두고 진정패드로 diy 해서 10분씩 피부에 올려두고 사용중입니다 에센스도 덜 먹고 촉촉해서 꽤 효과 좋았어요 💚"
16,비건 화장품이라 해서 관심이 가던 차에 쓰던 화장품이 다 떨어져가서 사봤어요! 쑥진정에센스라 그런지 향부터 쑥향이 나요~! 요즘 마스크때문에 피부트러블도 생기는데 진정효과가 있는지 며칠 지나니까 좀 가라앉는 느낌?! 세일도 자주하고 30미리 증정도 주길래 혹해서 사봤는데 진정효과가 나타나서 넘나 좋아요~! 근데 저는 건성이라서 그냥 쓰니까 좀 당기는 느낌이라 스킨 대용으로 챱챱 닦아줘요! 건성피부이신 분들이 쓰기에는 좀 안맞을것 같긴해용ㅎ
17,진정템을 찾다가 베스트셀러이길래 주문해 보았어요
18,"유리병이라 조금 무거운데 무거워서 안정감이 있는거같아요!
피부 진정에 좋다고 극찬이 많아서 사용해봤는데 생리에 가까워질때 나는 뾰루지말고는 다 들어갔어요! 저녁에 발라주고 자면 보습효과도 있어서 다음날 화장도 잘 먹어요
여행시에 들고다니기 편한 증정용도 유용합니당!"
19,지금 저의 최애템입니다!!그날되면 항상 피부 트러블 나는데 아임프롬 머그워트 사용하고 나서는 신기하게도 그날 되도 트러블이 잘 안생겼어요^^ 할인행사 계속 하는 중이라 하나더 챙겨 놓습니다
20,피부가 예민해서 항상 진정에 신경쓰는데 이번에 처음 사용해봤는데 괜찮은거같아요. 꾸준히 사용해볼게요
21,"두번째구매!! 30ml증정까지 받으니 아주좋네요
쓰던거 다 떨어지기 전에 미리 구매했습닏ㅏ~~"
22,"처음에 사용감이나 효과를 너무 잘 봐서 지금은 처음의 놀라운 느낌은 없지만 없으면 허전하고 계속 두고 사용해야할거 같아서 정말 수많은 재구매를 하면서 사용중입니다
깨끗한 성분만큼 사용감도 순하고 촉촉해서 좋아요"
23,마스크로 인해 피부트러블이 너무많이 생겨서 스트레스가 심했는데 예전에 이거 쓰고 피부가 촉촉해진 기억이 있어서 할인하는 김에 샀어요 근데 사용한지 일주일도 안됐는데 피부가 바로 진정되더라구요 너무 좋았어요ㅠㅠㅠ 재구입의사 무조건 있습니다!
24,"몇개째인지... 정말 꾸준히 재구매하고 있는 제품입니다.  자극없이 순하고~~ 그냥 에센스로도 또는 화장솜에 적셔 피부진정을 위해 얹어놓아도~~ 좋아요.
뾰루지나 한번씩 올라오는 피부 트러블에도 이만한게 없는듯ㅋㅋㅋ
아직 덜 썼지만 행사중이길래 미리 구매했습니다."
25,점성있는 에센스이지만 토너 대신에 이거 발라주고 있어요!  저는 화장솜에 에센스를 묻혀 10분가량 있어주면 진정되면서 붉은기도 좀 가라앉았어요! 번들거리거나 끈적거리지 않고 속보습까지 잡아주고 피부가 쫀쫀해지는 것 같아요ㅎㅎ
26,쑥 재구매입니당! 쑥 한통 쓰고 무화과 썻는데 좀 만족 못해서 다시 쑥으로 왓어요ㅠㅠ 쑥 체고시다... 순하고 진정에 진짜 좋아요 여드름 싹 내리기에는 쑥이 굿굿굿 추천해용 ㅎㅎㅎ
27,"몇번째 재구매인지 모를정도로 계속 구매하고 있는 제품이에요. 솜에 적셔서 팩처럼 사용해도 된다고는 하지만 그렇게 쓰다보니까 너무 제품을 빨리쓰게되더라구요. 그래서 요즘은 닦토다음에 손에다가 덜어서 얼굴에 착착발라주고있어요. 여러번 레이어해서 발라줘요. 정말 촉촉하고 계속 발라도 얼굴이 계속 흡수하더라구요. 저녁에 그렇게 해주고 크림까지 발라주고 자면 정말 그 다음알 피부가 좀 쫀쫀하다고 해야되나 느낌이 달라요. 
전 건성에 가까운 피부라 레이어를 해서 발라주지만 건성이 아닌분들은 한두번만 발라도 될거같아요. 이번 올리브영세일에서 아주 득템해서 기분좋아요ㅋㅋㅋ"
28,"벌써 몇 통 째인지
모르겟습니다.
가격이 저렴한 편은 아닌데
닥토 후에 두 세번씩
도포해주다 보니까
금방 금방 쓰게 됩니다.
근데 보습, 진정효과가 좋아서
아끼지 않고 쓰고 있어요.
여행용도 주셔서 
요긴하게 쓰고 있습니다.
여름에는 이 제품
네 다섯 번 씩 발라서
속수분 채워줬엇는데,
메이크업 전에 수분 채우기 좋았어요.
겨울엔 너무 건조해서
머그워트 2번 해주고
다른 에센스랑 크림 많이 덧발라 주는데,
향도 좋고 그동안 잘 맞게 썻던 제품이라
딱히 교체하지 앙ㅎ고
꾸준히 쓰는 제품입니다.
가격이 조금만 내리면 좋겟지만
세일할 때 잘 맞춰서 사요"
29,벌써 다섯 통 넘게 쓰고 있는 제품이에요!! 쑥 냄새 은은하고 자극 없이 아주 순하게 흡수가 됩니다ㅎㅎ 세일할 때마다 저렴한 가격에 살 수 있어서 너무 좋아요 또또또 구매할게요
30,하도 좋다고 유명하길래 사봤어요. 세일 안하면 원래가격은 좀 많이 비싼것 같아요. 그나마 세일해서 반값 좀 넘는가격에 구매했네요. 아직 사용한지 하루밖에 안되서 좋은지는 모르겠지만 꾸준히 사용해보고 좋으면 또 구매하려구요.
31,항상 후기가 좋아서 세일할때 구매하였는데 진짜 너무너무 좋아요 지금 현재 3통을 비우거 있습니다. 진짜 순한데 이게 언떤 외 너무 좋아 내피부를 바꿔버렸어 이런것이 아니라 진짜 여드름 생성을 안해요 좁쌀이 나는 것같으면 세안 꼼꼼히 하고 이 제품으로 충분히 보습하여 푹자고 일어나면 없어져있습니다. 진짜 제가 화농성 여드름으로 고생하고 나아 이 피부를 유지할수 있는 제품을 찾고 있었는데 정착템 됐어요!!!!저는 사겨절 다 사용하고 있는 것 같아요!!!피부가 좋아진다 이런건 없지만 얼굴에 뭐가 안나요 건조한 느낌도 받지 않구요!!추천합니다.
32,"진정에 좋다고 하지만 건성에도 좋은것같아요
저는 겨울에는 피부껍질도 일어나는 극건성인데
아임프롬으로 기초,케어 하고나서는 정말 괜찮아졌어요
자극많이 받은 날은 머그워트 팩 하고 나서 
에센스 3~4겹으로 찹찹 해주고 
수분감있는 수분크림으로 마무리합니다
마스크 쓰고나서도 쓸린 피부가 덜 아프고 
덜예민해진 것 같아요!
스킨을 보습감있는 제품으로 쓰면 더 좋습니다
속땅김도 사라지고 겉도 푸석푸석하지않고
 피부 많이 좋아졌어요 
여드름이나 두드러기도 좀 덜난다고 하나?
기초제품 유목민이었는데 조금 가격대가 있다고 해도 에센스는 무조건 아임프롬입니다 정착했어요"
33,"끈적한 에센스지만 얼굴에 금방 흡수됩니다 평소 습습성은 진정 소염 작용이다.일단 유분기없이 촉촉하고 향도 강한 편이 아니에요건성분들은 조금 건조하게 느낄 수 있어요.
주요 기능:피부완화 및 회복
소염 + 알레르기 방지
피부 보호력을 높인다
질감:얼굴에 흡수력이 빠르고 끈적끈적하지 않습니다
습습히거나 세안감이 끝나면 얼굴에 두드려주는 것도 등 피부보호제품의 흡수를 촉진하는데 시간이 좀 지나면 피부변화를 크게 느낄 수 있더라고요. 얼굴에 있는 잔주름도 점점 옅어지고 또 마른 피부도 없어지고 아주 촉촉해지고 피부가 아주 맑아요. 피부가 아주 맑아요"
34,"끈적한 에센스지만 얼굴에 금방 흡수됩니다 평소 습습성은 진정 소염 작용이다.일단 유분기없이 촉촉하고 향도 강한 편이 아니에요건성분들은 조금 건조하게 느낄 수 있어요.
주요 기능:피부완화 및 회복
소염 + 알레르기 방지
피부 보호력을 높인다
질감:얼굴에 흡수력이 빠르고 끈적끈적하지 않습니다
습습히거나 세안감이 끝나면 얼굴에 두드려주는 것도 등 피부보호제품의 흡수를 촉진하는데 시간이 좀 지나면 피부변화를 크게 느낄 수 있더라고요. 얼굴에 있는 잔주름도 점점 옅어지고 또 마른 피부도 없어지고 아주 촉촉해지고 피부가 아주 맑아요. 피부가 아주 맑아요"
35,이거는 진짜 제가 5통? 비웠던 아이에요.ㅠㅠ 정말로 좋아요. 이거쓰고 나서 트러블도 덜 나고 효과봤던 제품이라서 다 쓰면 재구매해요. 제가 끈적한 거 진짜 싫어하는데 이거는 그런 거 없어요. 톡톡하면 바로 흡수가 되는 액체 타입이라서 좋아요. 다들 이거는 사세요!
36,"세일할 때가 아니라면 기다렸다가 구매하는 걸 추천드립니다
용량 대비 가격대가 높게 책정된 거 같아요
여타 스킨이나 에센스처럼 한 번 피부에 도포하는 걸로는 수분 충전이 잘 안 됩니다
한 번 바르고 수딩젤을 발랐는데 너무 건조했어요
방이 건조해서 그런가 싶어 가습기도 틀어봤는데 계속 건조하게 느껴졌습니다
그러다가 사용하는 다른 제품을 바르고 똑같은 수딩젤을 발랐는데 전혀 건조하지 않았어요..!
그 후에는 이 제품은 무조건 두 세 번 이상 도포하고 있습니다 그러다보니 금방 사용할 것 같더라고요
향은 바를 때 아주 약간 쑥 냄새가 나지만 그것도 금방 사라져 크게 문제되지 않을 거라 생각해요
쑥 성분이 들어간 제품을 한 번 사용해 보고 싶으시다면 세일할 때 구매해보세요~"
37,항상 구매하는거라 세일하면 무조건 쟁여놓는 상품 중에 하나에요 다른 제품들은 인터넷에서 유명하다는 제품들은 세일할때나 다 떨어지면 돌아가면서 거의 다 써보는 편인데 아임프롬 에센스는 다른 제품은 써본 적이 없어요 아침 저녁에 세안 하고 꼭 바르는 제품이에요 지복합성 피부인데 절대 트러블 안 나고 제형도 가벼운듯 촉촉한 제품이라 건조하지 않아요 건성인 분들은 오일이나 크림제품 같이 쓰시면 더 좋을 것 같아요 항상 쓰는 제품이다보니까 안바르면 뭔가 빠트린 기분이 들정도에요 아임프롬 제품들 팩이며 다 좋지만 에센스가 정말 탑이라고 생각해요 지성이든 건성이든 지복합성이든 다 쓰기 좋아요
38,"제품 가격이 제법 비싼편이긴 하지만,  할인을 자주해주셔서 타이밍 잘 노려서 샀습니다. 
작은 제품은 여행용으로 사용하기 딱좋아요. 
매일매일 사용하진 않고 트러블이 가끔 심하게 올라왔을때 화장솜에 듬뿍묻혀서 팩처럼 잠깐 해주고나면 많이 진정되는 느낌이라 그렇게 사용하고 있어요. 
좋은 제품 만들어주셔서 감사합니다!"
39,"머그워트 에센스 써본 후로 이것만 쟁여두고 스킨 정착했습니다,,
피부결도 좋아지고 큰 트러블도 안나요ㅠㅠ
아침엔 화장솜으로 닥토용으로 쓰고 밤엔 손으로 흡수 시켜주는데 드라마틱한 효과라기 보다는 계속 쓸 수록 좋은 제품인 것 같아요
머그워트 잘 맞는 피부라면 이 제품에 만족하실 것,,,
머그워트 마스크 해주고 이 스킨 써도 좋구 이 스킨으로 스킨팩 해줘도 진정에 좋습니당!!"
40,진정에 좋아요 가슴과 등 쪽 트러블에도 효과있어요
41,이제 없어서는 안될 존재가 되어버렸어요..평생템입니다
42,제가 속건성이라 아무리 크림을 촉촉하게 발라도 화장을 촉촉하게 해도 건조하고 땡기는데 저녁에 세수하고 이거 얇은 솜에 묻혀서 오분정도 올려놓으면 다음날 완전 수분 보습 빵빵하게 충전돼요! 지금 두번째 구매입니다 추천드러요!! 참고로 매일 쓰진 않고 피부가 좀 예민하거나 많이 건조할때만 쓰고 있습니당 자주 쓰면 너무 빨리 쓸것같긴해여ㅠㅠ 더더 대용량이 필요합니다!!
43,"벌써 세통 째 쓰고 있는 에센스 입니다
저는 토너 대신으로 쓰고 있는데요
트러블지성피부인데 진정에 진짜 좋아요
우연히 써보고 정착한 템입니다"
44,아임프롬 허니세럼 사용해보고 좋아서 에센스도 구매해봤어요. 꾸덕한 제형은 아닌데 촉촉해요.
45,"30ml 추가증정 사진으로는
디게 크게 보였는데 받아보니 귀엽네요
글도 이런 사은행사 너무 좋아용"
46,"쑥성분이 들어간 에센스라 자주사용하고 있습니다.
기존 에센스처럼 꾸덕하지않고 토너처럼 물같은 느낌입니다.
저는 토너대신 이거를 사용합니다."
47,예전에 써보고 진정에 좋았어서 요즘 마스크 때문에 피부가 뒤집어져서 다시 한번 써보려고 마침 세일하길래 주문했어요 너무 좋아요
48,마스크 트러블 진정용으로 구매한 이후로 계속 사용하고 있어요~매일 화장솜에 묻혀서 볼에 얹어둬요. 세일하길래 미리 샀어요.
49,"자극없이 순하고 향도 나쁘지 않고 여름에 쓰기 좋을 것 같아요. 보습은 아쉽네요. 미스트 용기로 나왔으면,, 아님 공병 증정이라던지 ㅎㅎ"
50,"진짜 꾸준히 쓰는 제품이에요. 
향도 그리고 발랐을때 보습감도 좋아요. 
올영 매장에도 예전엔 있었는데 매장에 생겼으면 좋겟네요"
51,"두번째 구매 
피부결 정돈하는 용으로 사용하고 있는데 좋습니다. 
엄청난 보습은 없지만 흡수가 잘되고  향도 좋아서 잘 쓰고 있어요"
52,"+ 좁쌀, 화농성 여드름이 자주 나는 복합성~지성 피부인데 5병째 쓰고 있어요. 화장솜에 묻혀서 닦아내거나 축축할 정도로 적신 다음에 열이 올라오는 부위나 트러블이 올라온 부위에 올려놓고 팩으로 사용해도 좋아요! 팩하고 자면 다음 날 많이 진정돼있고 며칠 내내 하면 금세 나아져요! 

-화농성 여드름엔 효과를 많이 봤는데 좁쌀 여드름에 특출난 효과는 못 느낀 것 같아요!
-건성분들이 쓰시기엔 많이 건조하게 느껴질 수 있어요! 닦아내는 용으로만 쓰시고 꼭 수분감 좋은 세럼이나 크림으로 마무리하시는 게 좋아요!
-향이 그렇게 좋은 편은 아니라 향에 예민하신 분께는 추천하지 않아요!"
53,만족하며 사용하고 있습니다~ 한 가지 아쉬운 점은 용량에 비해 정가가 너무 비싸다는 점ㅜㅜ 그래서 전 할인할 때 2만원 대 중반 정도로 구매했던 것 같아요. 그리고 용기가 유리라서 사용하실 따 조금 주의하셔야 합니다! 가격 빼고는 참 괜찮은 거 같아요! 진정 효과를 많이 보지는 못했지만 일단 피부에 부정적인 영향은 전혀 없어서 매일 기초 관리로 쓸 수 있습니다. 한 번은 스킨 팩으로 사용해봤는데 진정에 효과는 괜찮았는데 에센스가 순식간에 사라져버려서 그 뒤로 팩으로는 사용 못하고 있어요ㅠㅠ 세일할 때 한 번 쯤 사놓으시면 좋아요! 재구매 의사 있습니다~
54,홍조에 좋다고해서 샀는데 아직까지 효과는 없지만..꾸준히 사용해봐야할거같아요 홍조같은건 병원에 가도 꾸준히 치료를해야되는거라  레이어드하고 마지막에 팩으로하니까 좋네요
55,세일할 때면 두개 이상씩은 사서 쟁여두는 필수템입니다 벌써 몇 년째 꾸준히 사용중인데 여름철에는 토너 대신 화장솜에 묻혀서 사용해요 끈적이는거 딱 질색인데 촉촉하게 금방 스며들어서 좋거든요 요즘 같은 겨울철에는 토너 다음 단계에 적당량을 두세번 덮어주듯이 발라주고 있어요 큰 트러블은 없는 피부긴 하지만 순하고 성분이 좋아 믿고 쓰고 있어요 심한 지성인 남친도 몇 번 써보더니 이제는 이것만 쓰려고해요 그래서 다음 세일 기간에는 두배로 더 사서 쟁여둬야 할 것 같아요 가격대가 좀 부담이 되긴해도 이만한 제품이 없어서 재구매 의사 늘 만프로입니다
56,쑥이 진정에 정말 좋아요 한병 더 재구매합니당
57,"말이 필요 없는 재구매 템 입니다~(그런데 유리 용기라서 조심히 써야 해요ㅠ.... )
※아임프롬 관계자분 용기좀 바꿔주시길...저번에 반도 못 썼는데 깨져서 버렸어요ㅠ"
58,자극도 없고 순하고 좋아요!! 쑥향도 진하게 나지만 좋네요!!
59,"가격은 비싸지만 순하고 겨울에 쓰기에 건조하지
않은 것 같애요 ㅠ ㅠ 근데 병 디자인은 안 바뀌나요? 토너 치고 병이 무거워요 깨질까바 조심조심"
