,0
10,"추천 받아서 구매 후 써본 이후로 저도 주변에 추천하고있는 제품입니다! 저녁에 바르고 자면 다음날 화장이 잘 먹더라구요.

일박여행을 갈 때 주로 챙겨가서 쓰는데 저처럼 이렇게 사용하면 스킨케어 간단하게 할 수 있어서 좋아요!

보습도 진정도 좋으니 행사 시에 쟁이세요!!!"
11,"올영에서 세일을 하고 평소에 조금 궁금했던 제품이라 
구매했어요. 
사용법은 간단해요. 
캡슐을 개봉하고 솔루션(앰플)을 캡슐에 떨어뜨려주고
액상상태로 변하면 바르면 됩니다.

제 피부는 수분 부족형 지성피부인데 저한테는 조금 과한 보습감이었어요. 살짝 밀리기도.
한번 개봉하면 다써야하는 패키지인데 한번에 다 바르기엔 
양이 과해서 팔다리에 발랐는데 좀 끈적여요.
건성피부에 더 적합한 제품인것같아요.
확실히 즉각적으로 수분이 확 채워지긴해요.
광도 돌고 만졌을때 보습감이 정말최고에요
다만 전날에 하면 더 좋을 팩같아요."
12,"워낙 많이 들어봤던 제품이라 한번 사봤는데 왜 이걸 지금에야 써보는지ㅠㅠㅠ 
요즘들어 날씨가 많이 춥고 건조하다보니 속당김이 심했는데 이거 쓰고 난 날은 피부 당김이 확연히 줄더라구요! 얼굴 많이 건조하신 편이거나 수부지이신 분들은 딱 잘맞을 것 같습니다! 양도 적을 줄 알았는데 넉넉해서 좋았습니다. 
이거 쓴 뒤에 피부는 손으로도 느껴질만큼 피부결이 좋아진게 느껴졌습니다. 꾸미고 싶은날에 이거하고 자면 건조한 느낌없이 그날 피부표현은 걱정없을 것 같아요^^
가격이 좀 비싸긴하지만 세일때 쟁여두시는거 추천드립니다~! 더 많은 분들이 써보셨으면 좋겠네요~"
13,"웰라쥬 원데이 키트가 정말 유명하길래 비싸지만 이번에 한 번 구매해봤어요! 총평부터 말씀드리자면 전 만족스러웠습니다.

* 에센스 양
우선 아무리 원데이키트라고 해도 양이 좀 적지 않을까? 했는데 전혀 그렇지 않았어요!! 완전 넉넉해서 얼굴에 3~4번 덧발라 줘도 남더라구요
그래서 아침 저녁으로 두번 나눠서 사용해도 좋을 것 같아요

* 효과
전체적으로 피부가 쫀쫀해진 느낌이 생겼어요 그렇다고 기름지거나 그렇진 않고 적장한 보습감과 광이 돌아서 피부가 좋아보여요 특히 자기전에 바르시고 일어나면 다음 날에 화장이 정말 잘먹어요!! 
아쉬운건 좁쌀이나 트러블에 큰 진정효과는 못느꼈습니다

* 꿀조합
린제이에 쿨티트리 마스크팩이랑 같이 사용하시면 정말 좋아요! 마스크팩 도포전에 웰라쥬 원데이 키트 넉넉히 바르고 올리면 정말 피부가 보들보들 해져서 진짜 추천드리는 조합입니다ㅠㅠ

이 제품은 건성, 지성, 복합성 등 피부 타입과 상관없이 누구나 편하게 사용할 수 있어요! 건성이신 분들은 이후에 크림을 덧발라 주어야 당기지 않을거예요

조금 비싸지만 이 제품 정말 추천드리고 이번에 앰플로도 나왔던데 그 제품은 원데이 키트의 에센스를 앰플로 만든거라고 하더라구요 참고해주세용!!"
14,"1+1 할때는 나도 모르게 몇개씩 주워담았는데
정가에 구매하기엔 좀 비싼감이 있어요

뭔가 향기도 그렇고 느낌상 자극이 있을 것 같지만
제가 피부 뒤집어졌을 때는 사용하지 않아서 그런지
트러블이 나거나 따갑던 경험은 없습니다

앰플 덕후라서 진짜 많은 앰플을 사용해봤는데
여기 들어있는 수분앰플은 좀 아쉬웠어요
개인적으로 앰플은 좀 쫀쫀해야 된다는 생각인데
이 제품 앰플은 너무 묽어서 에센스 바르는 느낌입니다
아이오페 스템3 앰플이나 셀리맥스 노니앰플같이
쫀쫀한 제품들은 마지막에 앰플로 마무리해도 될 정도로
수분감이 좋은데 이 제품은 크림 안바르면 넘 건조해요ㅜㅜ

평소에 잘 사용하던 앰플 있으시다면
차라리 히알루론산 캡슐만 구매하셔서 
수분 보충하시는 데 사용하시는 게 나을 것 같아요!

안좋은 제품은 아니지만 몇번 사용해봐도 큰 효과를 못느껴서 
앞으로 1+1 아니라면 재구매는 안할 것 같아요"
15,"웰라쥬 원데이 키트가 리뉴얼도 되고 여러 라인이 출시 되었는데,
가장 먼저 출시된 히알루로닉은 역시 명불허전입니다.
수분감 충전에 너무 좋고, 양도 넉넉해서 저녁에 해주고 아침에도 남은 양을 좀 발라줍니다.
아침에 발라도 화장이 밀리지는 않는데, 여름에 바르기에는 마무리 감이 끈적한 편이예요.
수부지 분들에게는 여름보다는 건조한 가을이나 겨울에 추천해드리고 싶어요.
약간 묵직한 느낌을 좋아하는 40, 50대 분들이 좋아하시겠어요.

가격이 다른 마스크팩에 비해서 쎄긴 하지만, 양이 많아서 두 번 바를 수도 있고 1+1 행사도 많이 하는 제품이라서 그렇게 비싸다는 느낌은 안들어요.

다음 날 중요한 일이 있으시다면, 전날 웰라쥬 원데이 키트 추천해드려요."
16,"한번 사용한 후로 종종 구매해요!

보습이 필요하다고 느끼는 날엔 저녁에 바르고 잡니다. 그럼 다음날 화장이 아주 잘 먹어서 기분 좋아요:-)

좋은 제품은 함께 써요!! 가격이 다소 사악하지만... 행사라도 자주 해주세용🙏🏻"
17,"두번째 구매에요 재구매할정도로 너무 좋아요 저 이거 세일기간 아니여도 샀음,, 사실 내일 중요한 날이라서 샀어요 중요한날에 바르고 가면 화장할때 피부표현도 쫀쫀하고 이뻐서 샀어요 솔직히 말해서 좀 비싼감이 많았지만 ㅋㅋ 그만한 가치가 있어서 샀어요 너무 좋아요 말모말모 세럼류는 여기가 탑오브탑인가 싶습니당! 여름빼고 다 쓰기 조아요 걍 조아요 너무조쵸 히알로루산 ㅈ체고 진짜 단점이라고 한다면은 비싼거뿐이라는거 대신 할인을 자주하니까 하필 안쟁여논 내 탓이니까 뭐 어쩔수없죠 네 뭐 제 3000원을 날렸지만 괜찮아요 네 뭐 괜찮아요 암 정말 괜찮아요 걱정마세요 눈물아니에요 땀이에요 뭐"
18,이 제품은 너무 좋아요 웰라쥬 제품은 처음써보는데 괜찮아요 이 제품은 좀 물같아서 마지막에 쫀쫀한 크림으로 마무리하면 너무 좋을꺼같아요 그리고 이 제품은 너무 비싸서 자주 사용하지는 못하지만 일주일에 한번정도 쓰면 너무 피부가 좋아져요 이 제품 쓰고 나면 피부가 그 다음날 너무 촉촉해져있는게 느껴지고 그리고 아쉬운점은 이게 캡슐같은거에 앰플같은걸 넣어서 녹이는 방식이라 조금 불편했어요 바르는것보다  흐르는게 많은 느낌 ?.. 그리고 이 제품은 모든 계절에 사용하기 좋을꺼같아요 !! 용기만 바꿔주시면 너무 대만족하고 사용할거같아요 그리고 가격이 비싸요 ..
19,"아 이거 진짜 말모말모 ..
너무 좋아요 웰라쥬 진짜 최고임,.,
섞으면 양 적어보이는데 막상 바르면 남아요 @!
이걸쓰면은 피부가 진짜 쫀득 쫀득 해져요
수분감 체고 유분감이 저한테는 전혀 느껴지지 않았습니당 
피부가 쫀득 쫀득해지는 제품 많지 않은데 이건진짜 찐템입니다
제 트루러브 .... 
여름 제외하면 계절 상관없이 쓰기 좋은 제품인것같아요 !!
여름에는 약간 무겁다고 느낄 수 있을거 같아요 
제품 자체에 단점은 없었지만 가격이 조금 부담스러웠어요 
할인기간에 쟁여놓는게 정말 좋은듯 그래도 가격치에 알맞는 제품인겄같아요 ~~"
20,"장시간 외출했따가 돌아오면 얼른씻고 웰라쥬앰플
무조건 발라주고 잠니다!!! 자고 일어나면 피부가 촉촉해져있고 화장도 잘먹어요 그래서 할인행사할때 무조건 많이 쟁여놨따가 자주자주 사용하고 있어요"
21,떼어내지 않고 그냥 바르기만 하면 되는 팩이라 그게 제일 큰 장점이구요~1회 사용만으로도 효과가 바로 나타나는 것도 장점입니다. 양이 얼마 안되보이지만 절대 그렇지 않아요. 섞어서 얼굴에 전체 다 도포하면 살짝 남아요. 그래서 저는 그거 목에다가 발라줍니다. 저는 3가지 종류를 돌아가면서 사용해주고 있는데요~ 이 제품이 가장 기본으로 제일 많이 사용해주고 있어요. 함유량이 다른 제품에 비해 월등히 많이 함유가 되어있다보니 피부에도 바로 효과가 나타나는게 아닌가 싶더라구요. 마스크팩 가격이랑 비슷해서 1일1회 사용도 충분한 제품이라 생각합니다.
22,"항상 올리브영 갈 때 마다 비싸서 고민하던 제품이였는데 친구가 자주 추천해줬었고 마침 세일하길래 안쓰는거보단 낫겠지 싶어서 사본 제품!! 처음엔 어떻게 쓰는지 몰라서 알갱이 다 버릴뻔 했다^_^,,, 참고로 나는 지성인데 수분부족형이라 세수하고 나오자마자 미스트 뿌리고 로션바르고 이걸 뜯어서 써봤는데 아무래도 이미 로션층이 덧발려있다 보니깐 흡수가 잘 안되는 느낌이였다ㅠㅠ 건성분들은 기초 할 거 하시고 발라도 충분할 느낌이였지만 지성인 분들은 미스트만 뿌리고 바로 다른 단계없이 웰라쥬 이것만 발라도 충분히 보습력있고 좋은 제품이다! 다음엔 세일하면 몇개 더 쟁여놓고 쓰고 싶은 제품 ㅎㅅㅎ"
23,"모낭염,여드름,복합 민감 피부입니다.
히알루로 바르면 좁쌀이 많이 올라오는 피부인데 이제품은 진심으로 좁쌀 다 들어가요. 
하루 이틀 쓰는건 효과못보고 매일 일주일 이상 사용 하면 효과 보실거 같아요. 저는 피부가 워낙 여드름이 많아서 효과 못봐도 밑져야본전이지 하면서 걍 썼는데....
와우.....효과 제대로 봤습니다. 진정에 포커스는 안되어 있는거 같은데... 여드름 다들어가고 좁쌀없이 매끈해졌어요.박스에 있는 세트 상품 사용 후에 다쓰고 재구매해서 또 사용 중입니다.  

저는 민감하기 때문에 여러개 화장품 사용 하지 않고 이제품만 여러번 흡수 시켜주며 레이어링 해줬어요 .
복합성 기준 건조하지 않고 아침에 일어나니 피부가 맨질맨질 ~~ 추천합니다!!!!!"
24,건성인 피부가 사용하기에 수분감은 충분합니다. 흡수는 잘 되고 이 제품만 사용해도 얼굴이 촉촉해져서 다음단계 화장품은 사용하지 않았습니다. 그래서 이후 단계에서 밀림이 있는지는 잘 모르겠습니다. 한 번 사용할 수 있는데 가격이 꽤 비싸서 기대하고 구매했지만 솔직하게 막 엄청나다 가격 값 한다! 이정도는 아닙니다. 가끔씩 기분 전환용으로 얼굴에 투자하고 싶을 때 사용하면 나쁘지 않을것 같아요. 사용해 보겠다는 사람이 있다면 굳이 말릴 생각은 안듭니다. 패키지가 꽤 잘되어 있어서 나름 괜찮은것 같아요. 세일한다면 여러번 다시 구매해볼 의사는 있습니다.
25,"전부터 친구가 웰라쥬를 엄청 추천해서 구매를 엄청 고민하는와중에 올리브영에서 세일하길래 바로 테스트겸 히알루론산이랑 콜라겐 한개씩 구매했어요
포장 깐다음에 무슨 동그란 볼이랑 섞어주는건데 얼굴에 바르기에는 양이 많아요! 근데 팩하는게 좀더 나은거같기두하구... 꾸준히 오래쓰면 다를지도 모르겠지만 특별함은 못느꼇어요! 
그리고 섞을때 생각보다 잘 안섞여서 섞기가 좀 힘들었어요 ㅠㅠ 근데 자극이없고 수분충전은 되는느낌이라 재구매의사 있습니다! 한개로는 효과를 알기도 힘들기도 하구요.. 가격만 좀 착해지면 더더 좋을텐데 쪼오끔 아쉬워요! ㅎㅎ"
26,웰라쥬 리얼 히알루로닉 원데이키트 써보고 너무좋아서 지인들에게 내돈내산으로 선물 뿌리려고 7일포장 키트도 4박스 구입했어요 저는 리뷰 쓰는거 엄청 귀찮아하는 타입이라 사용느낌 어지간히 좋아도 그냥 넘기는데 이 웰라쥬 키트는 구입한만큼 리뷰 달고 있습니다 이런 구세주같은 속보습 앰플 개발하신 분들께 상은 주지 못할망정 널리 홍보라도 안하면 은혜를 모르는 짐승과 다를바 없다고 생각돼서요 지성인데 민감하고 속건조있고 마스크여드름도 왕건으로 나곤하는데 역시 유수분 밸런스 잡으면 트러블도 자연적으로 해결된다는 얘기가 맞네요 동결건조 하얀 통에 액상을 부어서 녹이는데 하얀 반구형 통을 넘어지지않게 판판한 바닥으로만 만들어주시면 노벨화학상 타실수 있을거예요 방심하다 2개 엎고난뒤 소감입니다 웰라쥬 많이 버세요
27,"[장점]
-사용후 효과가 좋다:
마스크팩 15분씩 붙이고 있는것 보다
보습력이 더 좋고 진정효과도 좋다
바른 직후 바로 피부 탱글탱글 속건조 잡아줌

-사용법이 간편하다:
마스크팩은 붙이고 떼고 해야하는데
이상품은 흡수력도 좋아서 그냥 찹찹 바르기만 하면 끝

-유해성분이 없어서 좋다:
자극없는 착한 상품

[아쉬운 점]
-가격이 비싸다:
효과는 좋지만 세일이나 1+1행사 안하면 부담스러운 가격

[참고 해야할 점]
-저녁에 바르고 자면 일어나서 꼭 세안해주기:
지성이나 수부지는 유분감이 조금 많이 느껴질 수 도 있어서
너무 많은양 얼굴에 다 바르지말고
목이나 다른 부위에 바르던가 하세요
오히려 트러블 날 수도 있음

[재구매 의사?]:세일이나 행사할때만 살 예정

비싼값하는 상품

추천하는 피부타입은
속건조 심한 수부지랑 건성에게 추천해요
지성한테는 너무 무거울 것같아요

날씨가 이제 쌀쌀해지면서 건조해지면서
사용해지기 좋은 시기인것같네요

마스크팩 사용하기 귀찮은 귀차니즘 한테도 추천

한번쯤은 써볼 템"
28,"웰라쥬 리얼 히알루로닉 원데이키트 안써본 사람은 있을지 몰라도 모르는사람은 없을거라 생각해요~
요즘같은 습한날에는 쓸일이 없겠지만 건조할땐 이것보다 좋은건 없는거같아요! 
단점을 뽑으라면 가격? 학생입장에서 좀 부담스런 가격이니까요ㅠㅠ.. 그래서 전 1+1할때 쟁여놓습니다! 
1회분이라 매일 사용하진 못하구요 주로 다음날에 중요한 미팅이나 행사가있다 하면 자기전에 이걸 듬북듬북 발라주고 자요! 그럼 담날 피부에 수분이 꽉꽉 차있어서 매트한 화장을해도 들뜨지않아요! 거기다 피부까지 좋아보여요! 

지성이신 분들은 좀 무거울수도 있어요
건성이나 극건성이신분들 강추하구욤!
복합성이나 수부지이신 분들은 중요한일정 전날밤에 수분팩처럼 바르고 주무시는걸 추천해드려용~!"
29,"제품 잘못쓰면 좁쌀여드름이 얼굴에 폭격하는데 결론부터 말하자면 여드름은 안나네요 ㅎ 

세일도 안하고 걍 1+1도 아닌데... 진정 라인은 품절되서.. 걍 히알루론산 샀는데 하나 다쓰고 자면 너무 피지랑 유분개폭발 해서 여드름 날거같아서..덜어서 썼는데 걍 쏘쏘?ㅋㅋ 

근데 전 각질도 우주최강이라 밤에는 꼭!!!! 각질제거제 크림을 발라주는데 안바르고 이제품만 쓰고 잤는데 화장후에는 각질부각이 덜되서 한번씩 쓰기좋은 제품입니다 ㅎㅎㅋ

바를때는 묽어서 히알루론산이 맞나싶을정도인데 다바르고 나면 쫀쫀하긴하네요 ㅎㅎ 가격이 사악해서 그렇지 추천할만한 제품임"
30,"1+1 할때는 나도 모르게 몇개씩 주워담았는데
정가에 구매하기엔 좀 비싼감이 있어요

뭔가 향기도 그렇고 느낌상 자극이 있을 것 같지만
제가 피부 뒤집어졌을 때는 사용하지 않아서 그런지
트러블이 나거나 따갑던 경험은 없습니다

앰플 덕후라서 진짜 많은 앰플을 사용해봤는데
여기 들어있는 수분앰플은 좀 아쉬웠어요
개인적으로 앰플은 좀 쫀쫀해야 된다는 생각인데
이 제품 앰플은 너무 묽어서 에센스 바르는 느낌입니다

평소에 잘 사용하던 앰플 있으시다면
차라리 히알루론산 캡슐만 구매하셔서 
수분 보충하시는 데 사용하시는 게 나을 것 같아요!

안좋은 제품은 아니지만 몇번 사용해봐도 큰 효과를 못느껴서 
앞으로 1+1 아니라면 재구매는 안할 것 같아요"
31,리뉴얼 전도 좋았는데 리뉴얼 이후도 역시 원데이키트는 사랑이죠~ 다만 쟁여두러 갔는데 세일 기간이라 그런지 매장마다 제고가 없더라구요~ 얼마나 이 제품이 인기가 좋으면 정말 순식간에 나가는 제품이고 다들 쟁여 두고 이용 하는 편인거 같아요~ 휴대 하기도 편리하다보니 진짜 애장하는 템이예요~ 한번 빠지면 진짜 꾸준히 이용하게 되는거 같아요~ 그리고 피부 상태에 따라 전 4가지 종류를 번갈아 가면서 쓰고 있어요~ 그날그날 피부 상태에 따라 기본 베이스 템으로 꼭 이용해보세요~ 그리고 세일 할때 쟁여두면 그렇게 비싸다라는 생각도 전 안드는거 같아요~
32,"U존 위주만 건성 피부이지만 환절기가 되면 전체적으로 건조해지고 푸석 해져 수분 보습 제품위주로 사용중입니다. 

그래서 평소에 히알루론산 성분이 들어간 토너를 사용 중인데 토너만으로눈 부족한 느낌이 들어서 다른 세럼이나 앰플을 찾아보던중 웰라쥬 히알루로닉 캡슐 + 블루솔루션 원데이 키트가 1회분으로 되어있어 한번 사용해 볼까 하는 생각으로 체험단 신청을 하였습니다:)

고농축 히알루론산 캡슐과 수분 보습에 좋은 HA-아미노즘이 함유된 앰플이 결합해 탱탱한 피부로 가꾸어 주는집중 수분 탄력케어 키트(HA아미노즘이란 크기가 다양한 8종의 히알루론산과 결이 다른 4종의 아미노산을 결합해 촘촘한 12층 겹보습 효과를 말합니다.)로 촘촘 보습 케어가 가능합니다.

캡슐 위에 수분앰플을 떨어뜨려 잘 섞이게 해준 후 얼굴 전체에 도포 하여 두 손으로 얼굴 전체에 흡수 시켜 주면 쫀쫀하고 속부터 차오르는 보습을 느낄 수 있습니다. 중요한날 전날밤에 웰라쥬 키트를 사용하고 화장을 하게 되면 파운데이션이 쫀쫀하게 밀착되는 느낌이며 휴대성이 간편해 여행시 사용해도 좋을 것 같습니다:)"
33,"⭐제품: 고체 캡슐이랑 액체로된 솔루션으로 구성 된 제품!
캡슐에 솔루션을 섞어서 사용하는 형태입니다.

⭐보습: 건성인 제 피부에 너무 철떡이었어요! 묽어보이지만 은근히 농밀합니다. 보습감이 오래 지속됩니다!

⭐장점: 보습력이 최대 장점이에요. 바르고 나면 피부가 쫀쫀하고 수분이 채워지니까 더 맑아지구요! 제가 써본 보습제품 중에 가장 흡족했습니다. 뜻밖의 진정 효과도 얻었습니다. 마스크로 뒤집어진 피부가 가라앉았어요!

⭐단점: 바르기가 좀 불편했어요. 제품이 손에 되도록 안닿게 바르는 편이라 얼굴에 바로 부었는데 양조절이 좀 힙듭니다. 

⭐팁: 손에 덜어서 사용하셔도 되고 저같은 분들은 스포이드 타입의 제품 다쓰신게 있으면 세척하셔서 사용하면 좋을 것 같아요! 얼굴에 바르기에 꽤 많은 양이라 남은건 목 포함 다른 부분에 발라줬더니 다 보들보들 해졌어요...너무 좋아.."
