,reviews,starpoint,date
10,"수분앰플(하이드라), 솔잎앰플, 그리고하이드라 앰플 토너 이렇게 3가지가한세트네요.둘다 에센스제형의 앰플이고,하이드라는 바르면 촉촉한데마무리감이 쫀쫀한 편이에요.넓게 펴 바른뒤 빰을 두드리니흡수 잘 되고 발림성도 좋네요.솔잎도 하이드라와 느낌은 비슷한데조금 더 부드럽고 가볍지만 바른뒤순한느낌이예요.향은 둘다 무향에 가깝고,용량은 작지만 두개에 한세트라잘 쓸꺼같아요.유통기한은 둘다 23년 2월이라길어요.그리고 이것저것 샘플을 챙겨줘잘써보고 싶네요^^",80점,2020.12.01
11,항상 사용하는 제품이에요. 이번에 한번 더 쟁여놓고 싶어서 구매했구요. 배송이 빨라서 정말 만족스럽습니다.샤워하고 바르면 바디로션을 바르는 동안 촉촉함이 유지돼서 참 좋아요.요즘같이 더운 여름에 수분앰플과 수분크림을 바르면 건성 피부인데도 당기지 않아요.저렴한 가격에 촉촉한 세럼을 구입하고 싶으시다면 나인위시스 수분앰플 강추입니다.,100점,2020.08.12
12,제 피부는 지성에 가깝고 속건조가 좀 있는편인데 쓰고 트러블이 올라왔어요 시기가 잘못된거 같기도 하지만 일단은 사용을 중단하고 다시 건조한 볼 쪽으로 사용해주니 일단 트러블은 없었어요 아무래도 고보습으로 올라오는 트러블 같았어요 건성인 남편은 좋아했고 그날그날 피부상태따라 스킨케어를 바꿔쓰는 분들에게는 사이즈가 작아 맘에 들어요 그리고 확실히 촉촉.,80점,2019.08.15
13,배송 빨라서 좋네요지성피부라 일반 수분크림도 못바르고 평소에는 토너&앰플로만 쓰다가 겨울에 약간 건조함이 있어서 고민이었는데 샘플 써보고 만족스러워서 구매했습니다 정말 제가 딱 원하던 크림입니다 전혀 기름지지않고 나인위시스 앰플이랑 같이 사용하니 발림성도 좋고 흡수도 최고입니다 트러블 안나고요!!! 정말 너무 좋습니다!!!!,100점,2020.11.14
14,주문후 그다음날에 도착하여 빨리 사용해볼 수있어서 좋았습니다 나인위시스 같은 경우 하이드라 앰플은 촉촉하고 발림성도 좋아 겨울철에 사용하기 좋구요 솔잎추출물로 만든 앰플같은경우에는 실제로 바르고 난 직후 피부에 아주 얇은 바늘오 콕콕 대는 느낌이 있지만 다음날 피부에 이상은 없으니 바르셔도 될 것같아요 모공이 수축되고 매끈해져서 좋습니다 재구매의사있습니당,100점,2020.11.15
15,임신준비하면서성분이 순한 제품으로 하나부터 열까지 바꾸는 중성분이 무해하다해서 사봤어요~발림성은 좋구요^^ 언제나 그렇듯 수분감이 좋다 뭐가 좋다이런건 직접적으로 와닿는게 아니니 ㅠㅠ ㅋㅋ그래도 꾸준히 꼼꼼히 발라줍니다~병이 생각보다 작고 .. 스포이드 형태라 금방금방 써지는게 보이더라구요.. 아까워요 ㅋㅋ일단 한병 다 끝내보고 다른라인으로 다시 사러 올게요^^,80점,2021.01.06
16,넘 건조해서 요런계절에는 화장도 자꾸 들뜨고 ~강력한 수분 에센스 찾다가 주문해봤네요저의 피부에 너무 촉촉하진 않지만 그래도만족합니다~ 발린후에 흡수되는 느낌이 들고촉촉함이 지속되는 느낌이 드네요한번 열심히 써보겠습니다포장도 잘 돼 있었습니다.,100점,2020.02.29
17,"크림보다 앰플을 선호하는 타입입니다~(트러블(여드름ㅜㅜ)피부라서..)끈적이고 무거운타입은 답답한데,요 앰플은 진짜 제형도 바르기 편하고촉촉함이 남달라요^^택배받자마자 촉촉히 바르고 있으니 넘 좋아요오~~손등에 바른거 보면촉촉함이 딱 보이죵♡(남자아닙니다. .여자예요ㅜㅜㅜㅜ)",100점,2020.08.12
18,"나인위시스는 항상 믿고 써요인생템이라 이제 하루라도 안바르면 이상할정도...지성피부라 보통 앰플 바르면 금방 기름기 올라오는데, 나인위시스 앰플은 산뜻해서 넘 좋아요ㅜ여름에 발라도 괜찮고 기초하기도 귀찮을때 이거 하나만 바르고 나가요...ㅋㅋㅋㅋㅋ 그래도 엄청 보들보들해서 화장 잘먹어요앞으로도 쭉 쓸거에용 다른것도 많이 만들어주세요??",100점,2020.08.13
19,정말 좋아요.. 촉촉하고 발림성도 좋고 역시 피현정님 추천제품...^^ 수부지 피부이지만 번들거림도 없고 이것만 발라봐도 피부 너무 좋아보이는것이.. 하지만 좀더 진한 보습감을 원한다면 단품보다는 크림을 덧발라야지만 유지가 가능.... 정말 건강한 피부라면 토너와 이것만 사용해도 피부 좋을듯....,100점,2019.04.23
20,디랙터파이님 추천영상보고 찾던 중에 이마트몰에서 가격도 좀 저렴하게 나온거같아 구매했는데 실망감없이 만족하며 잘사용하고 있네요~악건성에 속건조까지있는 피부라 왠만한거 잘 만족못하는데 이건 그래도 좀 괜찮은거 같아요~,100점,2020.11.21
21,"우선 일명 수부지입니다. 트러블도 자주 일어나고 어떤제품은 기름지고, 어떤제품은 건조하고 총체적 난국이었습니다. 그런데 강유미님 유튜브 보고 반신반의 하는 마음으로 구매했는데, 인생템 됐습니다. 어제도 1+1+1방송하길래 또 구매했어요. 수부지에게 최고의 아이템입니다.",100점,2021.01.12
22,친구가 사용할 때 테스트 해봤는데 너무 좋아서 따로 구매합니다. 남표니랑 함께 사용하려고 2개 구매 했구요. 속건성인 저에게는 너무 매트하지도 않고 그렇다고 너무 진득하지도 않고 흡수가 잘 되어서 좋더라구요 용량이 좀 더 컸으면 하는 바람이 ... 대용량 만들어줬음 좋겠네요,100점,2020.03.11
23,배송도빠르고 안전하게 포장해서 보내주셨네요..살짝 건성인데 세안하고 스킨만 쓸때보다 스킨하고 앰플이나 크림 을 바르면 확실히 많이 촉촉해지고 겉도는거없이 잘흡수되네요..착한가격에 잘샀어요,100점,2020.07.08
24,"여러가지 앰플을 주문해봤어요. 하이드라수분 앰플은 사용했었던거고, 베스트셀러여서 주문했는데 비타민앰플이 처음이라 기대했네요. 영양듬뿍머금으라고, 저녁세안후 하이드라 먼저 바르고 비타민 발라주고 있네요. 겨울이라 수분크림도 발라줘야해요. 만족합니다~~",100점,2021.01.06
25,첨 구매해보는데 이지아가 썼대서 피부 너무 좋아보여서 구매했어요!! 속건조가 심한데 그럭저럭 잘 잡아주는거같아요유수분 밸런스가 안맞아 트러블이 났는데 조금 들어갔네요만족합니다!! 용량이 너무 적은게 흠이네요... 이벤할때만 사야할듯해요...,80점,2020.12.23
26,우선 진짜 저한테 맞는 화장품찾는게 힘드네요 몇번에 실패끝에 발견했습니다ㅎㅎ 나인위시스 하이드라 스킨이 저랑 찰떡! 좁쌀이나 붉은 여드름안올라오고 맨들맨들 촉촉합니다 화장품다이어트해서 이것만 단독으로 바르는데 건조함일도없네용,100점,2019.04.07
27,사은품은 사진처럼 옵션별로 하나씩 주는거 아니었나요? 앰플1+1 2개에 토너 1 크림1샀는데 사은품은 달랑 한개만 왔네요사은품에 목숨거는건 아니지만 오해소지 없게 별도 기재를 해놓던가요.. 사진처럼 옵션별로 주는것처럼 해놓구선.. 기분은 쫌 그러네요상품 자체는 처음 사보는데 좋아요,100점,2020.11.03
28,사은품은 사진처럼 옵션별로 하나씩 주는거 아니었나요? 앰플1+1 2개에 토너 1 크림1샀는데 사은품은 달랑 한개만 왔네요사은품에 목숨거는건 아니지만 오해소지 없게 별도 기재를 해놓던가요.. 사진처럼 옵션별로 주는것처럼 해놓구선.. 기분은 쫌 그러네요상품 자체는 처음 사보는데 좋아요,100점,2020.11.03
29,사은품은 사진처럼 옵션별로 하나씩 주는거 아니었나요? 앰플1+1 2개에 토너 1 크림1샀는데 사은품은 달랑 한개만 왔네요사은품에 목숨거는건 아니지만 오해소지 없게 별도 기재를 해놓던가요.. 사진처럼 옵션별로 주는것처럼 해놓구선.. 기분은 쫌 그러네요상품 자체는 처음 사보는데 좋아요,100점,2020.11.03
30,첫구매인데 유명한 앰플하고 톤업크림 구매했어요 마스크때문에 화장안한지 너무 오래되고 자외선은 걱정이고 선크림은 너무 민낯이고 부끄러웠는데 이지아가 썼대서 피부 너무 좋아보여서 구매 적당히 자외선차단되고 톤업되고 마스크 묻어남 걱정안해서 좋네요!! 이벤트라 더좋구요,80점,2020.12.23
31,일단 성분이 착해서 맘에 들어요~발림성 흡수력 보습력 모두 다 만족~! ♡.♡샘플로 보내주신 수분앰플도 첨 써보는 순간에 오마이갓한 듯이 반한 거예요!!! ♡.♡바로 주문하고 싶을 만큼ㅋㅋㅋ나인위시스 앰플 라인 꼭 써보세요 여러분~~~,100점,2020.02.14
32,수분쪽이랑 같이 사용하면 좋다해서 구매했어요~확실히 서른이 넘으니 ... 피부탄력이 약해진걸몸소 느끼고 있습니다 ㅠ 많이 건조하고 푸석하구여 ㅠ순한 성분이니만큼 큰 효과를 바라진 않구요~서서히 미리 예방하는거라 생각하고 꼼꼼히 발라줄게요!,80점,2021.01.06
33,역시 촉촉 수분!!!!! 항상 올리브영에서 샀는데 재난지원금 다썼드니 올영가기도 귀찮구ㅜㅜ그래서 지마켓에서 샀어용 작지만 강력하다고해야하나 두방울이면 얼굴전체가 촉!촉! 저는 이거바르고 크림까지바른다음에 마스크쓰고 출근해서 그다음에 화장해용,100점,2020.08.13
34,이 가격에 앰플을 살수 있다니 가성비갑 오브 갑!비싼앰플보다 더 좋아서 지금 벌써 세번째 구매에요!만원초반대인데 샘플도 이렇게나 챙겨주시규ㅜ♡배송은 매번 총알배송이네요!ㅎㅎ제발 계속 판매해주세요~~발림성 촉촉함 유지 굿굿!,100점,2020.08.13
35,배송속도에 깜짝놀랐네요 필수앰플이에요원래 올@에서 구매했는데 지마켓이 더 저렴해서요기서 사봤어요 여름에 수분손실이 더커서아침 저녁 꾸준히 이용중입니다뽁뽁이로 정성스럽게 포장해보내줬어요ㅋ사진엔 없는데 단품구매인데도 샘플주네요 ㄱㅅㄱㅅ,100점,2020.08.13
36,처음 구매해서 아직 써보진 못했습니다. 그런데 배송상태를 보고 너무 화가났습니다. 상자에는 취급주의라고 써있는데 박스가 저렇게 많이 찢어져 있는데 새 박스도 아니고 테이프를 붙여진 상태로 왔다니요...새상품 같지도 않고 어디서 반품된 상품인가 싶기도 하고 정말..화가납니다..,40점,2020.12.01
37,끈적이지않고 부드럽고 촉촉하게 발려요~사이즈가 너무 작아서 대용량으로 사고싶네요!봄되려니 피부 건조가 너무심해 각질 부위에 덧 발랐더니 조금 가라앉은듯요~ 더발라봐야 알겠지만 만족합니다~^^,100점,2020.02.29
38,면세점에서 높은 순위로 있길래 눈여겨 봤다가 구매했습니다. 메이저급 유명한 회사가 아닌데도 제품력 좋습니다. 왜 베스트 셀러인지 알겠더군요 가격도 저렴하구요. 저는 주로 아침에 씁니다. 잘 스며들고 화장도 잘 먹어요. 계속 사용 할 생각입니다.,100점,2020.04.07
39,"상품 써보기도 전에 기분이 너무 상했어요택배 찢어져서오고 상품상자 뜯어져서 오고 상품 총 세개샀는데 샘플 딱 하나 보내주셨네요?곧 회사 문닫을 예정이라 급하게 떨이 파는거 속아서 산 느낌..집에서 급하게 나오느라 상품파손은 확인 못했는데, 집 들어가면 확인 다시 해볼께요",20점,2020.11.28
40,결제하고 다음날 배송되서 넘나 놀랐어요 ㅠㅠㅠ 여기 앰플 꾸준히 쓰고 있는데 보습효과가 진짜 괜찮아요 특히 지금같은 여름에 끈적임 없어서 딱 쓰기 좋음 싸게 잘사서 더 기분 좋음 ^ㅁ^ 잘사용할께여 특가로 자주자주 부탁 드려용 !!!,100점,2020.08.13
41,봄여름 쓰던 제품도바닥났고 이제 계절도 건조한 겨울이라 제품찾고있다 디랙터파이 추천탬이라 구매해봤어요! 일단 조은거 같아요~ 전 속건조있어 가을겨울은 당김있어 힘든데 이아이 좀 갠찬은거같아요~,100점,2020.10.24
42,친구가 좋다고 추천해서 쓰기 시작했는데 지금까지 다해서 몇병째 썼는지도 잊고사는 중입니다.번들거림 없이 싹 스며드는 촉촉함 써본사람들만 아는 이 느낌!!!!!!!가격도 착해서 펑펑 쓰기도 좋으니 행사할때 쟁여놔야겠어요.,100점,2020.08.12
43,"수분앰플로 워낙 유명해서 구매했는데,촉촉하고 끈적이지 않으면서 흡수도 빠르네요ㅎㅎ오랜시간동안 건조하지 않고 촉촉함이 잘 유지되는 것 같아요!재구매 의사 있어요~",100점,2020.08.13
44,믿고 쓰는 수분앰플입니다.여름엔 끈적이지 않아 좋고 봄가을엔건조하지 않고 촉촉합니다.겨울엔 수분크림을 같이 발라주고 있어요.몇 년째 쓰고 있는 인생템입니다,100점,2020.08.12
45,엄청 좋은 수분앰플이지만 가격대때문에 잘 못 사고 기다리고 있었는데 할인행사를 많이 하길래 바로 구입했아요 ㅋㅋㅋ겨울이 시작되니까 속건조 시작되면서 얼굴이 땡기길래 앰플부터 쟁이고 있는 중입니다 ㅎㅎㅎ,100점,2020.12.23
46,평이 너무 좋아서 사봤어요 평소에 cn* 프로폴리스 앰플 자주 썼는데 이것도 좋네요 좀더 촉촉하고 살짝 겉도는 느낌은 있어요 그래도 자고나서 아침까지도 촉촉한 느낌이 유지돼서 좋으네요! 재구매각입니다!,80점,2019.05.02
47,보습은 좋아요 극건성 해소 까지는 아니고 유분이 있는 제품 발라서 수분을 잡아주면 효과가 더 좋을듯 싶고 너무 묽어서 한병 한달이면 다 사용할 듯 해요 ~ㅎ,80점,2019.11.28
48,엄청 잘쓰는 수분앰플인데 토너랑 크림 저렴하게 나와서 구매했어요 진짜 핵좋으네요 특히 크림이 젤타입인데 보습이 찐하고 산뜻해서 핵조아유 건성 강추,100점,2020.07.06
49,요즘같이 건조할때바르면 아주 촉촉하고 좋아요항상 건조했는데 이거바르면 저녁까지 촉촉하니 좋아요저렴한 가격에 잘샀고 배송도 빨랐어요,100점,2020.12.03
50,몇년째 쓰는 앰플인지 몰라여... 근데 제발 대용량 한번만 내주세요 ㅠㅠㅠ 용량이 작아서 금방금방 쓰는데 대용량 긴급합니다 진짜 ㅜㅜㅜㅜ 앰플 효능은 말할것도 없고 여름에 발라도 아주 좋은 앰플이에여,100점,2020.03.30
51,잘 쓰고있습니다 가격이 조금비싸긴하지만 그래도 성능이 괜찮은것같아요^^ 앞으로 구매의사가 있습니다 피부에도 잘 맞는 제품이에요 감사합니다 잘쓰고있습니다 더 싼가격에 많은 분들이 사용할수있길바랍니다,100점,2020.06.07
52,"예민한 피부는 아니지만, 순한 타입의 앰플을 찾던중에유목민생활 정착하게 해준 촉촉한 앰플입니다.이거 접하고는 다른 앰플은 못쓰고있어여,주문하고 다음달 바로온 배송도 무한 감동 ㅠㅗㅠ",100점,2020.08.14
53,세일해서 저렴해서 구매해봤어요. 샘플도 많이주시고 좋네용. 일단 한병당 용량이 매우작아서 세일안하면 너무 비싼거 같아요. 그래도 사용감은 좋아요. 흡수도 바로됩니다.미백효과는 좀 더 써봐야지 알거같아요,100점,2020.11.12
54,지루성피부염을 앓았던 적이 있어 성분에 예민합니다. 아무리 순해도 간지럽거나 하는데 이틀정도 사용해 봤는데 아직 괜찮네요 많이 촉촉하진 않아도 레이어드 하거나 크림 등을 덧바르면 훨씬 낫네요,80점,2020.11.29
55,작년부터 꾸준히 사용하는 제품이랍니다. 이제품 쓰면서 건조함이 이전보다는 덜한 느낌이랍니다. 단 용량이 좀 작아요. 더큰 용량이 있었으면 하는 바람이네요~포장도 꼼꼼하고 배송도 빨랐답니다.,100점,2020.02.27
56,면세점에서 우연히 구매하고나서 행사 하는거 보고 얼른 구매해요 양은 작은데 넘 촉촉해요 고가 에센스 못지 않아요 비싼거 쓸 필요없어요 정말...악건성은 여기에 절하고 갑니다,80점,2020.07.11
57,겨울철에는 피부가 너무 건조하고 예민한데 한번 쓰구나니 계속 쓰게되네요.완전 촉촉해요.한달 써봣는데 피부가 좋아진것같아요^^많이 파세요~~~,100점,2020.01.02
58,요즘 피부가 건조해서 앰플 알아보다가 이게 좋다 그래서 샀어요. 마침 원플원 행사하길래 샀는데 피부가 촉촉해지면서 화장도 잘 먹고 너무 좋아요.,100점,2020.09.07
59,기대를 많이했는데 생각보다 그냥 그래요수분이 차오르는 느낌보다는 쿨링감을 느끼게해주는 제품인것같아요 쫀쫀하게 해주는 건 잘 모르겠고 그냥 일반 앰플느낌입니다일단 계속 써보려구요 배송은 빨라서 좋았어요,80점,2020.05.11
60,사계절 내내 건조한 피부에 매일 바르는 요앰플 바르면 너무 촉촉하고 싹 스며들어서 좋아요특히 여름에 발라도 끈적이지 않아서 더 쓰기좋고순해요 ^^,100점,2020.08.14
61,여름을 제외하고는 이거없이살기힘듭니다.케바케지만 저는 뭘써도 건조했는데이거로 레이어링해주면 속까지 촉촉해서겨울에도 피부가 편하더라구요~,100점,2020.10.09
62,가족이 엄청 좋다고 꼭 써보라고 샘플을 줬는데 너무너무 좋아서 구매했어요 겨울에 많이 건조한 편인데 이거 바르면 끄덕 없네용 ㅎㅎ 무배 맞출라고 3개를 샀더니 샘플도 3개가 왔네요 ㅎㅎㅎ,100점,2021.02.15
63,지금 4번? 5번째 쓰고있어요~ 흡수력도 좋고 피부도 촉촉하고 좋은거 같아요. 끈적임 없지만 수분감은 오래지속되서 저녁에 이거하나만 바르네요~,100점,2020.08.14
64,"수분앰플이 유명해서 구입하면서 나이가 40대라 콜라겐 앰플도 같이 사봤어요. 수분앰플보다 좀 더 쫀쫀한 느낌이네요. 낮엔 수분, 밤엔 콜라겐 바르고 있어요.",100점,2020.08.21
65,건조해지는 계절이 와서평이 좋아서 구매했는데제가 원래 크림 종류를 못바르는 피부라서앰플로만 보습하는 겨향이 있는데보습의 부족함이 없네요..,100점,2020.10.29
66,촉촉하고 잘 발라요 근데 톤업이 크게 되는지 모르겟어요ㅠㅠ 많이 발라야되는건지 선스틱바르고 발랏어요 안 밀리고 좋은데...전 까만편이 아니라서 그런지 큰 톤업 차이를 느끼지는 못햇어요 ㅠㅠ,60점,2020.07.11
67,예전에 한병에 제가격주고 사서 쓰다가 다른거 썼다긴 원플원 이라서 다시 돌아왔어요~ 촉촉하고 겨울에 바르기 좋아요 너무 물같지않게 흘러내리지 않고 잘 스며들어요,100점,2020.09.20
68,2023년까지 제품이에요. 나윈위시스 앰플좋다고들 하는 거 봤는데 오호라. 샘플써뵤니 굿굿bb파인앰플은 낯설긴한데 워낙 수분앰플이 좋다니 다 좋겠쥬.일단 유통기한 길어서 만족,80점,2020.12.08
69,워낙 가성비 좋다고 소문난 제품이라서 이번에 구매해봤는데 너무 만족스러워요 ㅎ 엄청 촉촉하다고해야하나? 다 사용하면 재구매할 계획입니다~ 잘쓸게요!,100점,2019.04.11
70,수분 앰플 평이 좋아서 구매했어요!! 비타앰플은 아무래도 하이드라보다는 수분감은 부족하지만 꾸준히 사용하니 정말 피부톤이 맑아지는 것 같아요!!,80점,2020.10.29
71,항상 수분 앰플만 써보다가 미백이 필요해서 구입해봤어여...아직은 첨 써보는 거라 눈에 띄는 효과가 느껴지지 않지만 바르면 느낌이 좋은 것 같아서 계속 꾸준히 써보려고 합니다.,80점,2020.11.30
72,패널티 안받으려고 샘플먼저 보내는 꼼수 맘에 안들어요..자원낭비 아닌가요?이런 곳 이용하면 안되는데..1+1에 할인까지 추가해서 싸게 샀어요..앞으론 배송 늦더라도 한번에 보내길..환경을 보호합시다,80점,2020.09.30
73,"9,800원 구입 / 나인위시스 하이드라 세럼 성분이 좋다고 해서 사용해보고 싶었는데 2세대가 나왔다고 해서 1세대 없어지기 전에 써 보려고 구입했습니다.좋으면 추가로 후기 남기겠습니다.",80점,2020.12.01
74,바르고 피부가 당기거나 그런 느낌 안들고요젤 형식이라 잘 발립니다. 단 바르고 약간 찐득해요엄청 촉촉하거나 그런건 아니고 무난합니다 그냥,80점,2020.07.09
75,만족스럽습니다. 저렴한 가격으로 구매했어요 배송도 비교적 빠르게 온 편인 것 같아서 괜찮았아요. 추천합니다 만족해요 재구매의사 있습니다~,100점,2021.01.13
76,사계절용이긴 하지만 요즘같은 날씨엔 얘만한 애가 없다요.. 순하고 자극없고 진짜 베이직하게 쓰기좋은 앰플. 산뜻하니까 화장도 문제없이 잘 먹어여.. 가벼워ㅓ서 좋음,100점,2020.08.18
77,배송도빠르고 얼굴에 문지를때 촉촉함이 느껴지고 진한 색조화장은 안하는편인데 잘지워지네요..별기대없었는데 착한가격에 좋은제품 샀네요,100점,2020.07.08
