,reviews,starpoint,date
10,친구가 너무좋다고 추천해서 구매해봤는데 바르고나면 촉촉한것도 아니고 뽀송한것도 아니고 찐득해서 저한테 발림성은 별로였어요 구매하고 2일 사용했는데 피부에 자잘한 좁쌀여드름을 유발시켜서 지금은 더이상 바르지않아요ㅠㅠ 아쉽지만 저한테는 맞지않는 제품이었어요,100점,2020.04.12
11,벌써 한통 다 썼네요. 워낙 유명한 제품이고 아침 저녁 스킨 대신으로 쓰니 금방 다 쓰네요 ㅎㅎ 복합성에 겨울만 되면 입주위가 너무 건조했는데 이 제품 쓰고는 속 건조가 없어져 너무 좋아요. 앞으로도 계속 사용할것 같아요.,100점,2020.03.19
12,유튜브에서 추천받아서 구매한 제품이었어요. 써보니 굉장히 쫀쫀한 제형이라 수분을 확실히 잡아주는 느낌이 있어서 좋더라구요. 성분도 유해성분 없이 착한 것 같아서 만족스럽구요. 에센스로 쓰기에 딱 좋은 제품이라고 봅니다. 추천해요,100점,2020.03.12
13,"와이프가 쓰는거라 모르겠네요.그래도 후기를 남겨서 적립금을 타야되니 와이프에게 이 제품의 장점과 단점을 알려달라 했습니다.와이프의 대답은 한결같은 대답이더라고요.""니가 돈을 못벌어서 내가 이거쓰는거야""속상하고 더 비싼 제품을 사주지 못해서 미안했지만 그것도 잠깐이었습니다.전 로레아를 쓰거든요. 전 소중하니까요.",100점,2020.06.25
14,두개째 구매중입니다 촉촉하고 발림성도 좋아서 또 구매했어요 가격도 저렴하고 좋네요 이번에 쓰고 또 구매하겠습니다 촉촉하고 발림성도 좋아요 가격도 저렴하고 좋네요 이번에 쓰고 또 구매하겠습니다,100점,2020.04.29
15,한상쓰던거라 또 주문했어요 크림이랑 같이 쓰면 엄청 촉촉하고 좋아요 가성비 좋은 앰플이에요 매일매일 화장할때 쓰고 있어요 촉촉하고 아주 좋아요 수분 앰플중 제일 좋은거 같아요 다쓰면 또구매할개요,100점,2020.10.12
16,한달이상 써보고 후기 남겨요 저는 여름에 이 제품 잘 사용하거든요 겨울보습용으로는 약간 아쉬울거같아요 점성이 있는데 가벼워서 흡수가 잘 돼요 여름엔 잘 썼는데 겨울철에는 워낙 건조하다보니 다른걸 더 발라줘야해요,100점,2020.11.25
17,한달이상 써보고 후기 남겨요 저는 여름에 이 제품 잘 사용하거든요 겨울보습용으로는 약간 아쉬울거같아요 점성이 있는데 가벼워서 흡수가 잘 돼요 여름엔 잘 썼는데 겨울철에는 워낙 건조하다보니 다른걸 더 발라줘야해요,100점,2020.11.25
18,속건조 심한 지성피부인데요상당히 만족스러워요. 속건조 잘 잡아 줍니다. 그래서 유수분 밸런스도 잘 맞춰져 유분 올라오는것도 덜해요여드름 걱정했는데ㅠ 아직까지 트러블 없이 매끈하게 사용중이에요,100점,2019.10.17
19,디렉터파이님 유투브를보고 사용하기 시작해서 너무 좋아 여러 지인들에게도 강력 추천하고 저도 지금 네통째 쓰고 있는데 특히 오전에 사용할때는 화장 밀림 없이 사용할수있어 만족해요.써보고 느낀점은 건성부터 지성까지 쓸수있는 템인것 같아요.,100점,2020.06.29
20,순하고 부담없이 쓸 수 있는 앰플입니다 겨울엔 조금 보습이 부족한 감이 없잖아 있습니다만 여름엔 흡수가 좋아 속건조도 잘 잡아주면서도 전혀 무겁지 안구요 더할나위 없이 적절한 앰플이 아닌가 합니다 한통 너무 잘 ?습니다,100점,2020.07.09
21,"보습력, 발림성, 제형 모두 아주 좋습니다. 피부 트러블 없이 꾸준히 사용하고 있는 제품이구요. 여름철 피부에 뭔가를 바르는 것이 힘들 때는 이 제품 하나만으로도 피부를 보호하는 것 같아요. 제 피부 결과 톤과도 잘 맞아서 앞으로도 사용할려구요.",100점,2020.09.08
22,오늘 처음 써？f는데.너무 좋네요 촉촉한게 안에서 부터 차오르는 느낌입니다. 제가 피부가 예민한편인데 간지럽거나 알레르기 반응도 없어요. 유튜버 디렉터파이님이 세럼 탑오브탑 추천해주신거 보고 샀는데 정말 ？S？S하네여?,100점,2019.10.05
23,속건조를 잘 채워주어요 성분또한 믿고 사용하세여 화장하기전에는 충분히 흡수시켜야 밀리지 않아요 콧물 같은 제형으로 쫀쫀한 느낌이에요 정착하려고 합니다 속건성에 매우 추천 촉촉함 너무 좋아,100점,2020.01.30
24,자극이 전혀 없고 같은 회사의 토너와 함께 사용하는데 피부에 흡수가 잘 되는 것 같아서 만족합니다. 토너는 데일리로 사용하고 이 제품은 몇 일에 한번 꼴로 사용하는데 흡수가 잘 되고 순해서 좋아요.,100점,2020.02.16
25,점점 건조해져가는 날씨에 쓰기 딱이에요 텍스쳐가 쫀쫀한 편이라 화장하기 전에 사용할 때는 흡수 잘 시켜줘야할거같아요 아님 화장이 좀 밀립니다.. 이거 하나 빼면 너무 만족합니다 다쓰면 또 구매해야겠어요~,100점,2020.10.23
26,"아주 순하고, 촉촉한 수분 앰플이에요. 트러블도 없고 성분도 좋다고 추천받아서 사용 했는데, 저한테도 잘 맞아서 정착했습니다. 양이 좀 적어서 한달에 한통정도는 쓰는 것 같아요.",100점,2020.03.19
27,조어요 항상쓰던거라 또 샀어요 항상 촉촉하고 너무 조아요 트러블도 안나고 조아요 수분 넘쳐요 같이 산 앰플도 너무 조아요 여러번 주문했어요 다쓰면 또 주문 할 거에요 화장하기전에 바르면조아요,100점,2020.09.17
28,조어요 항상쓰던거라 또 샀어요 항상 촉촉하고 너무 조아요 트러블도 안나고 조아요 수분 넘쳐요 같이 산 앰플도 너무 조아요 여러번 주문했어요 다쓰면 또 주문 할 거에요 화장하기전에 바르면조아요,100점,2020.09.17
29,랩바이 크림도 최악이엿고 에센스도 비슷합니다. 우선 여기 기초제품쓰고 화장하면 화장이 안먹습니다.. 때처럼 밀려나오구요.. 그냥 돈 버렷어요 심지어 피부 장난아니게 건조해짐,100점,2021.02.22
30,피부 속건조 속당김이 너무 심해서 성분이 좋다고해서 샀는데 흡수력은 아쉬워요적정량 바르면 조금 지나면 똑같이 건조하고 많이 바르면 화장이 때처럼 다밀려서 너무 아쉬워요,20점,2020.03.02
31,"피부가 초초 예민에 지루성 성인여드름피부인데 자극적이지도 않고 너무 투머치해서 여드름이 유발된다거나 가렵다거나 그런거 없이 잘 쓰고있어요,! 다만 용기가 투명했으면 해요ㅜㅜ 얼마나 남았는지 알수없어 너무 답답..",100점,2020.05.23
32,"괜찮았어요. 재구매 의사는 없지만 한 번 구매해볼만한 정도? 극적이진 않지만 촉촉해지는 데 도움을 주었고, 제형이 묽지 않은데 바르고 나면 산뜻해서 불쾌감도 없고. 궁금하시면 써보셔도 괜찮을 것 같아요.",80점,2020.11.25
33,트러블잇으면서건조함도잇는최악의피부라 쉽게 화장품선?못ㅎㅏ는데 너무 맘에들어요 흡수가빵라서좋고 너무 무겁지않게 가볍게발려서 화장전에도 좋아요 건조할땐 두번덧발라요,100점,2020.12.30
34,제가 건성 피부거든요. 뭘 발라도 왠지 건조한 느낌..영양크림 바르면 밤새 겉돈다고해야하나요. 이거 바르고 바르니 좀 스며들고 채워지는 느낌이 들어요~최고입니다!!!,100점,2019.10.20
35,청소년 자녀를 위해 인터넷을 검색하다 피부과에서 추천한다는 글을 보고 주문했어요. 배송은 빨랐구요 포장도 만족스러웠어요. 우선 자극적이지 않고 발림도 좋았어요. 보습 역시 아주 마음에 들었어요~~,100점,2020.03.19
36,넘좋아요 처음부터 딱좋다 느낀건 아니구요 점타점차 맑아지고 쫀쫀해지는 느낌이들어요 매일매일쓰고있나요 다만 릅수되고나서는 당기는 느낌이있어서 수분크림으로 보충해줘여해여 닥터지수분크림이랑 같이쓰는데 가볍고 딱이에여,100점,2020.04.01
37,바르고 나면 약간 당기는 감이 있는걸로 보아서 링클이나 쫀쫀함 그리고 화이트닝을 생각하신다면 저는 화이트닝 효과를 보진 못함 데일리로 사용하기엔 소량입니다. 소량이라 데일리 하긴 넘 빨리 없어지네요,100점,2020.05.20
38,좋다고 해서 샀는데 그렇게 좋은지는 모르겠어요 그래도 수분램플중엔 저렴해서 사서 쓰고 있어요 용기가 불투명해서 얼마나 남아있는지 모르겠어요 그래도 오래써요 얼굴에 딱히 뭐안나고 잘쓰고있어요,100점,2020.07.19
39,하루이틀은 사용후 별 다른점 못느꼇지만 속부터 뭔가 달라지는 느낌... 꾸준히 써보도록 할께요맑고 가벼운 느낌의 제형일줄 알았는데 그렇진않아욤ㅋㅋ단점은 병 내부가 안보여 내용물 용량 확인이 안되네요 ㅠㅠ,100점,2019.12.18
40,재구매의사 있습니당 ! 너무좋고 건성인 제피부엔 거의 딱이에요 ....다른거 같이산거랑 거이 매일 바르고 조금 찐덕한 느낌잇는데 시간지나? 해결돼용 쫀쫀한 느낌 비슷한거 같아요 ㅎㅎ,100점,2020.10.05
41,재구매의사 있습니당 ! 너무좋고 건성인 제피부엔 거의 딱이에요 ....다른거 같이산거랑 거이 매일 바르고 조금 찐덕한 느낌잇는데 시간지나? 해결돼용 쫀쫀한 느낌 비슷한거 같아요 ㅎㅎ,100점,2020.10.05
42,피부트러블이한창진행중인딸아이가이거저거써보다가구매한상품인데요 조은거같앙?순하구트러블없구나쁘지안ㅇㅅ아요계속써보구괜찮으면또구매하려구여일단은좋아요순합니다틋트러블잠잠해지길바랍니닥ㄴㄷ 잘쓸게요,100점,2020.04.01
43,"디파 블로그에서 참고하여 구매했어요.물처럼 흐르는 앰플인데, 바르면 좀 끈적여요.그리고 아침에 바쁜데 이거 바르고 크림 바르고 쿠션 또는 파데 바르니 밀리네요 ;;;그래서 저는 나이트용으로 씁니다.",80점,2020.11.04
44,뭐 화장품 연구원이 추천한다는 글보고 바로 질렀어요. 확실히 촉촉해졌구요.. 무엇보다.. 얼굴에 광이나요!! 진짜요!!! 넘 신기해요 주변에 왕창 추천중이에요,100점,2019.12.17
45,디렉터파이에서 처음 알게 된 브랜드입니다. 용기가 생각보다 작아요 두달째 사용중인데 만족합니다. 촉촉하게 발리고 피지오겔과 같이 사용중인데 조합이 좋아요,100점,2020.01.17
46,좋아요~ 꾸덕꾸덕해요 그래서 히알루론산 장난 아니겠구나 이런 느낌이 왔죠! 소량으로도 얼굴 전체 바를 수 있고 흡수력도 좋아요 디렉터파이님 믿고 갑니다)...(,100점,2020.03.19
47,점성이있지만 잘 발리고 발리고 나서는 쫀쫀해지고 보습력도 좋아서 만족했어요! 근데 한달도 안되서 다 써버렸네요 ㅠㅠ 넘 맘에드는데 용량이 아쉬워요!,100점,2020.10.22
48,여기 앰플이 히알루론산 함유량도 괜찮고속건조에 좋다고 해서 샀어요!써보니 촉촉하고 흡수가 잘 되네용한개 더 구매해야할것같아요,100점,2019.10.13
49,신기할 정도로 자극이 없는 정말 순한 화장품입니다 카밍크림만 쓰다가 처음르로 앰플 구매해봤는데 완전 만족합니다! 다쓰고 재구매하러 올게요~,100점,2020.04.23
50,스킨 다음에 이 앰플을 바르니깐 확실히 흡수력도 좋고 촉촉해서 확실히 피부가 좋아지는걸 느낍니다,100점,2020.11.11
51,회사에 히터를 많이 틀어서 가습기로도 해결이안되고 ㅠㅠ 엄청 건조하고 땡겼는데3일정도 바르니 나아진편입니다양이 너무 적지만 ㅠㅠ 재구매 할껍니당,80점,2020.01.09
52,화해 어플 랭킹 높아서 샀어요배송 빠르고 좋아요여드름이 잘 나는 타입이라 3방울 했더니 여드름 올라온 것 같아요1방울씩 하니까 괜찮네요,80점,2020.02.20
53,화장전에 바르기에는 화장이 조금 밀리는거 같고 저녁에 딱이에욥 귀찮아서 이거 하나만 바르고 잘때도 있는데 속건성도 많이 잡아주고 맘에 들어용!!!,100점,2020.02.27
54,생각보다 굉장히 쫀쫀해서 마음에듭니다. 처음엔 끈적이나싶지만 금방흡수되구요 속건조잡기 좋아보입니다. 아주만족스러워요!!,100점,2020.01.03
55,너무 많이 바르면 화장이 약간 밀리긴 하는데 적당히 바르니까 괜찮아요! 겨울에 촉촉하니 쓰니 괜찮네요!,80점,2020.01.02
56,더랩바이블랑두 히알루론산 토너 3겹 바르고 부스팅 세럼 바르면 촉촉함과 쫀쫀함이 피부에서 찰떡됩니다ㅋㅋㅋ,100점,2019.11.11
57,생각보다 양이 적어요. 단독으로 바르기보다는 에센스처럼 앰플 바르고 크림 바릅니다. 아직 모두 사용하지 않아서 더 써봐야할거 같네요,100점,2020.01.10
58,스킨 크림 같이 다 쓰고 있어요 발림감은 매우 쫀쫀해요 근데 금방 흡수돼요 자극없고 순한 느낌이 매우 좋아요,100점,2020.03.21
59,얼굴 피부 속건조를 해결해줬어요. 순하고 자극 없으면서 촉촉해서 정말 좋아요,100점,2020.02.05
60,여드름피부 딸아이사용.데일리용으로 사용해도 좋아요!!속땅김이 없어져서 좋아합니다 여드름도 많이 좋아져서 스킨도 함께 구매 함~~,100점,2020.05.15
61,수분앰플 이것만한게 없는거 같아요 화장할때 섞어쓰면 쫀쫀하고 촉촉한 좋아요 벌써 몇통째 비웠어요,100점,2020.08.26
62,"성분 좋고 속건조 잡아준다고 해서 샀는데, 저분자 히알루론산이라더니 정말 흡수가 확 돼요. 만족합니다!",100점,2020.04.09
63,배송 빠르구요 피부에 관심많은 사춘기 아들이 샀는데 촉촉하고 좋다네요 향은 없어요 좋아요~~,100점,2020.05.31
64,"생각보다 가벼운 앰플입니다. 건성한테는 별 효과가 없을지도 모르겠지만, 지성인 남편이 사용하는데 좋다고하네요~",100점,2019.12.17
65,겨울에 필수템입니다. 확실히 발랐을때와 안발랐을때의 피부보습의 정도가 다릅니다. 확실히 더 촉촉해요! ^^,100점,2020.01.15
66,좁쌀여드름 에좋다고해서구매했어요 ~향은없고굉장히쫀쫀하게발리네요피부에금방스며들어끈적임은없어요꾸준히써보고후기또남길게요,80점,2020.06.13
67,쓰던 수분앰플이 떨어져서 구매했어요화해에서 유명한 제품이라 구입해 봤는데딱히 트러블은 없이 잘 쓰고 있어요,80점,2019.08.19
68,히알루론산 앰플이라서 점도가 있어요.이거 바르고 스킨 한번 더 바르니깐 더 촉촉해요.,100점,2019.09.24
69,토너는 써봤찌만 앰플은 처음인데 촉촉하고 좋은것 같아요. 바르면 얼굴 쫀쫀한 느낌 납니다,100점,2020.01.14
70,촉촉하고 약간 끈적하니 죻아여! 민감한 피부에도 트러블 없이 잘맞았어양,80점,2019.11.21
71,유명하다고 해서 한번 사봤눈데 아직 써본지는 얼마 안됬지만 건조하다고 느껴지는게 전보다 덜해서 만족합니다!,80점,2020.01.29
72,건조해져서 구매했어요 앰플바르고 수분크림 바르니 피부가 매끄러워지는 기분입니다,100점,2020.10.15
73,좋다고 해서 사봤는데 수분감은 좋아요 근데 아쉬운건 투명하지 않은 용기라 얼마나 남았는지 볼수 없는게 아쉬워요,100점,2020.03.15
74,수분으로 워낙 유명해서 구매해봤어요 제일 건조한 부분 두세번 덧발라주면 화장도 잘먹어요,100점,2020.11.27
75,"배송 빨랐어요. 수분감 좋아서 한번만 펌핑해도 온얼굴에 바를수있고, 끈적이지 않아요 재구매의사있음",100점,2020.03.11
76,원래 쓰던건데 음. 이게 뭐랄까 피부모공같은데를 채워주는 느낌이 있어요. 대신 좀 끈적한게 단점.,80점,2020.02.13
77,촉촉하구 좋아영 아직 한번밖에안써?지만 ㅠㅠ 촉촉한게 느껴져용 ㅋㅋ,100점,2019.09.04
78,속건조 해결하고싶어서 구매했는데 확실히 앰플 사용하고 촉촉해졌어요:) 디렉터파이님 추천으로 구매했습니다!!,100점,2020.09.26
79,여러겹 레이어드 하면 진짜 쫀쫀하고 촉촉해요 성분도 착해서 좋은 것 같아요,100점,2020.01.18
80,빈병 알아보기 힘든 불투명한 용기네요여름에 화장품이 너무 안맞아 가볍게 앰플만 사용하려고 샀어요,100점,2020.07.23
81,한번 써서 좋아 다시 구애했어요 촉촉해져요 잘 스며들고요 잘 사용합니다 발전하세요,100점,2020.01.09
82,세번째 주문입니다 수준이 아주 속 까지 차는 느낌이라 멈 좋아요 건조한도 마니해결되엇어용,100점,2020.02.18
83,계속 사용했던 제품 역시나 좋습니다 용량이 적어 아쉬워요 대용량이 나왔으면 좋겠습니다,100점,2020.10.06
84,아직 하루이틀써봤지만 유분기는 거의없고 수분끼만있어요촉촉해요,80점,2020.03.25
85,토요일쯤에 시켰는데 수요일에 도착했습니다. 좀 늦었지만 뾱뾱이에 잘 감싸져서 와서 만족합니다.,100점,2020.04.01
86,뭘 발라도 목 주름이 남아 있었는데 이 제품 사용 후 목에 주굴거리는 것이 없어 졌어요.대박 좋음.,100점,2019.12.23
87,너무기대가컸나바여 더 써봐야알겠지만 ㅎㅎ 기대이상은아니지만 기대만큼은 합니다 가격대비 굿,100점,2020.02.21
88,그냥 그래요. 뷰티 유튜버의 소개 처럼 그렇게 좋은지는 모르겠지만 일주일에 2번정도 쓰고있어요.,100점,2020.03.01
89,쫀쫀한게 마음에 들어요 가지고 다니기에도 편하고 디자인도 예뻐서 더 마음에 드네요,100점,2019.09.09
90,너무 쫀쫀하고 아침에 수분이 꽉차게 좋은 느낌이에요. 완전 추천해요.,100점,2020.11.09
91,생각보다 별로예요 끈적임도 심하고 촉촉하지도 않네요 재구매 않할듯,20점,2020.02.04
92,촉촉하고 민감성 피부에도 자극없이 좋아요,100점,2020.05.19
93,데일리용으로 무난하게 사용가능하겠네요 건성에게는 좀 부족할수도요,100점,2019.11.27
94,배송도 빠르고~~ 상품도 저렴하게 잘 구매했네요~ 사업 번창하세요~~^^,100점,2020.02.22
95,촉촉하게 스며들고 성분이 순해서 만족합니다.,100점,2019.11.25
96,처음 쓰는 제품이라 꾸준히 써봐야할거 같아요~성분이나 후기가 좋아서 믿어요^^,100점,2020.04.04
97,수부지였는데 밤에 바르고자니까 수분보충되고 좋네요!추천합니다,100점,2020.04.18
98,4계절 늘 쓰는 제품입니다. 예민한 피부에 좋아요. 추천합니다,100점,2020.12.16
99,배송도 빠르고 물건도 너무 만족스럽네요 촉촉해요!,100점,2021.01.27
100,만족스럽습니다 건성피부에게는 조금 모자란느낌일수도 있어요,100점,2019.12.22
101,가격대비 양이 적네요.아직 사용한지 얼마 안돼서 효과는 모르겠어요,80점,2020.03.25
102,쫀쫀하고 여러겹 레이어드 해서 바르면 정말 촉촉해요,100점,2020.01.18
103,지성에 트러블이 잘나는 피부인데 순해서 좋아요,100점,2020.07.31
104,상품도만족하고 배송도 만족합니다자주사용하는제품인데 좋은거같아요,80점,2020.03.29
105,일단 배송이 너무 빨라서 좋았습니다. 촉촉하고 좋네요,100점,2019.11.15
106,흡수도 잘되고 잘 발려요 속건성에 좋아요 다 쓰면 하나 더 사려구요,100점,2020.01.11
107,디렉터파이가 추천했고 화해에서 성분이나 평도 좋아서 구매했어요,80점,2020.02.28
108,잘 쓰고 있는 제품이예요. 꾸준히 쓰고 있어서 특별한 것이 없으면 계속 쭉~~,100점,2020.06.16
109,계속 잘 사용하고 있는 제품입니다. 수분감 좋은거 같아요,100점,2021.02.01
110,배송도 빠르고 제품도 마음에 들고 매우싸게 사서 더욱더 마음에 듭니다.~,80점,2019.10.16
111,여기저기 알아보고 가격 제일 저렴하게 구매햇습니다.,100점,2020.02.05
112,보습력이 좋아 촉촉하고 발림성이 좋네요,80점,2020.07.23
113,배송 하루만에 왔구요 좁쌀에 바르니 다음날에 많이 가라 앉더라구요,100점,2020.04.08
114,순하고 트러블안나고 좋아요~~~~~~추천받아서 샀는데 좋네요,100점,2020.04.17
115,저렴한 가격에 팔길래 사봤어요 좋았으면 좋겠네요,80점,2020.03.02
116,잘받았어요. 생소한브랜드라 제품들이 궁금한데 샘플없어서 아쉽,80점,2020.05.27
117,촉촉하고 흡수 잘 시키면 쫀쫀함,80점,2019.10.21
118,가격대비 좋아요 항상 떨어지기전에 구입해두는 상품입니다,100점,2020.01.13
119,더랩 토너는 괜찮은데 앰플은 별로에요 빨갛게 달아올랐어요,100점,2020.02.24
120,워낙좋다고 소문난 제품이라 20대딸아이에게 사주었어요.맘에 들어하네요,100점,2020.01.09
121,촉촉하고 너무찐득거리는게 없어서 좋아요,100점,2019.10.02
122,흡수도 빠르고 촉촉하니 좋아요,100점,2020.02.13
123,피부염증나서 피부과다녀왔어요.저랑은 안맞네요.,20점,2020.02.25
124,흡수력 보습력 개짱입니다. 엄청 추천합니다.,100점,2020.03.29
125,제품자체가 일단 너무 좋은제품입니다. 그래서 3개나 쟁여두는거구요,100점,2020.04.01
126,수분앰플 데일리로 막쓰네요 재구매 의사 있어요,100점,2020.07.20
127,수분앰플 데일리로 막쓰네요 재구매 의사 있어요,100점,2020.07.20
128,유투버가 추천한 제품이라 구매해봤어요~ 아직 사용 전입니다,100점,2020.02.06
129,성분 좋다고 해서 구매했어요 효과좋았으면 합니다,100점,2020.03.24
130,저렴하게 구매했습니다. 유통기간도 많이 남아 있네요,100점,2020.12.30
131,이거 바르고 자면 아침에 피부가 부드러워요,100점,2020.05.16
132,처음 써보는데 사용감이 좋아요 배송도 빠르고 감사합니다,80점,2019.09.07
133,촉촉하니 좋아요 또 구매하고 싶어요,100점,2020.01.09
134,물갈이로 엉망이 된 피부를 위해 구매합니다,100점,2020.01.24
135,좋아요. 발리는 느낌이 촉촉합니다.,100점,2020.03.08
136,끈적임도 거의 없고 건조함 잘 잡아주네요,80점,2020.03.08
137,아직 사용전이지만 화해에서도 그렇고 좋기로 유명해서 샀어요,100점,2020.10.21
138,촉촉하고 좋네요~ 배송도 빨랐어요,100점,2020.09.29
139,아직사용전이지만 이브랜드제품써서 트러블난적없어요,80점,2020.01.22
140,끈적임없으나 살짝건조함 느껴짐. 보통,100점,2019.09.30
141,자극없고 촉촉하고 좋습니당,100점,2020.03.22
142,발임성은아쉽지맘 촉촉해서 좋어요,100점,2020.05.25
143,건성피부에 딱!!!,100점,2019.11.22
144,악건성인데 리뷰가 좋아서 구매해봤어요,100점,2020.03.13
145,순하고 바를때 쫀득하니 좋은데 양이 적은게 아쉽네요.,60점,2020.04.07
146,좋아요 진짜 촉촉합니다아아아ㅏ,80점,2020.05.06
147,좋아요 가격도착하고 다쓰고 리뷰올립니다^^,100점,2020.06.01
148,쿠폰으로 저렴하게 구매함. 배송도 빨라요,80점,2019.08.01
149,항상 쓰던제품 저렴하게 구입했습니다.^^,100점,2020.01.23
150,앰플은 보통인것같아요 크림은 최고,100점,2020.02.17
