,reviews,starpoint,date
17,에센스 찾고 있다가 마녀공장 제품이 좋다는후기에 믿고 구매했어요~ 마침 가격도 할인하고 근데 가격인상 마니 됐다는 후기가 많아서 좀 아쉽더라구요~ 제품은 괜찮네요~~무향이고 거의 물같은제형에 발림성도 좋고 촉촉하고 피부도 좋아보이는건지 좋아진건지 좋네요~~,80점,2019.08.02
18,원래 항상 쓰던 에센스인데 정말 저렴하게 구매했어요! 얼굴이 눈에 띄게 환해지거나 그런 건 없지만 나름 보습력도 있고 얼굴톤 유지를 위해서 계속 쓰는 제품입니다 다른 에센스에 비해 저렴한 편이리 세일할때 매일 쟁? 고요 앞으로도 쓱에서 계속 구매할 것 같아요 ㅋㅋ,100점,2020.12.12
19,"수부지 피부에요샘플써보고 속당김이 없어서 당장ㅎ본품 주문했어요미백에센스인데 보습력이 좋아요스포이드방식도 너무 좋아요!오일리한 느낌인데,모공을 막진 않는것같아요 트러블유발하진 않아요~크림까지 발라도 얼굴이 땡겼는데 이거쓴후론 괜찮아요^^마녀공장 소문대로 좋으네요",100점,2019.04.18
20,한달전도사용했는데 세수후 바르니까 보습이 되고 좋아요 묽은 제형이라 끈적이지 않고 잘 발려서 매일매일 잘 쓰고 있어서 다 쓰기도 전에 추가 구매 했습니다. 트러블고 안생기고 크림 바르기 전에 피부 정돈하는 용으로 쓰고 있어서 끈적이지 않게 발리는 느낌이 참 좋아요,100점,2020.10.17
21,한달전도사용했는데 세수후 바르니까 보습이 되고 좋아요 묽은 제형이라 끈적이지 않고 잘 발려서 매일매일 잘 쓰고 있어서 다 쓰기도 전에 추가 구매 했습니다. 트러블고 안생기고 크림 바르기 전에 피부 정돈하는 용으로 쓰고 있어서 끈적이지 않게 발리는 느낌이 참 좋아요,100점,2020.10.17
22,마녀공장 클렌저 사용해 보고 괜찮은것 같아서 에센스도 구매했어요 피부가 엄청 건조해서 에센스를 스킨처럼 사용하는데 가격도 저렴하고 용량도 넉넉해서 별 기대없었는데 부담없이 사용하기 좋아요,100점,2020.03.15
23,"마녀공장 패드 사용해보고 괜찮은 것 같아서, 에센스도 구매했습니다. 효모 성분이 잘 맞는 편이라 무난하게 사용하고 있습니다. 대부분의 화이트닝 화장품이 그러하듯 드라마틱한 효과는 아니지만 1병을 다 사용해본 결과 얼굴 톤이 균일해진 기분은 듭니다 ^^",100점,2019.04.12
24,여기가 가장 저렴하네요^^지성피부에게 정말 잘 맞는듯..화장하고 오후쯤에 개기름이 막올라오는데마공쓴후로 기름 안올라오고 코 옆끼임과 각질정돈이 정말 되는걸 많이 느꼈습니다~성분이 순하고 착해서 예민한피부에정말 좋은듯해요~세일할때 쟁여놔야함;;,100점,2019.11.11
25,가격이싸서 별기대안하고 한번 사봤어요 제형은 토너처럼 묽고 스킨후에 바르고있는데 흡수가 잘 되네요 사용한지 한달정도되가는것같은데 톤이 좀 밝아진것같아요 생각보단 괜찮아요 드라마틱한 효과를 볼수 없는 나이지만 ㅎㅎ 다쓰면 또 구매할까합니다,100점,2020.06.14
26,처음에는 타 제품과 특별한 차이를 모르겠더니 며칠 바르고 나서 피부를 만져보니 생각지도 않게 아주 부드러워진 느낌이 듭니다. 향은 거의 무향이고 보습력은 엄청 좋다고 생각되지 않는데 일단 사용후 피부가 좀 달라진 느낌은 듭니다. 재구매 의사 있습니다.,100점,2019.05.02
27,배송 빠릅니다무향이고 유동성이 높은 워터리 타입입니다발효에센스가 저랑 맞아서 구매해보았습니다ㅎㅎ잡티 및 주름 개선 용도로 사용하고 수분크림은 따로 보충하면 더 좋을 듯해요꾸준히 사용해야 좋은 제품이라 재구매 후기가 더 정확할 듯 합니다~~ 일단 만족!,80점,2020.02.02
28,마녀공장은 다른 제품들을 먼저 써보고 그 이후로 계속 쓰게 되었습니다. 이것도 마음에 들어요. 지성피부이지만 환절기때는 건조해지는데 점성이 있어 촉촉하게 잘 발리면서도 번들거리지는 않아서 매우 만족합니다.,100점,2020.04.29
29,정말 좋아요~ 미백기능이 있다고해서 속는 셈 치고 사보았는데 정말 효과가 있는거 같아요. 안색이 좀 개선된 기분이고 또 피부결도 좋아졌어요. 가격이 저렴한데 효과는 가격 이상인거 같아요. 만족해서 다음에 또 쓸 의사가 있어요.,100점,2020.05.05
30,"2019년 8월에 주문했어요. 잘 도착했구요. 잘 받았어요. 그동안 써보니까 괜찮은 것 같아요. 기분 때문인 지, 피부가 환해진 것 같기도 하네요. 피부가 민감성이라 아무 화장품이나 안쓰는데, 이 상품은 잘 받는 것 같아요. 잘 쓰고 있습니다.",100점,2020.02.14
31,일단 유통기한이 내년까지라 넉넉해서 좋구요 하도 광고도 많이하고 좋다는 사람도 많아서 고민하다 구매했습니다 가격 비교해보다 여기가 젤 저렴해서 두개 다 샀네요 예민한 피부라 ..트러블 잘 일어나는데 써보고 좋으면 또 구매할게용,100점,2020.02.12
32,"5년째 꾸준히 사용하고 있는 제품이에요 정말 추천하고, 피부톤이 맑아지는걸 느끼실 수 있어요. 단기간에 개선되는게 아니고 한통을 꾸준히 사용하다보니 안쓰면 피부가 안좋은게 바로 티나는게 이 제품의 특징이에요. 꾸준히 사용하시길 바랍니다!",100점,2019.09.09
33,"갈락토미 성분이 각질제거,보습등 피부를 환하게 밝혀준다고 하니열심히 써보려구요...엄청 촉촉하지만...끈적이지ㅣ 않아요...물보다 조금 진한정도의 농도스포이드로 얼굴에 바로 사용할 수 있어요~",100점,2019.05.14
34,와.. 꾸준히 효과 보려고 샀는데 어제바르고 아침에 혀과 확인했어요... 유리아쥬 토너 - 마녀공장 갈락토미 에센스 - 유리아쥬 로션으로 마무리하고 아침에 일어나면 너무 촉촉해ㅠ 제발 단종되지 않게 해주세요,100점,2020.01.16
35,벌써 3병째 구입했어요. 두병째부터 피부표면의 부드러움을 느끼고 정리된 기분이라 안 쓸 수 가 없네요. 할인해서 미리 쟁여놓을려구요. 샘플을 많이 주셨네요~~^^ 너무 기분좋아요~ 여행갈 때 병째 챙겨가는데 샘플 잘 사용할께요~~ 감사해요~~^^*,100점,2019.08.13
36,"마녀공장 앰플만 쓰다 좋아서 이것도 같이 쓰려고 사봤어요. 물같은 제형인데 흡수 잘되고, 앰플이랑 같이 쓰니 촉촉하고 좋아요.화이트닝 효과는 더 써봐야 알겠죠? 두병 써보고 효과 있으면 더 구매하려구요.",100점,2019.06.05
37,전 이거 짱 좋아요. 이름이 거시기해서 안샀었는데 체험분 사고 당장 결제 얼굴이 반질반질 스킨대신 막 씁니다. 용량도 크고 효과 좋고 근데 왜 화장품회사 이름이 마녀공장이에요? 나 마녀되기 싫은데,100점,2020.04.02
38,이게ㅜ너무 좋다구하여 호기심에 구입해봤어요 30대중반이라 신생브랜드?라하기엔 뭐하지만 잘 모르는 브랜드는 쉽게 접하지않는 편인데 후기가 워낙좋더라구요 근데 화해어플에 이거바르면 얼굴에 털이 자란대서 무서워서 못썼어요 ㅠㅠ,100점,2020.05.01
39,다른 사이트보다 가격도 비싸지 않은데샘플까지 많이줘서 좋네요제품은 다른데서 사서 써보고 무겁지 않으면서촉촉하기까지 해서 맘에 듭니다.가격대비 만족! 엄마도 드릴겸 2개 주문 했습니다~,100점,2019.05.15
40,향이 약하고 발림성 좋은것 같아요 근데 제가 건성이라서 특별하게 느낌이 없네요 조금 효과부분에 딱히 말씀드리게 없습니다. 조금 더 저렴하고 저에게 효과가부분이 있으면 좋겠지만 간단하게 발림정도.,100점,2020.05.21
41,나쁘진않은데 제 피부가 이상한건지 겉돌아요;;;; 피부에 뭐가 나거나 하진 않아서 잘 쓰고는 있습니다~~~~ 마녀공장이 성분이 일단 괜찮잖아요~~~~ ㅎㅎㅎㅎ 유튜브에서 추천해줘서 썼는데,100점,2020.06.22
42,벌써 몇번째 구입인지 ~~ 사용안했을때와 사용했을때 확실히 피부톤이 틀리네요 다른거 써보고싶어 몇달을 안썼더니 피부톤이 틀려짐이 보여 급히 주문했네요 ^^저렴하게 잘 구입했구요 빠른배송 감사합니다,100점,2019.08.07
43,"처음에는 다른 엣센스와 비슷하였으나 지속적으로 사용하니까 피부가 맑아진것 같으나 약간 건조함은 있어요. 기온이 높아지고 있어서 봄, 여름에 더 좋은 상품으로 사용할 수 있을 것 같습니다",100점,2020.03.31
44,끈적임도 없고 그렇다고 건조하지도 않으면서 피부에 착 들어오는 느낌이 좋아요 워낙 댓글들이 좋은 평이 많아서 구매해 ？f는데 역쉬 맘에 드네요 꾸준히 재구매할 예정입니다 가끔씩 특가 띄우면 감사하겟습니다,100점,2019.04.21
45,각질개선기대하면서 구매해봤어요. 고지된데로 12미리 샘플은 2개 맞게 왔는데 작은샘플들은 한개씩 왔네요 한개 시켜도 한개씩왔을텐데 두개씩 보내주시지.. 한개씩써서 잘알수있을지 모르겠지만 다른제품도 샘플써보고 괜찮으면 구매할게요,100점,2020.02.11
46,10ml 샘플써보고 주문함 3일째부터 환해지고있는게 느껴짐 샘플까지 넣어주셔서 감사하고요 스킨에센스+에센스+수분크림만 할때보다 저녁에 1팩으로 시너지효과 더 나는거 같아요,100점,2019.03.14
47,한개써보고 재구매했어요 가격대비 좋은거 같아요 막 촉촉하고 그런거는 없지만 크림전에 바르면 전 좋더라구요 성분이 좋다고하니 믿고 쓰고있어요 다른제품도 구매해서 써볼까 생각중입니다,100점,2020.04.13
48,배송은 빨랐습니다. 한달 사용 후 리뷰 작성합니다. 초반 몇일은 괜찮았으나 사용 일자가 많을 수록 피부가 뒤집혔어요 많이 묽은 타입이며 바로 흡수됩니다 잘 확인 후 구매해야할 것 같습니다.,100점,2020.11.08
49,배송도 빠르고 저렴하게 잘 구입했습니다. 샘플로 넉넉히 챙겨주셔서 써보고 싶엇던 제품들 다 써볼 수 있겠네요 감사합니다!! 역시 믿고쓰는 마녀공장! 제피부에 잘 맞았으면 좋겠네여 ㅎㅎ,100점,2019.03.12
50,최근 제조일자 제품에 샘플도 많이 받았습니다. 에어캡 포장도 꼼꼼하고 배송도 빨라서 좋습니다최근 제조일자 제품에 샘플도 많이 받았습니다. 에어캡 포장도 꼼꼼하고 배송도 빨라서 좋습니다,100점,2019.03.27
51,쓰던 에센스인데 다써서 안쓰고 했더니 피부가 넘 건조 거칠거칠하네여 이거다시써서 부들해지는 피부로 되믄좋겠네여[G마켓 안드로이드 앱에서 작성],100점,2019.03.27
52,제형의 묽고 40대인저늬 여러번 발라야 건조함이 적네요. 피부타입은 복합성이라 더운 여름엔끈적임을 못참아서 선택했어요. 무색 무취라거부감은없고. 재구매의사있어요~,100점,2019.08.07
53,묽은 제형이구요. 약간 유분기가 돌아서 건성에 적합할듯요. 바르니 당김은 덜하지만 곧 유분이 빨리 도네요. 좀 더 써봐야알겠지만 괜찮은 제품인듯합니다,60점,2019.08.13
54,마녀공장 쓰다가 다른 거를 쓰기가 겁나서 또 마녀공장으로 구매를 했어요. 옥션에서도 여기가 제일 가격이 좋더라구요. 피부가촉촉하고 윤기가 있어졌어요.,100점,2020.03.16
55,매우만족합니다. 빠른고 안전한 배송도 너무 마음에 들고요. 상품도 정말 마음에 듭니다.10점 만점에 20점 드립니다. 나중에 또 재구매 하겠습니다. 그때 다시 주문할께요. 많이 파시고 번창하세요.,100점,2020.10.11
56,"늘 비싼 브랜드의 에센스만 사용했는데 지인 추천으로 구매한 마녀공장 에센스, 피부에 순하게 잘 맞는것 같아서 다행이란 생각이 듭니다.^^",100점,2019.06.26
57,저의 와이프가 사용하던 제품입니다. 저도 같이 사용했었는데 피부가 밝아지는 느낌을 받았어요. 그래서 재구매 하는 겁니다. 미백에 관심있는 분들은 한 번 사용해봐도 괜찮을 것 같습니다.,80점,2020.01.03
58,늘 사용 하는 제품 입니다. 효과?? 는 사실 잘 모르겠어요. 일단 꾸준하게 2년 째 사용 중입니다. 떨어지기 전에 세일가격으로 2개 구매 해 놓네요. 잘 쓰고 재구매 하러 올께요.,100점,2020.04.08
59,배송도 빠르고 촉촉하니 좋아여~^^스포이드 형식으로 되어 있어서 사용하기도 편합니다..아이크림도 여기꺼 쓰고 있는데 이제품도 괜찮네여~다 쓰면 또 구매 할려구 합니다~,100점,2020.01.14
60,광고보고 써보고싶어 구매했어요. 타사 갈락토미에센스보다 묽은제형이라 가볍고 흡수가 빠르네요. 효과는 한달이안되서 큰변화는 없어요. 트러블없이 쓰고있어요.,100점,2019.04.10
61,몇일 안되서 효과는 잘 모르겠지만 제형이 묽어서 흡수가 빠릅니다겨울에 단독으로 사용하기엔 조금 가벼운것 같아용ㅋㅋ 수분크림이랑 같이 잘 사용해 볼게용,80점,2019.10.31
62,"토너네.이것만 써도 각질.속당김제로구요,바를때 어? 호일 하실분들이 많겟지만.아닙니다.물에 씻어봐봐요.요물이랍니다.이번엔 리뉴얼해서 나왓지만.계속 쓰던거라 속당김 각질은 정말 얘가짱",100점,2020.07.07
63,2.0은 어떤지 궁금해서 한번 사 봤어요 기존 갈락토미 나이아신 에센스 와 비슷해요 그런데 기분 탓인지 기존의 것이 훨씬 더 촉촉하게 느껴집니다,100점,2020.08.23
64,썻던 에센스이고..다른거 써봐도 이 제형이 젤 좋네여 끈적이는거 너무 싫어하는데..끈적임 없이 잘흡수되고 피부톤이 깨끗해져여6병째 사용중ㅎㅎ,100점,2019.04.14
65,늘 주문해서 쓰는 제품...악건성인 제 피부에 딱 좋은 제품인거 같아요 특히 예민한 피부에 좋은 제품인거 같아 강추 합니다,100점,2019.07.05
66,마녀공장 갈락토미 나이아신 에센스 사용해보니 피부가 촉촉하게 해주는 효과가 있어요 사은품으로 주신것도 잘쓰게읍니다,100점,2019.03.05
67,일단포장꼼꼼하게예쁜봉투에뽁뽁이까지감사합니다 샘플도감사하구여 에센스는한번썼는데트러블없이촉촉하고괜찮네요 써보고좋으면재구매할께요,80점,2019.04.20
68,마녀공장 오일 써보고 좋아서 에센스도 구매해봅니다.발효에센스가 잘 맞을지 걱정이되지만 후기가 좋아서 샀어요~ 트러블 없이 잘 썼으면 좋겠어요~,100점,2019.06.04
69,민감성으로인한 홍조와 여드름자국으로 인한 붉은기를 완화해보려고 샀어요. 아직 1통을 다 비우진 않아서 효과는 모르겠어요. 4계절 내내 사용할 수 있을 것 같아요,100점,2020.02.02
70,두번째 구매하는데 화이트닝은 솔직히 모르겠고 모공은 좀 개선되는 것같아 또 샀어요 점점 늘어지는 거 같은데 더 늘어지지 않는 것 같아요 하나 더 쓰면 화이트닝도 효과보겠죠,100점,2020.04.21
71,아침 저녁으로 발라요아침엔 조금 번들 하지만 스킨 로션 건너고 바르기도 해요. 샘플 많이 감사해요이렇게 많은 제품 이 있는지는 이번에 처음 알았어요,80점,2019.04.10
72,갈락토미 에센스 자체 성분도 믿을 만하고제 정측 에센스에요.알레르기 검사에서도 좋게 나와서 잘쓰고 있어요.가끔 이런 행사할때 사서 써요.,100점,2020.02.13
73,피부가 촉촉하고 좋아요. 지난전에는 비피가 에센스 썼는데 그것도 좋았고 이번 것도 가성비 좋아요,100점,2020.06.07
74,화장솜에 묻혀서 팩처럼 해봤는데엄청 오래오래 촉촉합니다다른 에센스나 로션은 금새 말라버리는데요가성비 쨩!,100점,2019.03.28
75,이제 곧 더워지니깐 발림느낌이 산뜻한거 원했는데 그렇다고 토너처럼 너무 물같지도 않고요. 촉촉합니다. 샘플도 많이 주셔서 감사해요.,100점,2020.03.31
76,배송 받은 지 한참 지난 후에 쓰는 리뷰입니다~!너무 묽어서 스포이드가 의미 없는 감은 있지만피부톤이 정말 밝아졌어요~!! 왜 유명한 지 알겠습니다,100점,2019.11.04
77,보습력도있고.피부에.밀착력이.뛰어나서.피부가.매끈해요.화장.기초전에바르고나서.화장하니.화장도.잘.받어요,80점,2019.07.02
78,"엣센스 아주아주 조아요. 작은샘플로써받는데에 좋아서 정품으로 구매했어요, 가격대비 너무너무좋담니닷! 고가화장품 아무소용없어용~~",100점,2019.06.05
79,비피다 10미리 증정까지해서 빠르게 배송받았어요. 사실 미구하라 살까하다가 병갯수만 많고 비싼거 같아 이걸로 정했어요. 워낙 유명하니 잘 맞을거같아요,100점,2019.06.05
80,아직은 잘 모르겠네요.평이 좋아서 구매했는데 이틀 사용후 트러블이 올라와서 잠시 중단했구요..에센스 제형치고는 좀 오일리 합니다.,80점,2019.07.12
81,조금 오일리한가 싶어 걱정했더니 금방 스며들어 얼굴에 개기름처럼 올라오는 느낌이 아니고 수분을 채워준 느낌이라 좋네요,100점,2019.04.10
82,배송빠르고 상품도 포장이 잘되어왔어요 며칠쓰고있는중인데 아직 효과는모르겠지만 트러블없이 잘쓰고있어요[G마켓 안드로이드 앱에서 작성],100점,2019.04.15
83,절반정도 사용했는데 피부가 확실히 정돈되었어요. 붉은기도 많이 사라지고 고민 많던 여드름 흉터도 살짝 옅어진 느낌이 있네요 ㅎㅎ,100점,2019.11.05
84,비피다 콤플렉스 앰플 준다더니 왜 같은 제품인 에센스가 온거죠? 무심결에 뜯었는데 어떻게 바꿔주시겠어요? 10미리만 다시 보낼까요??,100점,2019.06.04
85,숨 시크릿 에센스 다 써서샀는데...오일리 한 느낌이라 ㅜㅜ그걸 원하지는 않아서요...숨보다 보습효과는 더 있어보여요,60점,2019.09.09
86,꾸준히 쓰고있는 제품이에요 묽지만 촉촉해서 여름에 쓰기좋고 피부진정이 되요 앞으로도 화장대에 꾸준히 놓고 쓸꺼같아요,100점,2020.07.27
87,제 피부트러블이 이것쓰고나서부터 모두 사라졌습니다. 남성이어서 화장품 관심없는데 이건 어딜가든 무조건 있어야 합니다.,100점,2020.07.03
88,비피다만 사용하다가 올만에 재구매하는 제품. 여름이라 낮에 좀 가볍게 사용할 퍼스트에센스로 구매. 톤 개선에 도움됐음합니다,100점,2019.07.05
89,벌써3병째.. 세안 후 스킨전 바르면 피부표면이 정리된 느낌.. 그것만으로도 만족해서 계속 구입중입니다,100점,2019.08.13
90,배송도 빠르고 보습력이 좋은것 같아요.발림성도 좋고 향은 별로 나지 않아요. 아들 여드름피부위에 바르고 있는데 만족해요,80점,2021.02.08
91,가벼운 느낌의 에센스예요 쫀쫀한 느낌은 아니예요 양은 생각보다 많아서 스킨처럼 써도 괜찮을꺼 같아요,60점,2020.04.18
