,reviews,starpoint,date
10,"나우푸*에서 나오는 호호바오일만 사용하다 한 번 바꿔봤어요. 스킨에 몇 방을 넣어서 사용하고, 헤어에센스 대신 샴푸 후 사용하고, 바디로션에 섞어서도 사용하고, 두피케어에도 사용합니다. 원래 사용하던 나우푸* 호호바오링보다 더 진한 느낌이었습니다. 물약병에 덜어서 사용합니다. 생각보다 금방 사용해서 또 구매하려고 합니다^^",100점,2020.05.05
11,4월2일 아침 7시주문 4월3일 3~4시쯤 도착했으니까 배송은 빨라요.저도 피부장벽회복에 좋다고해서 호호바토너 만들어 보려고 구입했습니다. 우선 크기는 귀여운 사이즈이고 클린징으로 써봤는데 지워지긴하는데 조금씩 요령껏사용해야지 안그럼 새안할때 오일 넘치네요. 블랙헤드도 닦이는지 해보려구요. 저는 사용하기 좋네요.,80점,2019.04.03
12,"인터넷 면세점 이용을 위해 먼저 롯데, 신세계, 현대, 신라 면세점 앱을 다운 받았다. 거기에서 사고 싶은 물건들을 검색해본 결과 롯데에 있는 제품이 신세계에 인터넷 면세점 이용을 위해 먼저 롯데, 신세계, 현대, 신라 면세점 앱을 다운 받았다. 거기에서 사고 싶은 물건들을 검색해본 결과 롯데에 있는 제품이 신세계에",100점,2020.03.15
13,"건성피부인데 로션, 크림과 사용하면 촉촉하니 좋아요. 흡수력도 좋아요. 자기 전에도 수분크림과 함께 사용해도 다음날 아침까지 촉촉한 느낌이에요. 건성피부에게 좋은것 같아요",100점,2020.05.30
14,로션 바르고 나서 바디 오일로 사용하려고 검색하다가 호호바 오일이 사람 피부와 제일 가깝다고 해서 구매했어요~ 100프로 호호바 오일이라서 믿음이 가고 사용했을때 트러블난적 없고 발림성도 가벼우면서도 보습이 잘 되는것 같아 만족합니다,100점,2020.02.10
15,여러화장품에 두루두루 섞어쓰기좋아요. 자극없고 보습력에 도움이 됩니다 트러블생길까봐 걱정했는데 놉!! 향도 은은하니 좋으면서 지속력도 좋은변이에요. 벌써 3통째쓰는데 겨울에 배송될땐 굳어서 배송됐었어요. 날씨에따라 굳기정도가 달라요,100점,2020.07.26
16,"한달 사용후 리뷰 남깁니다. 화장 지우기 전에, 클렌징오일 사용 전에 이 제품 먼저 씁니다. 천연 오일로 화장을 먼저닦아내고 클 렌징오일을 쓰니 자극도없고 좋습니다. 겨울에는 로션이랑 같이 한방울 섞어서 바르면 당기지도 않고 좋습니다.",100점,2020.02.16
17,저렴하게 판매해서 바로 구입하자마자 사용했어요. 요즘 날씨에 딱 맞는 페이스오일 추천해요. 속건조 땅김이 심한 분들은 이거 한번 쓰면 크림로션 많이 필요하지않을거에요! 말해뭐해요. 그냥 한번 써봐야 알죠^^,100점,2019.11.05
18,용도가 다양해서 좋아요. 마른피부에 오일로 문질러주면 피지가 쏙쏙 빠져나와서 각질제거에 좋고 피부가 부드러워져요. 스프레이 용기에 토너랑 섞어서 미스트도 만들수있구요. 활용도가 높으니 앞으로 많이 쓸거같아요.,100점,2020.04.26
19,배송 빠름~오일이 편안해요 끈적이지도 않고.. 초민감수부지인데 수분크림에 몇 방울 떨어뜨려 섞어바르니 유분이 많지도 않은데 전보다 확실히 건조함이 덜해요 핸드크림 대신에 손에 발라도 부드럽구요,100점,2020.02.29
20,걍... 기름입니다... 내가 뭘 바랐는지 모르겠지만... 기름... 이네요.. 기름이니까... 글자수를 더...늘리라네요 흠흠... 피부에 쓸려고 했지만.. 다른 용도를 강구해야 할 듯.... 모발에 바르면 좋대요,100점,2020.03.07
21,우선 배송오자마자 써봤는데 생각외로 보습력이 좋아요 호호바오일은첨인데도 쓰기가 괜찬았어요 근데생각보다 크기가작네요2개시킬껄.... 사실 블랙헤드와 모공때문에 주문했는데 매일쓰면좋아지겠죠 블랙헤드가 빨리 없어졌음하네요 잘쓸께요~^^,100점,2020.06.16
22,너무 오일리해여 하나도 흡수 안되고 미끄덜미끄덩 얼굴엔 당연히 못바르고 몸에도 못발라요 흡수가 되야 바르지 몸에 미끄던한게 남아 살 닿는곳마다 기름자국 ㅡㅡ 아놔 이건 진짜 별루인드,100점,2020.04.06
23,음 여기저기 다 쓸수있다고해서 구매했는데 얼굴용은 아는거같아요 얼굴 다 뒤집어 졌어요 퓨 대신 목욕할때 물에 넣어서 써요 촉촉해요!! ㅎㅎ 머리에는 아직 안발라봤는데 시도해볼게요!!,100점,2020.05.24
24,미끈거리지않으면서 촉촉해요 용량대비 가격은 비싸지만 제가 임산부라 미네랄오일보다 나을까싶어서 배에 바르다가 아기태어나서 건조할때 로션에 첨가해서 발라줄거에요~,100점,2020.06.01
25,"티비에서 보구 호호바 오일로 피부&헤어 관리를 좀 해볼까하고 구입했어요. 호호바오일로 검색하니까 나오는 제품이 많았는데, 후기도 괜찮고 TV에 나왔던 브랜드와 ㅇ동일한걸로 보여 주문했습니다~",100점,2020.03.29
26,임산부 튼살에 바르려고 선물해줬습니다. 일단 기존에 다른 종류의 오일보다 바르기 편하다고 해요. 용량도 넉넉해서 부담없이 자주 발라 주기 좋아요. 냄새도 괜찮은 편이라 자주자주 발라줘서 만족합니당,100점,2020.05.02
27,주변 추천도 있었고 유튜브 동영상을 통해서도 접하게 돼항간에 유명한 커피샴푸 만드는데 오일 성분이 필요하던 차 구입해 사용해보니 이물감도 없고 발림성도 좋아 추가구매 했습니다. 앞으로 꾸준히 애용할 생각입니다.,100점,2020.05.09
28,"오일이지만 무겁지 않고, 보습력이 좋음. 클렌징오일 대용으로 사용하거나 페이스-바디 마사지할때 사용함. 가성비 좋음. 냉압착, 비정제라 안심이 되지만 플라스틱용기에 있어서 살짝 아쉬움.",100점,2019.06.06
29,얼굴 건조하다고 느껴질 때 바르고 자면 다음날 촉촉~하고 당기지 않아서 아주 좋더라구요 호호바오일이 사랑받는 이유를 알 것 같아요 값비싼 수분크림보다 훨씬 효과좋은듯요,100점,2020.02.24
30,호호바오일 좋다해서 샀는데 써보고 나니 너무 마음에 듭니다 향도좋고 부드럽게 발리는 느낌이 너무 좋아요 지속력도 좋고 크기도 적당하고 성분도 너무 괜찮더라구요 추천합니다 임산부 도 쓸 수 있어요,100점,2020.07.13
31,배송도 빠르고 오일이라 무겁지않고 가벼우면서도 촉촉해서 건조한 피부에 찰떡이네요. 바디에도 바르면 촉촉해서 좋아요,100점,2020.04.12
32,한달동안 사용해봤는데 솔직히 효과가있는건지 잘모르겠어요ㅜㅜ..사용후 잔여물이남은 느낌이계속들구요...제가 사용방법을 잘 모르는건가 싶기도하고요...더 사용해봐ㅇㅑ겠어요!!,100점,2020.05.16
33,늘사용하는 필수 아이템~ 젖은 머리에 바르고 드라이하면 수분감도 오래 지속되고 매끄럽고 촉촉하니 숱많은 두발에 완전 좋아요,100점,2020.03.05
34,디렉터파이 호호바오일 배송 빨랐고 오일은 날씨가 넘 추워서 얼었더라고요 방 안에 놓고 녹여서 써 봤는데 강한 향 없고 괜찮은 것 같아요추천합니다,80점,2020.02.06
35,세안전에 손바닥에 덜어서 클렌징해주듯 마사지해주면 블랙헤드가 많이 줄어요 로션에 한방울씩 떨어뜨려 사용하도 좋고 저한테는 트러블이 없네요,100점,2020.08.20
36,건성에 촉촉함과 뾰루지 진정시키는데 효과 있어요. 두피에도 마사지후 샴푸하면 가려움도 사라집니다.,100점,2019.10.24
37,일단 로션에 섞어서 아이들 발라주기 시작했어요 ㅋ118ml짜린거 알고주문했지만사진은 뭔가 커보였는데 ㅋㅋㅋㅋ 받으니까 귀요미 사이즈네요!잘쓰겠스빈다,100점,2019.10.31
38,겨울에 페이스 뿐만 아니라 바디에도 사용하려 구입했어요..가성비 좋은 오일이라 구입했는데 제품력도 좋으면 좋겠네요..,100점,2019.12.23
39,지인한테 선물받아서 사용했는데 피부에 너무 잘 맞아서 구매했어요. 양도 많고 가격도 저렴해서 좋네요^^,100점,2020.04.09
40,겨울 건조한 피부에 사용하려고 구매했어요. 향은 거의 없고 발림성은 다른 오일에 비해 가벼워요.,100점,2020.01.02
41,기름진 오일 느낌은 전혀없어요.바르면 광이나긴하는데 끈적이진 않아요. 근데 이거 비정제오일 맞나요? 정제된 오일처럼 향이 없어서 궁금하네요.,100점,2020.01.11
42,코모공제거로삿어요 나름괜?은듯ㅎ ㅎ ㄴㅅ 추천합니다 여기저기사람들이추천해요 ㅎ ㅎ 조아요조아용 ㅎ ㅎ 재구미ㅢ할듭ㅂ짖ㄷㅂㅅ티.ㅣ잊ㅌㅂ디,100점,2020.03.01
43,배송은 거의 일주일 걸린만큼 오래 걸렸지만 호호바오일 100퍼센트인데다가 겨울에 보습에 좋아 만족합니다.,80점,2020.02.07
44,호호바 오일에 피부에 좋다고해서 구매해 봤어요.자주 애용해서 윤기나는 피부를 만들어 봐야겠네요.,80점,2020.07.20
45,피부 개선을 기대하며 열심히 쓰는중인데...사용후 피부가 촉촉하긴 합니다~,100점,2020.04.17
46,저 이거 쓰고나서 지루성 두피염이 좀 좋아졌어요! 디렉터파이님 리뷰 보고 구매한거였는데 재구매의사있습니다. 좋은 상품 감사합니다.^^,100점,2020.09.01
47,어 떤 오일도 따라올수 없을정도로 질좋은 제품이네요 이거 없이 머리를 말릴수 없을거예요..건강하고 탄력좋은 머리결 유지에 필수입니다,100점,2020.01.05
48,가격대비좋아요가격대비좋아요 가격대비좋아요가격대비좋아요 가격대비좋아요가격대비좋아요 가격대비좋아요가격대비좋아요 가격대비좋아요가격대비좋아요,100점,2020.02.17
49,유통기한도 낙낙하고 배송 빠르게 왔어요샘플도 하나 같이 오구요처음 쓰는데 좋단 평이 많아서 이번에 써보고 좋음 재구매하려구요,80점,2020.07.08
50,너무 너무 건조해서...언니 소개로 구입하게 되었는데...몇일 안 썼지만...보들보들 반질반질하네요 ^^,100점,2019.10.30
51,"디렉터파이 추천으로 피부장벽을 위해 저렴하게 구매했는데, 사용하기에 만족스럽습니다",100점,2020.04.04
52,"유통기한도 24년까지로 만족합니다.향도 거의 나지 않아, 넘 맘에 들어요.처음 써봤는데 다 쓰면 또 구매하려구요~",100점,2020.07.28
53,배송은 좀 늦은것 같아요기한은 24년까지 넉넉합니다생각보다 용량은 작네요아직 효능은 꾸준히 써봐야 알겠네요,60점,2020.04.13
54,호호바 오일이 좋다고해서 구매했어요 식염수에 몇방울떨어트려 사용하는데 지인이줘서몇달사용해보고구매했어요 완전좋아요,100점,2020.07.15
55,오일 바르는걸 좋아해서 오일 찾아보다가 호호바오일이 1위 더라고여!비싸지도 않고 엄청 기름진 느낌도 아니고 좋아용,100점,2020.05.03
56,호호바오일은 건조한 제 피부를 촉촉하게 해주네요좋아요~,100점,2020.04.16
57,두개 주문하면 두개 보내줘야죠!!아님 공지를 해두든지여러개 주문 하는사람이 손해네요괜히 두개 주문한듯. 기분 별로네요,20점,2020.05.07
58,밤에 바르고자도 부담스럽지않은보습력입니다 향은 무향이구요헤어팩할때 오일을 5~6방울섞어봤더니넘좋습니다,100점,2020.02.21
59,정말 작고 귀엽네요ㅎㅎㅎ 기존에 쓰던거랑 용량차이가 별로 없길래 비슷한 사이즈일거라 생각했는데 ㅎㅎㅎ,60점,2020.07.28
60,아직 사용전이지만 여러 후기들로 기대하면서 구매했어요. 심플하게 화장품 다이어트하기 적절한 제품일것 같아요.,100점,2019.04.03
61,피부가 예민해서 안맞으면 바로 트러블나는데 이상없이 만족하며 쓰고 있어요,100점,2019.06.25
62,디렉터파이 이름이 나와서 그로인한 가격인상이나 인상대신 품질 저하에 걱정이 있습니다.,100점,2020.03.11
63,호호바오일은 디렉터파이님 유투브 영상 보고 사야겠다고 마음 먹은 아이템 중 첫번째 아이템이었습니다~!,100점,2019.07.17
64,가을이 되니 조금 건조해져~오일 제품을 고르고 있었는데워낙 평이 좋아서 구입했어요~,100점,2019.09.10
65,너무건조해서 시켰어요 페이스용으로 사용하려구요 다른제품도 좋아서 호호바오일도 주문했네요,100점,2019.11.14
66,제품은 좋은데 용기가 쓰기 불편합니다. 한방울씩 나오지 않아요. 펌프식이면 좋았을텐데 라는 아쉬움이 있습니다.,100점,2020.01.28
67,첫구매시 한병 주문했다가 피부에 잘맞아서 두병 구매했어요. 자극이 없고 순해서 좋아요.,100점,2019.07.04
68,2개주문했는데 추가증정은1개밖에오지않았네요누락분1개보내주세요 아님또주문할테니누락분같이동봉해서보내주세요,60점,2020.05.09
69,샤워후 바디오일로 주로 사용합니다.보습력이 겨울엔 호호바오일이죠 계속 구매하는 상품이예요,100점,2020.04.05
70,작은용량을 다 사용하고 큰 용량으로 재구매했어요. 어러가지 용도로 사용가능해서 좋아요~,80점,2020.06.14
71,건조긍때문에 뭘발라도 따갑고 쩍쩍 갈라지듯 했는데 로션에 섞어바르면서 좋아졌어요!,100점,2019.07.04
72,보습력도 좋고 촉촉합니다 그리고 유통기한도 넉넉해서 오래쓸듯하네요,100점,2020.06.05
73,제품 성능은 좀 써봐야 알겠지만 배송이나 물품.포장 같은것은 꼼꼼하게 잘 왔더라고요 ㅎ,80점,2019.06.04
74,너무 좋아요 피부가 아주~~~촉촉 매끈 그런 느낌~~,100점,2019.08.09
75,잘쓰고 있어서 또구매 했네요.귀찮아서 다른상품은 찾아보지도 않고그냥 믿고 구매했네요~수고하세요.,100점,2020.03.03
76,재구매하여 잘 사용중입니다.수부지 였는데 조아졋어요.당기지 않고 번들거리지 안코..마니파세요,100점,2020.01.15
77,배송 오자마자 바로 뜯어봤는데 오일이 얼어서 왔어요...나중에는 잘 검토 후에 보내주세요..,60점,2020.03.04
78,배송은 괜찮았고요 살짝 얼어서 왔는데 금방녹네요 제품은 써봐야 좋은지 어떤지 알거같아요ㅎ,80점,2020.03.18
79,같이 온 샴푸가 너무 좋았어요 ~ 오일도 양이 많아 헤어팩 할 때 듬뿍 쓰기 좋아요 ㅎㅎ,100점,2019.07.02
80,"피부,머리 다 사용가능해요. 얼굴에 오일맛사지 하기도 좋네요",100점,2020.03.06
81,"기다리던 상품,,받자마자 밤에 바로 사용했는데 유분기도 남지않고 좋아여",100점,2020.02.11
82,자극은 없으나 두피에 사용햇을때 샴푸를해도 기름기가 계속남아잇는 느낌이엿어요ㅜ,100점,2020.04.19
83,아이 바르려고 샀는데크림이랑 섞어서 사용해봤는데 아침에 부드럽고 좋아요,100점,2019.11.10
84,잘쓰고있는제품입니다.여기서는 첨 사보는거라 사용해보고 괜찮으면 또구매하겠습니다~,100점,2019.11.27
85,너무좋아요 스킨에 조금섞어발라요 피부가 좋아져요,100점,2019.12.28
86,처음엔 결정체가있어 걱정했는데 날씨 때문인것같다 하루지나니까 다시 오일이다,100점,2020.01.09
87,재구매입니다 너무 만족스러워요작은사이즈 구매했다가 다 쓰고 재구매해요,100점,2020.05.25
88,매번 사용하는데 보습 짱~~저는 4계절 사용해요^^추천해유^^,100점,2019.11.13
89,추워서 그런지 고체상태로 도착했어요~녹여서 쓰야겠어요ㅋㅋ빠른배송에 감사합니다^^,100점,2020.02.22
90,샤워하고 바디크림이랑 섞어서 발랐는데 촉촉하니 좋네요,100점,2019.12.18
91,전에 써보고 매우 만족했던 상품인데 앞으로도 자주 구매할 것 같아여!,100점,2020.04.16
92,미스트 만들어 쓰니 좋은것 같아요 전신에 응용해서 사용 할수있어서 좋아요~,80점,2020.05.19
93,로션과 섞어 샤워후 바르면 건조함도 덜해지고 좋아요~,100점,2021.02.02
94,지인이 좋다구 해서 구매했는데 발라보니 촉촉해요,100점,2020.01.31
95,품질이좋아요. 끈적임없이 촉촉하네요~,100점,2020.04.14
96,선물용으로 2개 구매했는데 GIFT는 1개만 넣어서 보내서 서운합니다.,80점,2020.05.08
97,우리애들겨울만되면건조증심한데..호호바오일쓰고훨씬좋아졌어요~~,100점,2019.12.28
98,"나우푸드에서 나온 것 사용하다 란 번 바꿔봤어요, 괜찮은 것 같아요^^",100점,2020.02.24
99,배송도 빠르고 같이 주신 작은 병이 정말 유용할 것 같아요. 감사합니다,100점,2020.05.07
100,좋아용 피부에 바르면 피부가 됴아져요,100점,2020.01.10
101,좋다는 얘기를 듣고 주문했는데 아직은 잘 모르겠어요 꾸준히 잘 써보려구요,100점,2020.06.01
102,늘 쓰는제품 건조할때 로션과 섞어바르면 조아요,100점,2019.07.02
103,피부 노폐물을 부드럽게 제거 해줄수 있는거 같아요!ㅎ,100점,2020.05.16
104,호호바 오일이 좋다고 해서 언니에게 선물로 구매 했습니다,100점,2020.05.20
105,건조한 겨울에 여러모로 잘 쓰겠네요,80점,2019.12.09
106,촉촉하고 빠르게흡수되는것같아요,100점,2020.02.12
107,몇 통짼지 몰라요. 지성+민감성인데도 이 오일은 맞아요,100점,2020.07.08
108,상품설명에 설전에 배송날짜 공지했음 안샀을텐데 너무 늦게 받았네요,20점,2020.01.31
109,강추 강추 정밀 어디에도 활용 가능한 만능 부티관리템,100점,2020.02.29
110,코에 블랙헤드 제거용으로 구입했는데 효과는 별로 모르겠네요,100점,2020.03.15
111,빠른배송 감사요~아직사용 전이라 품질은 잘모르겠네요~~,100점,2020.04.18
112,좋아요 얼굴이며 머리부터 발까지 넉넉히 바를 수 있네요,100점,2020.07.29
113,겨울보습을 위해 샀어요아직 사용전이라,100점,2019.12.17
114,블랙헤드 녹이는 용으로 샀는데 스팀하고 같이 쓰면 잘 빠지네요ㅋ,100점,2020.01.24
115,여러모로 쓸모는 많겠으나 아직... 효과는 딱히....,100점,2020.02.18
116,얼굴에발라도트러블은안나네요괜찮은것같아요,80점,2020.08.13
117,지인의.추천으로 구입해서.발라보니.효과 짱입니다,100점,2019.12.08
118,요즘같이 춥고 건조한 때에 아주 좋습니다.,100점,2020.02.05
119,처음 사용해 봤는데 소문대로 좋은 제품 같아요. 맘에 듭니다.,100점,2020.03.20
120,호호바 오일은 계속 사용하던건데 역시 최고입니다.,100점,2020.05.29
121,완전 만족합니다 보습이 정말 잘되네요,100점,2019.08.20
122,리뷰가 많은 것처럼 촉촉하게 좋네요,80점,2019.09.20
123,호호바오일 좋다고 해서 구매해봤어요! 배송빠르고 좋아요,100점,2020.01.24
124,디렉터파이 냉압착 비정제 100 퓨어 호호바오일 좋아요,100점,2020.03.20
125,처음써보는데 보습에 효과가있는거 같아요,100점,2020.04.11
126,"블랙헤드 제거를 위해서 구매를 했는데, 잘 사용하고 있습니다",80점,2020.07.02
127,배송도 빠르고 가격도 저렴해요,100점,2019.04.15
128,맛사지용으로 샀는데 자극도 적고 만족합니다.,100점,2020.01.22
129,임산부 친구에게 선물로 구매했는데 잘 쓰고 있대요,100점,2020.04.20
130,가격대비 착하고 좋아요 호호바오일,100점,2019.07.16
131,깔끔하게 포장도 잘돼있고 서비스도 감사합니다.,100점,2019.09.04
132,잘받았습니당 배송비포함 여기가 제일 저렴해용,100점,2020.02.25
133,정말 작아요 건조한 바디를 위해,100점,2020.03.22
134,물건은 택배분실로 못받았지만 제품은 더할나위없이 좋죠,80점,2019.10.30
135,촉촉하고 좋습니다. 잘 쓸게요,80점,2019.12.10
136,건성이 심해서 저한테 좀 부족합니다.,80점,2019.12.26
137,증정품도 같이 준다고 되어있는데 본품만 왔네요,80점,2020.05.06
138,저렴하게 잘 구입했어요 배송도 빠르네요,100점,2020.06.02
139,여기저기 섞어쓰니 매우 촉촉,80점,2019.06.24
140,늘 사용해요 겨울에는 더 마니 필요하네요,100점,2019.12.31
141,배송빠릅니다. 호호바 오일 효과 기대합니다.,100점,2020.06.02
142,바로 흡수되고 좋네요 용기가 아쉽지만..,100점,2019.09.05
143,보습력너무좋아요~화장도뜨지않고좋아요~,100점,2020.01.20
144,구매하고 나니 모공을 막을 수도 있다해서 걱정이네요,80점,2020.02.03
145,배송도 빠르고 살짝 얼어서 온것도 있지만 좋아요,100점,2020.02.15
146,촉촉하고부드럽게 발립니다.,100점,2020.02.29
147,두피 온몸 사용해도 트러블 없어서 좋네요,100점,2020.05.26
148,가격도 배송도 빠름. 만족.,100점,2020.02.28
149,부드럽게잘발리네요좋은가격에잘구매했네요,100점,2020.03.21
150,구매해보고 저렴해서 재 구매했는데,80점,2020.02.03
151,처음 쓸려고 샀는데 효과는 써봐야겠어요.,100점,2020.03.14
152,상품 품질이 좋아요. 추천합니다!,100점,2019.06.24
153,호호바 오일은 앰플로 만들어 쓰면 좋아요~,100점,2020.01.18
154,배송빠르고 저렴하게 구입했어요,100점,2020.02.20
155,텔레비전 아주 좋다고 샀는데 써보고 좋으면 또,100점,2020.05.07
156,쓰고있어요 두피마사지도 하고 모공마사자도 해요,100점,2020.06.26
157,아직써보진않았어요 전기장판에두니 금방녹네요~,100점,2020.03.13
158,배송빠르구 오일 끈적임 없이 좋습니다.,100점,2020.03.28
159,이걸로 제거하려고 샀어용효과가 잇기를,80점,2020.05.11
160,좋은 성분이라 믿고 구매합니다^^,100점,2019.05.28
161,다른 오일보다 흡수력이 좋습니다,100점,2019.12.12
162,포장도 잘해주고 빠른배송 감사합니다.,100점,2020.01.25
163,발링감도 좋고 무겁지않은 오일 사용?해요,100점,2020.03.26
164,사용한지 얼마안돼서 아직까지는 잘모르?음,100점,2020.04.02
165,뽁뽁이로 파손없이 배송되어 만족함,80점,2020.06.27
166,잘받았습니다 잘흡수되는거 같네요,100점,2019.12.09
167,촉촉하니 좋군요,100점,2020.03.01
168,상품에 만족하고 잘 쓰고 있어요,100점,2020.06.05
169,무난하게 쓰기 괜찮은거 같아요,100점,2020.06.11
170,좋은것같아요 장벽강화앰플로 이용중입니다,100점,2019.08.19
