,reviews,starpoint,date
10,비정제로서 100% 원액이랍니다. 믿고 사용한지 벌써 일년이 넘었다. 우리 가족은 악건성 피부로 어떤 화장품도 바를 때 뿐이었는데 이 제품을 멸균 증류수와 함께 희석하여 사용하면서 건조함이 개선되고 굳이 비싼 화장품을 찾지 않게 되었다. 무너진 피부의 장벽을 세워 준다는 호호바오일 정말 좋아요,100점,2020.01.08
11,리뷰을 안쓰는 성격인데 이건 좀심해서 쓰게되었네요 상품구입한지는 좀되었는데 개봉하고 5일째부터 투입구가 오일에 막혀 펌프가 안되어서 뚜껑 열고 고칠려구 하다가 안되어서 뚜껑열고 사용하다가 반이상을 쏟아버렸네요 그래서 사용안하고 놔두면 오일이 펌프에서 내려갈줄알았는데 그대로네요 리뷰을 안남길려다가 남깁니다,20점,2021.01.18
12,몇주 사용후 후기입니다첨에는 다소 무겁게 느껴져서 흡수율이 떨어지나 싶었는데 계속 사용할수록 괜찮은 제품입니다. 가을이나 겨울에 사용하기 딱 좋은 제품이고 저처럼 극건성이신 분에게 안성맞춤 인것 같아요.시간이 지나면 끈적임은 남지만 그래도 흡수는 잘되는 편이고 눈주위가 덜 당기는 느낌이라서좋아요.,80점,2020.08.29
13,"정말 좋아요. 스킨에 두 방울 섞어서 1년 째 쓰고 있는데요. 피부 장막이 강해진 것 같아요. 여름엔 밤에만 바르고, 겨울에 아침 저녁으로 바르고 있어요. 강력 추천요~! 당연히 피부에도 좋아요~~ 아껴서 바르느라 많이 못 발라서 그렇지.. ㅋㅋ",100점,2019.07.24
14,몇주 사용후 후기입니다첨엔 흡수율이 떨어지나 싶었는데 계속 사용할수록 괜찮은 제품입니다. 가을이나 겨울에 사용하기 딱 좋은 제품이고 저처럼 극건성이신 분에게 안성맞춤 인것 같아요.시간이 지나면 끈적임은 남지만 그래도 흡수는 잘되는 편이고 눈주위가 덜 당기는 느낌이라서좋아요.,80점,2020.08.29
15,세안을 하고 물기가 있는상태에서화장품을발라도 하루종일건조했었는데 ?오일을 바르면 뾰루지가 날까봐걱정두 했었는데?눈가랑이마가 당김이 없어 기분 짱이랍니다저는 물기가 있는상태에서 99%함유된 알로에를바르고 거의스며될쯤.오일살짝눌러바름 양이 많으면 목에도 바른답니다ㅡ목주름에도 도음되겠죠,100점,2019.10.04
16,로즈힙과 5미리씩 섞고 에센셜오일 두방울 떨어뜨려서 페이셜 오일로 쓰면 건조함을 못 느껴요. 결도 좋아지고 피부가 매끈해져요. 역시 얼굴엔 유기농이죠 믿고 사용합니다. 호호바랑 로즈마리오일 섞어서 가끔 두피 마사지도 해요. 요긴하게 잘 쓰고 있어요.,100점,2019.10.23
17,코에 발라서 문질문질 해보니 피지가 제거되는것 같아요유기농이라 안심할 수 있고요다만 용기가 너무 부실해요처음 개봉하자마자 쭉 눌렀더니 옆으로 오일이 새는....ㅠ다*소 용기만도 못 한 제품은 처음이었어요다른 빈 용기에 옮겨담아 사용해야 할 것 같아요ㅠ그래서 별 1개 뺐어요이제 3겹앰플 만들러 갑니다ㄱㄱ,80점,2020.12.04
18,아이가 로션만으로 많이 건조해서 호호바 오일을 겨울마다 섞어서 몸에 발라주고 있었는데 기존에 암웨이 호호바 오일을 다 써서 구입했어요 평이 너무 좋고 가성비 좋아서 구입했는데 역시나 좋네요다들 많이 구매하는 이유가 있네요 잘 쓸께요,100점,2020.01.06
19,악건성이라 이것저것 검색하다 평이 좋아서 구입했는데.. 딱히 막 건조함이 덜하다? 그런건 아직 모르겠어요~ 좀 더 써봐야 효과가 있으려나..배송 중 파손은 되지 않았으나 날씨 탓인지 얼어서 왔는데.. 따뜻한 곳에 두니까 금방 녹긴하네요..ㅎ,80점,2019.12.09
20,"타사 오일 사용중이였는데가격도 저렴하고 후기도 좋은것 같아서 첫 구매 해 보았습니다.겨울이라 굳어서 왔네요,^^요런경우 실온보관하면 녹으니 상관없고 촉촉한 보습감 오래 유지 되었으면좋겠습니다",100점,2019.12.24
21,저는오십중반입니다~피부는건성입니다 티비서호호바오일이좋다해서반심반 ~구매을 해서 얼굴에쓰보니엄청좋아요 ~친구들이 피부가좋아보인다고애기해요 ~촉촉하고너무좋아요 ~한번구매해보세요~^^,100점,2019.09.29
22,저는오일이 기름져서 별로 좋아하지 않았었는데 이제품을 써보고 마음가짐이 바뀌었어요 다리랑 얼굴이 조금씩 피부가 트는게 느껴져서 구매했는데 정말 부드럽게 스며들고 기름지다는 생각이 안들어요 피부장벽이 튼튼해지는 느낌이에요^^,100점,2019.09.19
23,아이 아토피에 괜찮다고해서 로션섞어서 10일정도 발라줬는데 피부는 보드라워졌어요. 얼굴에 붉은끼가 있던 신랑도 써보더니 얼굴이 진정되는것 같다고 좋다는 말을 몇번 하더라구요. 번들거리지도 않는다하구요.,80점,2019.08.30
24,요즘 얼굴이 너무건조해서. 목욕탕에서 오일을써보라고 추천해줘서 첨으로 검색하여구매했는데...너무만족스럽네요..나이늘먹으니 이젠수분크림으론안돼고 요거섞어바르니 촉촉하니좋아요,80점,2019.12.24
25,찬바람 불면서 피부의 건조함이 느껴지는데.. 호호바오일을 알게되면서 건조한 제게는 딱이네요.. 크림에 섞여바르고 바디로션에도.. 촉촉하고 좋아요^^,100점,2019.10.04
26,유투브를 보니 얼굴에 수분을 잡아주는 호호바 오일 이 좋다고. 니이가 들면서 피부타입도 변화가 있고 환절기라 당김도 심해서 써봤는데 좋은거 같아요. 촉촉하고 미백효과도 있는듯 느껴지네요,100점,2020.10.15
27,"주문 담날 바로 받았구요.피지 제거용으로 구매 했는데, 효과는 꾸준히 사용해 봐야 알겠죠~사용감은 무겁지 않고 가벼워서 좋아요.향도 은은하니 좋고,코, 턱 피지땜에 몇분 롤링 해줬는데 괜찮은것 같아요.피지 제거 효과 있었음 좋겠어요.",100점,2019.08.21
28,제 피부는 악건성이에요 항상 아침 저녁으로 영양크림과 이 오일을 믹싱해서 쓰고 점심에도 수분크림으로 보충을 해줘야 건조하지 않아요 이번에는 추석에 선물용으로 구매해요~^^,100점,2019.09.08
29,얼어서 왔어요~ 문의를 하니 판매자분이 너무 친절하게 상담해주시고 혹여 문제있음 언제든지 연락달라고 하시네요~ 감사해요~ 여기 상품도 포장 잘되서 오고 유통기한은 1년정도되요~ 참고하시고요~ 나중에 다 쓰면 여기서 또 주문할려고요~ 잘 받았습니다,100점,2020.11.03
30,유통기한이 2020년 11월. 복합성 피부인데도 오일을 얇게 펴서 바르니 촉촉하고 모공도 눈에 띄게 줄어듭니다. 배송도 빠르고 가격도 만족합니다 감사합니다,100점,2019.11.10
31,크림에 섞어바르면 촉촉함이 오래갑니다.고급스러운 오일느낌이 있고 처음발랐을때 느낌이 쫀쫀하면서 피부에 차캄기는 느낌이 좋았어요.써보고 좋으면 계속 사용할려고 합니다.감사합니다.,100점,2020.05.26
32,아이가 아토피가 있어서 너무 건조해서 호호바 오일바르니 좋다고 해서 백프로 호호바 믿고 구매했어요바디로션세번짜고 오일 두번짜서 믹스해서 발라주는데 애들이 촉촉해 하고 좋아해요,100점,2020.01.16
33,오늘 도착해서 바로 로션에 섞어 아이 발라줬는데 피부가 보들보들하네요 아토피있는 아이라 겨울에 엄청 거칠어서 샤워후바로 바를려고 구매했어요피부에 자극도없어 좋은거같아요,100점,2020.11.12
34,피지 블랙헤드 제거에 도움 된다고 해서 구입했어요 다른 호호바오일을 안 써봐서 비교는 못하지만 괜찮은것 같아요 꼭 블랙헤드 제거 아니더라도 촉촉한 피부유지에도 좋은것 같습니다,100점,2019.12.14
35,너무 너무 잘쓰고 있어요.요즘 환절기라 피부 건조하고 예민할땐데 호호바오일이 답이네요..만능이예요머리부터 발끝까지 모두 다 바르는데 대만족 입니다..강추~~,100점,2019.10.17
36,롯데택배 요즘 늦어서 걱정했는데 하루만에 잘 받았습니다.근데 상품 유통기한이 10월이네요.아토피 아이가 피부가 건조해서 쓸 거라 이왕이면 최근 상품이면 좋겠는데 좀 아쉽네요.,80점,2021.01.23
37,페이스오일 바르면 촉촉하게 스며드는것이 좋습니다 많이 건성인데 오일 바르면 건조함이 덜 해요 다써서 재구매 했어요 마음에 듭니다 만족합니다 ^^,100점,2020.03.25
38,1년넘게 사용중입니다.수분부족 민감 악지성 피부라 트러블 많고 피지분비 심해서매일 자기전에 바릅니다. 덕분에 많이 나아졌습니다~ 감사합니다.앞으로도 쭉 판매해주세요^^,100점,2020.04.04
39,지금처럼 건조할 때 최고인듯해요.아기 목욕후 베이비 로션에 약간씩 섞어서 맛사지하듯 발라주고 있어요.촉촉하니 좋아서 만족하고 있어요^^,80점,2020.12.06
40,어떤 방송에서 피부좋은 쇼핑호스트 피부비결이 호호바 오일이라고 하길래 혹해서 주문해 봤어요. 건조한 요즘 날씨에 괜찮은거 같기도 하고..,100점,2019.11.09
41,환절기에 피부가 갑자기 많이 건조해지는데 늘 호호바 오일을 발라 극복하고 있습니다피부가 건조하신 분들께 강추!!,80점,2019.11.18
42,배송빠르구 포장도 잘돼서 받았어요..얼어서 왔네요ㅎㅎ피부도 촉촉해지구 너무좋아요~~다만 양조절이 힘드네요..그거빼곤 양도 많구 한동안 잘쓰겠어요..,100점,2020.03.06
43,모링가오일은 좀 됨 직하고 호호바오일이 퍼짐성이 좋아요. ㅋㅋ 호호바오일로 갈아타야 겠습니당. 사용하는데 아주 좋아요. 아침에 선크림하고 섞어서 사용하는데 좋습니다. 만족합니당. ^^,100점,2020.04.21
44,호호바오일 머리카락 케어용으로 구입 했어요 아침에 일어나자마자 두피에 맛사지하듯 발라놨다가 머리를 감으면 곱슬거리던 머리카락이 좀 진정 하는듯 드라이 해놓은 상태대로 저녁까지 유지돼요,100점,2020.02.11
45,호호바오일 넘흐 좋아요. 몇달째 쓰고있는데 만족스러워요. 크게 변화를 느끼는건 아닌데 건조한 겨울 이걸로 버텼네요. 행도 강하지않고 마음에 들어요.,100점,2019.03.07
46,어제 납품 받고 하루저녁 사용해 보았어요아침에 얼굴이 달라 보였어요 제가 워낙 건조한 편인데 저녁 세안후 바르고 자고나니 아침에 얼굴빛이 좋아졌어요,100점,2020.07.22
47,넘 좋아 혼자쓰기 아까워서 주위분들께 조금씩 나눠주고 함께 이뻐보자고 했더니 제품이 바닥이나 새로 구매합니다. 다른분들도 써보고 저처럼 반할거예요. 큰병을 요렇게 나눠서 쓰고있어요.,100점,2020.09.24
48,얼굴에 가뭄이 났는데 세수하고 물기 적당히 있는상태에서 발랐는데 초크초크하고 우선 얼굴이 안따갑고 편안하다 계속써봐야 알겠지만 오일이 순하고 괜찮다,100점,2020.01.14
49,얼어서 왔길래 읽어보니 영상5도부터 언다고 씌여있네요~용량 커서 좋아요~후기보고 주문했는데겨울철 건조함에 도움되길 비라면서 꾸준히 발라볼려구요~^^,80점,2019.12.03
50,받자마자 팩도 하고 크림에도 섞어 바르고 했는데 아직 큰 효과는 모르겠지만 워낙 좋다고들 하니 열심히 사용해 보려구요 배송 정말 빠르고 포장도 잘되어 있네요,100점,2020.05.24
51,색갈이 노란색으로 너무 예쁘네요.한병은 선물하고 한병은 쓰고 있는데 촉촉함을 유지시켜 주는것 같아요.제게 잘 맞으면 계속써볼 생각이예요.감사합니다.,100점,2020.05.26
52,번들거림 없이 촉촉하니 참 좋네요...겨울철 몸이 너무 건조해 바디로션이랑 섞어서 바르니 참 좋더라구요 강추입니다,80점,2019.10.28
53,입소문으로 구입했는데.. 잘모르겠어요.. 건조한 날씨에 스킨에 섞어쓰니 괜찮기는해요. 근데 펌프가 잘 안되네요. 펌프는 불량 같아요,100점,2020.10.31
54,유기농 비정제 제품으로 믿고 구매했어요계속 사용중인데 다들 피부 정말 예뻐졌다해요멸균증류수에 섞어서 스킨 로션 대용으로 사용합니다,100점,2020.06.08
55,영상5도에서도 언다더니 진짜 얼어서왔네요. 추운날씨에 고생하며 왔군.아이 아토피에 발라주려샀음. 원액으로 더욱 진가 발휘하길.펌프형으로 바르기도좋겠어. 굿굿굿,100점,2020.01.03
56,페이스오일 저렴한거찾다가 양도많고 가격 적당한 호호바오일 구매했습니다 한번사용해보니 촉촉하게 만족합니다,100점,2020.11.13
57,아이가 악건성이라 좋은 오일 찾다가 후기들이 좋아 구매했습니다. 거의 무향이고 많이 묽지 않아 건성인 아이한테 좋은 것 같습니다.,100점,2020.12.14
58,섕기도 없고 탄력도 잃어서 구매했어요겨울이라 건조해서 그런가봐요ㅠ내피부 호호바오일로 촉촉하게될 수 있겠죠?,100점,2020.01.15
59,호호바오일 완전 매니아됐음 돈 많으면 더 많이 사놓고 싶다 진짜 이거 쓰고 얼굴가뭄도 줄고 코에 블랙헤드도 줄었고 트러블이 많이 호전됐음,100점,2020.02.25
60,바디로션과 함께 한방울 섞어서 사용해 봤는데 끈적이지 않아요 향도 은은하구 좋네요^^ 저녁에 크림단계에서 한방울 섞어서 사용해 보렵니다^^,100점,2019.10.26
61,아무래도 오일이다보니 닦고 꼼꼼하게 씻어줘야 뾰루지가 안생길거 같구요ㅎ 화장 세안할때 잘 지워지는거 같아 재구매한 제품입니다. 잘 쓰고 있어요~,100점,2020.03.04
62,정확한 후기는 한달정도 써보고 할게용?예전에 쓸땐 좋았어요?지금은 피부가 안좋아서 개선을 위해 쓰는건데 한방울에 퍼지는 느낌이 좋은대요,80점,2021.02.25
63,다쓰고 재구매했어요. 피부가 건조해지는 환절기에 아침저녁으로 사용하면 속당김이 확실히 좋아지는게 느껴져요^^,100점,2020.10.13
64,추운 날씨에 얼어서 왔는데 상온에 두니 녹았어요. 보습에 정말 좋은거 같아요! 펌프용기가 좀 아쉽네요.. 별도로 사서 바꿔야 할듯해요..,100점,2021.02.04
65,호호바오일 지인에게 소개받은후로 늘 곁에두고 사용한답니다요즘처럼 차갑고 걷조해진 계절에 정말 좋은템이지요언니에게도 소개해서 재구매합니다~^^,100점,2020.10.22
66,"상품 수령했을 때 포장도 아주 좋았고, 발랐을 때 촉촉하게 발리고 흡수도 잘 되어 상품에 거짓이 없음을 느꼈습니다.",100점,2021.01.06
67,올겨울 건조한 피부를 위해 2개주문했어요날씨가 추워서인지 진짜 얼어있어요따뜻한곳에 뒀다가 써야겠어요~~~^^,80점,2021.01.14
68,오일은 좋아서 만족스러워요. 그런데 한참 사용하다가 펌프가 고장이 나서 옆으로 다 샜어요. 다른 용기에 옮겨 담아서 써야 할 듯 합니다.,80점,2020.11.04
69,엄청 건조한 피부가 페이스오일 사용후부터 좋아졌어요당김도 거의 못느끼고있어요 선물하려고 추가구매합니다,100점,2021.01.27
70,호호바가 이번이 처음이라 아직 많이느끼지 못하구있지만 일단 흡수력이 우수하구요 끈쩍거림도 느낄시간이없이빨라요 향이 없어 더좋아요^^,80점,2020.12.20
71,스킨에 섞어서 바르기도 하고 오일마사지 할 때 잘 사용하고 있어요. 배송도 빠르고 제품도 좋네요. 재구매 의사 있어요!,100점,2019.05.16
72,우체국택배로 늘 빠른배송 감사합니다써보니 촉촉한 보습력이 어느 로션보다 좋아서 부모님도 구매해드렸어요!,100점,2019.10.18
73,"겨울에 보습으로 몸, 목에 발랐어요! 이번겨울 이거 덕분에 촉촉하게 지냈네요!",100점,2020.02.26
74,때타올에 비누묻혀 호호바오일 좀 짜서 몸 밀면 그리 개운할 수가 없어요. 씻고 나면 몸도 촉촉하고요. 강추!!,100점,2020.03.21
75,"다 쓰고 재주문 합니다.가격도 저렴하면서 제품도 좋아요.얼굴, 두피 다 사용하는데 효과 좋아요~~",100점,2020.01.31
76,배송빠르고 오일도 오자마지 써보니 괜찮은거 같아요다만 유통기한이 좀 아쉽 올해 11월 까지네요..후딱후딱 발라야 할 듯;;;;,80점,2020.01.22
77,호호바오일 찾아보다 구매하게됐어요 가격대는 약간 비싼거 같아요 사용중이긴한데 좋은진 잘모르겠어요 꾸준이 계속사용해봐야할꺼같아요,80점,2020.02.18
78,"피부가 건성이여서 크림이랑해서,섞어쓰고잇어요.가격도 용량도 짱짱!!!",100점,2020.04.25
79,펌프에서 오일이 잘 안나와요줄줄 밖으로 새서 바닥도 기름지게 만드네요효과는 좋지만 사용하기가 너무 불편하네요재구매는 안할거 같아요,40점,2021.01.11
80,50대라서 피부에 주름과 모공이 잘보였는데 호호바 오일을 바른뒤엔 덜보여서 좋아요두번째 구매하였은데 또 구매할게요,100점,2020.12.27
81,매일 아침저녁으로 사용하고 있어요. 피부가 더 진정되고 좋아졌어요. 쓰던 게 떨어질 것 같아 하나 더 샀어요.,100점,2021.01.03
82,좋아요... 양도 많고 쿠폰써서 싸게 잘 샀네요... 항상 쓰던 브랜드가 있었는데 이것도 써보고 괜찮으면 재구매하겠습니다.,100점,2021.02.23
83,두번째 쓰는데 좋아요비싼 화장품 필요없어요고가의 화장품 보면 호호바 오일 첨가 되어서수십만원씩 하는데 원액 발라요,80점,2021.02.25
84,애기 피부가 건조해서 크림에 섞어서 발라주니 촉촉하고 좋네요!,80점,2020.02.02
85,오일인데 끈적거림도 덜하고 물같이 주르륵흘러서 발림성은 엄청 좋은듯해요. 바르고 나서 지속력도 괜찮은거 같구요.~ 잘쓸께요,80점,2019.05.16
86,아이고 쓰던 오일 다 쓰고 쓸려고 냉장고에 좀 넣어 놨더니 꽁꽁 굳었네요ㅋㅋ슬슬 꺼낼때가 된거 같네요^^보습력이 좋기를~~,80점,2019.09.04
87,쓰던 호호바오일을 다 써서 바꿔봤어요전에 쓰던게 용량은 적고 비쌌는데 진짜 저렴하게 샀어요잘쓰고있습니다 ㅎㅎ,100점,2019.12.16
88,최근 얼굴에 주름이 부쩍 많아진 것 같아 세안 후 손에 물 좀 발라 맛사지 하고 있어요 효과가 있는 느낌이네요,100점,2020.06.05
89,호호바오일 아기로션에 1~2방울 살짝 떨어뜨려 보습하려고 주문했어요. 보습력 지속시간이 길어진듯 해요.,100점,2019.11.09
90,두번째 양많고 피부에도 좋고 헤어에도 발라요 건조해진 피부에 아주 좋아요,80점,2020.01.13
91,"냄새없고, 하루쓰니 촉촉하네요. 얼굴이 찢어질것처럼 따가워서 썼는데 덜하네요. 꾸준히 쓰려고요",100점,2020.12.02
92,몇년째 단골인데 늘 펌핑이 잘 됐었는데 지난번에 구입한 것이 펌핑이 잘 안돼서 힘들게 사용했어요~~이번건 괜찮길 바랍니다,100점,2021.01.28
93,요거하나 딱 ㅣ년 쓰네요악건성피부 솜에 묻혀 톡톡하고 영양크림바름 땡작년부터 쓰고있어요,100점,2019.12.02
94,건조해서 주문했는데 로션이랑 섞어서 바르니 촉촉하고 좋으네요 재구매할께요,100점,2020.12.19
95,구매후 한참 지났네요. 호호바 오일 좋은줄 알았는데 확실히 건조함이 줄었네요. 재구매 예정입니다. 좋아요,100점,2020.04.23
96,보습좋다는평보고 구매했는데 건조함 그닥좋은지모르게씀 악건성이라그런가...,100점,2019.12.13
97,유기농 호호바 오일!정말 좋은 제품 입니다. 주기적으로 애용하고 사용하고 있어요.신용처도 참 다양하네요.추천 드립니다.,100점,2020.07.09
98,아기 문화센터 마사지 준비물로 구매유통기한 1년인걸로 알고있는데 최근 제조상품으로 안전하고 빠르게 보내주셨어요,100점,2019.09.03
99,촉촉하니 좋네요^^로션에 섞어 바르니 담날까지촉촉하고 좋아용,100점,2019.11.17
100,호로바 오일로 블랙헤드 제거 하려고 삿는데 제거도 안되고 촉촉한거 같지 않아요 보통 오이레,60점,2020.02.03
101,땡기는건 없어 보습에는 좋으나 트러블이 나네요...지용성 피부는 조심해야 할듯,60점,2020.12.28
102,빠르게 잘 받았습니다 건조한곳에 바르려구 상품평 보구 구매했어요 써보고 좋으면 재수매할게요,100점,2020.09.23
103,전 모르것네요 똑같이 땡겨요 마지막에 오일로 마무리하는데도 땡기는건뭘까요? 제얼굴이 잘못된건가요?,60점,2019.04.15
104,마사지도 하고 보습용으로도 쓰려고 구매했어요.생각보다 피지제거가 되진 않네요. 일단 잘사용해보려구요~~,100점,2020.01.29
105,오 얼굴 건조 할 때 로션과 섞어서 쓰니 얼굴 하나도 안땡기고 좋아요!,100점,2020.04.10
106,정품 맞나요? 그닥 보습력이 뛰어나지않네요 ~~~더건조해져서 안쓰고 쑤셔막아놨어요~,40점,2020.12.31
107,피부관리샵에서 바디로션에 섞어 쓰면 보습에 좋다 그래서 구입했어요촉촉한듯 해요,100점,2021.02.27
108,샤워후 되도록이면 빠르게 크림이랑 섞어서 발라줍니다.애기가 하도 움직여서 촉？N함이 오래 못가요ㅜㅜ,80점,2019.12.09
109,몇통째 여기서 사고 있어요.6갤 된 아가랑 저도 같이 바르고 있습니다.아가랑 같이 쓰니 항상 양이 넘 모자라요ㅜㅜ,80점,2020.01.15
110,피부건조함이 줄어들어서 좋아요~쿠폰으로 저렴하게 구입해서 좋아요,100점,2020.01.18
111,일단은 건조하기가 덜해요 저랑아이랑같이 사용중입니다얼굴이며 온몸에 전부바르고있어요,100점,2020.03.19
112,흡수려고 가격도 모두모두 만조입니다. 차바람 건조해진 피부애 딱 좋네요,100점,2020.10.07
113,배송 빠르네요 (기사님들이 고생하시겠네요) 왔는데 얼어서 왔으 ~~ 품질엔 문제가 없는지요 ~!!,60점,2020.02.05
114,날씨가 추워서 사진처럼 굳어있는데 서서히 풀리네요 용량 대비 여기가 가장 저렴해요,80점,2021.02.02
115,감사합니다 아주 좋은 오일이라하여 구매하였는데 사용하게되여 감사드리면서 사용하고서 좋으면 구먀 하겠읍니다,100점,2020.12.13
116,피부에 마사지 하면 촉촉한 피부를 느낄 수 있어요,80점,2021.02.09
117,부드럽고 촉촉해요 얼굴 부작용없이 넘좋아요 적극추천 합니다,100점,2020.04.10
118,"나이미호호바 유기농오일 믿고 구매해봅니다,심한 건성이라 영양크림에 섞어서 사용합니다",80점,2020.12.08
119,상품 배송은 꼼꼼하게 파손없이 잘 도착했어요! 저렴하게 구매해서 부담없이 사용할 것 같아요~,60점,2021.01.19
