,review,point,date,ingre,token_review
10,"자극없이 순하고 향도 나쁘지 않고 여름에 쓰기 좋을 것 같아요. 보습은 아쉽네요. 미스트 용기로 나왔으면,, 아님 공병 증정이라던지 ㅎㅎ",5,2021-02-27,머그워트,"['자극', '없이', '순하고', '향', '도', '나쁘지', '않고', '여름', '에', '쓰기', '좋을', '것', '같아요', '보습', '은', '아쉽네요', '미스트', '용기', '로', '나왔으면', '아님', '공병', '증정', '이라', '던지']"
11,자극없고 사용하기 편해서 너무 좋아요 ~~~~~,5,2021-02-26,머그워트,"['자극', '없고', '용하기', '편해서', '너무', '좋아요']"
12,증정품까지 잘 받았어요 배송도 빠르고 좋아요 ~,5,2021-02-26,머그워트,"['증정', '품', '까지', '잘', '받았어요', '배송', '도', '빠르고', '좋아요']"
13,벌써 다섯 통 넘게 쓰고 있는 제품이에요!! 쑥 냄새 은은하고 자극 없이 아주 순하게 흡수가 됩니다ㅎㅎ 세일할 때마다 저렴한 가격에 살 수 있어서 너무 좋아요 또또또 구매할게요,5,2021-02-25,머그워트,"['벌써', '다섯', '통', '넘게', '쓰고', '있는', '제품', '이에요', '쑥', '냄새', '은은하고', '자극', '없이', '아주', '순하게', '흡수', '가', '됩니다', '세', '일', '할', '때', '마다', '저렴한', '가격', '에', '살', '수', '있어서', '너무', '좋아요', '또또', '또', '구매', '할게요']"
14,"진짜 이거 완전 강추템!!!
아임프롬 허니마스크랑 피그 부스팅 에센스 써보고 
만족스러운 브랜드라 계속 눈여겨 보고있었는데 
할인하길래 바로 구매해봤습니다 
 
요즘 홍조도 올라오고 피부가 뒤집어져서 엄청 스트레스 받다가 
택배 온 날 바로 뜯어 사용해봤습니다ㅋㅋㅋ
화장솜에 듬뿍 묻혀 살살 닦았더니ㅠㅠ 
한번에 진정됬어여ㅠㅠ  완전 감동ㅠㅠ
촉촉하게 진정이랑 보습이 한번에!!! 
향도 개인적으로 나쁘지 않고 좋아요!!! 

가격이 좀 아쉽지만 세일할 때 노려서 구매하면 
나쁘지 않을 것 같아요 
재구매 의사는 있습니다!!! 
완전 만족이에요!!!",5,2021-02-24,머그워트,"['진짜', '이', '거', '완', '강추템', '아', '임', '프롬', '허니', '마스크', '랑', '피그', '부', '스팅', '에센스', '써', '보고', '만족스러운', '브랜드', '라', '계속', '눈', '여겨', '보고있었는데', '할인', '하길래', '바로', '구매', '해봤습니다', '요즘', '홍조', '도', '올라오고', '피부', '가', '뒤집어져서', '엄청', '스트레스', '받다가', '택배', '온', '날', '바로', '뜯어', '용', '해봤습니다', '화장', '솜', '에', '듬뿍', '묻혀', '살살', '닦았더니', '한번', '에', '진정', '됬어여', '완', '감동', '촉촉하게', '진정', '이랑', '보습', '이', '한번', '에', '향', '도', '개인', '적', '으로', '나쁘지', '않고', '좋아요', '가격', '이', '좀', '아쉽지만', '세', '일', '할', '때', '노려서', '구매', '하면', '나쁘지', '않을', '것', '같아요', '재구매', '의', '는', '있습니다', '완', '만족', '이에요']"
15,하도 좋다고 유명하길래 사봤어요. 세일 안하면 원래가격은 좀 많이 비싼것 같아요. 그나마 세일해서 반값 좀 넘는가격에 구매했네요. 아직 사용한지 하루밖에 안되서 좋은지는 모르겠지만 꾸준히 사용해보고 좋으면 또 구매하려구요.,5,2021-02-24,머그워트,"['하도', '좋다고', '유명하길래', '봤어요', '세', '일', '안', '하면', '원래', '가격', '은', '좀', '많이', '비싼것', '같아요', '그나마', '세', '일해', '서', '반값', '좀', '넘는', '가격', '에', '구매', '했네요', '아직', '용한', '지', '하루', '밖에', '안되서', '좋은지는', '모르겠지만', '꾸준히', '용', '해보고', '좋으면', '또', '구매', '하려구요']"
16,"순합니다
진정에 좋은듯하규
무화과 스킨 쓰고 만족해서 
이 제품도 구매해봤어요",5,2021-02-23,머그워트,"['순합니다', '진정', '에', '좋은', '듯', '하규', '무화과', '스킨', '쓰고', '만족해서', '이', '제품', '도', '구매', '해봤어요']"
17,항상 후기가 좋아서 세일할때 구매하였는데 진짜 너무너무 좋아요 지금 현재 3통을 비우거 있습니다. 진짜 순한데 이게 언떤 외 너무 좋아 내피부를 바꿔버렸어 이런것이 아니라 진짜 여드름 생성을 안해요 좁쌀이 나는 것같으면 세안 꼼꼼히 하고 이 제품으로 충분히 보습하여 푹자고 일어나면 없어져있습니다. 진짜 제가 화농성 여드름으로 고생하고 나아 이 피부를 유지할수 있는 제품을 찾고 있었는데 정착템 됐어요!!!!저는 사겨절 다 사용하고 있는 것 같아요!!!피부가 좋아진다 이런건 없지만 얼굴에 뭐가 안나요 건조한 느낌도 받지 않구요!!추천합니다.,5,2021-02-23,머그워트,"['항상', '후기', '가', '좋아서', '세', '일', '할', '때', '구매', '하였는데', '진짜', '너무', '너무', '좋아요', '지금', '현재', '통', '을', '비우거', '있습니다', '진짜', '순한데', '이', '게', '언떤', '외', '너무', '좋아', '내', '피부', '를', '바꿔', '버렸어', '이런', '것', '이', '아니라', '진짜', '여드름', '생', '성', '을', '안해', '요', '좁쌀', '이', '나', '는', '것', '같으면', '세안', '꼼꼼히', '하고', '이', '제품', '으로', '충분히', '보습', '하여', '푹', '자고', '일어나면', '없어져있습니다', '진짜', '제', '가', '화농', '성', '여드름', '으로', '고생', '하고', '나아', '이', '피부', '를', '유지', '할수', '있는', '제품', '을', '찾고', '있었는데', '정착', '템', '됐어요', '저', '는', '겨절', '다', '용하고', '있는', '것', '같아요', '피부', '가', '좋아진다', '이런건', '없지만', '얼굴', '에', '뭐', '가', '안나', '요', '건조한', '느낌', '도', '받지', '않구', '요추', '천합니다']"
18,"*효과
제가 진정에센스로 꾸준히 사용중인 제품으로, 뾰루지가 올라왔을때 화장솜에 톡톡 뭍혀서 문제 부위에 10분정도 올려놓으면 눈에 띄게 가라앉아있는 모습을 볼수있었어요! 아직까지 진정에센스 종류로는 이것을 원픽으로 사용중일 정도로 저한테는 잘맞습니다. 향도 건강한 느낌에 무겁지않아 거부감이 없고, 잔향이 많이 남지않아서 거슬리지않았어요! 
또한 정말 가벼워서 4계절용 진정에센스로 사용합니다. 대신 진정용 말고 다른 용도로 쓰기엔 다른 기초와 함께 사용해야할거같아요!

*자극
진정에센스로 사용하고있어서 자극이 있을거라곤 생각을 못했었는데, 피부가 예민하게 올라왔던 날이나, 상처가 있을때 바르면 바른 순간엔 여느 화장품처럼 일반적으로 느껴지는 따끔거림과 싸함은 있었어요. 

*가격
정말 안타까운게 가격면인거같아요. 유리병이라서 그런가 겉보기보다 양이 적은 느낌이에요. 비슷한 크기의 플라스틱통에 들어있는 토너나 에센스보다 빠르게 줄어드는게 보입니다. 그래서 양 대비 가격이 너무 아쉬워요. 

*특이점
유리병이기도 하고 큰편이기도 해서, 다른 빈병에 덜어서 여행용으로 사용하기 애매했는데 이번에 기획으로 미니사이즈가 나와서 개인적으로 너무 만족했어요! 여행을 키트로 가지고 다니기 너무 좋습니다! 개인적인 소망으론 기획으로 다른 용량의 사이즈들도 많아졌으면 좋겠습니다!",5,2021-02-23,머그워트,"['효', '과제', '가', '진정', '에센스', '로', '꾸준히', '용', '중', '인', '제품', '으로', '뾰루지', '가', '올라왔을', '때', '화장', '솜', '에', '톡톡', '뭍혀', '서', '문제', '부위', '에', '분', '정도', '올려놓으면', '눈', '에', '띄게', '가라앉아있는', '모습', '을', '볼수있었어요', '아직', '까지', '진정', '에센스', '종류', '로는', '이', '것', '을', '원픽', '으로', '용', '중', '일', '정도', '로', '저', '한', '테', '는', '잘맞습니다', '향', '도', '건강한', '느낌', '에', '무겁지', '않아', '거부', '감', '이', '없고', '잔향', '이', '많이', '남지', '않아서', '거슬리지', '않았어요', '또한', '정말', '가벼워서', '계절', '용', '진정', '에센스', '로', '용합니다', '대신', '진정', '용', '말고', '다른', '용도', '로', '쓰기', '엔', '다른', '기초', '와', '함께', '용해', '야할거', '같아요', '자극', '진정', '에센스', '로', '용하고있어서', '자극', '이', '있을거라곤', '생각', '을', '못', '했었는데', '피부', '가', '예민하게', '올라왔던', '날', '이나', '상처', '가', '있을', '때', '바르면', '바른', '순간', '엔', '여느', '화장품', '처럼', '일반', '적', '으로', '느껴지는', '따끔', '거림', '과', '싸함은', '있었어요', '가격', '정말', '안타까운게', '가격', '면', '인거', '같아요', '유리', '병', '이라서', '그', '런가', '겉보기', '보다', '양', '이', '적은', '느낌', '이에요', '비슷한', '크기', '의', '플라스틱', '통', '에', '들어있는', '토너', '나', '에센스', '보다', '빠르게', '줄어드는게', '보입니다', '그래서', '양', '대비', '가격', '이', '너무', '아쉬워요', '특이점', '유리', '병', '이기도', '하고', '큰', '편', '이기도', '해서', '다른', '빈병', '에', '덜어서', '여행', '용', '으로', '용하기', '애매했는데', '이번', '에', '기획', '으로', '미니', '이즈', '가', '나와서', '개인', '적', '으로', '너무', '만족했어요', '여행', '을', '키트', '로', '가지', '고', '다니기', '너무', '좋습니다', '개인', '적', '인', '소망', '으론', '기획', '으로', '다른', '용량', '의', '이즈', '들', '도', '많아졌으면', '좋겠습니다']"
19,"진짜 꾸준히 쓰는 제품이에요. 
향도 그리고 발랐을때 보습감도 좋아요. 
올영 매장에도 예전엔 있었는데 매장에 생겼으면 좋겟네요",5,2021-02-22,머그워트,"['진짜', '꾸준히', '쓰는', '제품', '이에요', '향', '도', '그리고', '발랐을', '때', '보습', '감도', '좋아요', '올', '영', '매장', '에도', '예', '엔', '있었는데', '매장', '에', '생겼으면', '좋겟네요']"
20,"피부가 한동안 좋다가 요즘 바빠서 마스크를 장시간 오래착용하다보니 마스크존이 난리가 났었어요 피부가 민감한편이라 순한제품들만 사용하긴 했었는데 얼굴에 갑자기 트러블이 올라와서 기존에 쓰던 토너를 사용하기엔 순간겁이 났어요 일단 진정을 시켜보자 뭘 구매하지 하다가 예전부터 눈여겨 보던 아임프롬 초록색병이 진정에 좋다는게 생각나서 급하게 구매했어요 피그에센스 피그팩 허니마스크 다 잘 사용중이라서 아임프롬이 좋다는건 이미 알고는 있었어요 흐르는 제형인데 아예 물정도의 흐르는제형은 아니예요 발르면 약간 미끌거리는데 흡수력은 생각보다 빨랐어요 건조하기도 했어요
스킨대용으로 여러번 덧발르고 팩으로도 꾸준히 일주일 넘게 사용해봤는데 그다음날 큰 트러블들이 점점 가라앉더니 이제는 다 들어가고 없네요 왜 몇통씩 비우는지 알것같아요 구매한걸 너무너무 만족합니다 아임프롬이랑 잘맞나봐요😊",5,2021-02-22,머그워트,"['피부', '가', '한동안', '좋다가', '요즘', '바빠서', '마스크', '를', '장시간', '오래', '착용', '하', '다', '보니', '마스크', '존', '이', '난리', '가', '났었어요', '피부', '가', '민감', '한편', '이라', '순', '한', '제품', '들', '만', '용하긴', '했었는데', '얼굴', '에', '갑자기', '트러블', '이', '올라와서', '기존', '에', '쓰던', '토너', '를', '용하기엔', '순간', '겁', '이', '났어요', '일', '진정', '을', '시켜', '보자', '뭘', '구매', '하지', '하다가', '예', '부터', '눈', '여겨', '보던', '아', '임', '프롬', '초록색', '병', '이', '진정', '에', '좋다는게', '생각나서', '급하게', '구매', '했어요', '피', '그', '에센스', '피', '그', '팩', '허니', '마스크', '다', '잘', '용', '중', '이라서', '아', '임', '프롬', '이', '좋다는건', '이미', '알고는', '있었어요', '흐르는', '제', '형', '인데', '아예', '물정', '도의', '흐르는', '제', '형', '은', '아니예요', '발르면', '약간', '미끌거리는데', '흡수', '력', '은', '생각', '보다', '빨랐어요', '건조하기도', '했어요', '스킨', '대용', '으로', '여러', '번', '덧', '발르고', '팩', '으로도', '꾸준히', '일주일', '넘게', '용', '해봤는데', '그다음', '날', '큰', '트러블', '들', '이', '점점', '가라앉더니', '이제', '는', '다', '들어가고', '없네요', '왜', '몇', '통', '씩', '비우는지', '알것', '같아요', '구', '매', '한', '걸', '너무', '너무', '만족합니다', '아', '임', '프롬', '이랑', '잘맞나', '봐요']"
21,"진정에 좋다고 하지만 건성에도 좋은것같아요
저는 겨울에는 피부껍질도 일어나는 극건성인데
아임프롬으로 기초,케어 하고나서는 정말 괜찮아졌어요
자극많이 받은 날은 머그워트 팩 하고 나서 
에센스 3~4겹으로 찹찹 해주고 
수분감있는 수분크림으로 마무리합니다
마스크 쓰고나서도 쓸린 피부가 덜 아프고 
덜예민해진 것 같아요!
스킨을 보습감있는 제품으로 쓰면 더 좋습니다
속땅김도 사라지고 겉도 푸석푸석하지않고
 피부 많이 좋아졌어요 
여드름이나 두드러기도 좀 덜난다고 하나?
기초제품 유목민이었는데 조금 가격대가 있다고 해도 에센스는 무조건 아임프롬입니다 정착했어요",5,2021-02-22,머그워트,"['진정', '에', '좋다고', '하지만', '건성', '에도', '좋은', '것', '같아요', '저', '는', '겨울', '에는', '피부', '껍질', '도', '일어나는', '극', '건성', '인데', '아', '임', '프롬', '으로', '기초', '케어', '하고', '나서는', '정말', '괜찮아졌어요', '자극', '많이', '받은', '날', '은', '머그', '워트', '팩', '하고', '나서', '에센스', '겹', '으로', '찹', '찹', '해주고', '수분', '감있는', '수분크림', '으로', '마무리', '합니다', '마스크', '쓰고나서도', '쓸린', '피부', '가', '덜', '아프고', '덜', '예민해진', '것', '같아요', '스킨', '을', '보습', '감있는', '제품', '으로', '쓰면', '더', '좋습니다', '속', '땅김', '도', '라지', '고', '겉', '도', '푸석푸석하지', '않고', '피부', '많이', '좋아졌어요', '여드름', '이나', '두드러기', '도', '좀', '덜', '난다고', '하나', '기초', '제품', '유목민', '이었는데', '조금', '가격', '대가', '있다고', '해도', '에센스', '는', '무조건', '아', '임', '프롬', '입니다', '정착', '했어요']"
22,"두번째 구매 
피부결 정돈하는 용으로 사용하고 있는데 좋습니다. 
엄청난 보습은 없지만 흡수가 잘되고  향도 좋아서 잘 쓰고 있어요",5,2021-02-21,머그워트,"['두번째', '구매', '피부', '결', '정돈', '하는', '용', '으로', '용하고', '있는데', '좋습니다', '엄청난', '보습', '은', '없지만', '흡수', '가', '잘', '되고', '향', '도', '좋아서', '잘', '쓰고', '있어요']"
23,재구매했습니다. 지성에게 보습도 딱이고 트러블도 잠재워줘서 너무 좋아요. 할인가격에 냉큼 재구매!,5,2021-02-20,머그워트,"['재구매', '했습니다', '지성', '에게', '보습', '도', '딱이고', '트러블', '도', '잠재워줘서', '너무', '좋아요', '할인', '가격', '에', '냉큼', '재구매']"
24,진짜 싸게 샀어요. 토너용으로 쓰는데 얼굴에 바르는 순간 매끈해지는 느낌ㅋㅋㅋ,5,2021-02-20,머그워트,"['진짜', '싸게', '샀어요', '토너', '용', '으로', '쓰는데', '얼굴', '에', '바르는', '순간', '매끈해지는', '느낌']"
25,"스킨 같은 촉감이예요.. 일반적인 엣센스와는 다른 느낌인데 촉촉해요 우와 정도는 아니구요 비건이라 마음에 들구요
좀 더 사용해봐야 할 것 같아요",4,2021-02-19,머그워트,"['스킨', '같은', '촉감', '이', '예요', '일반', '적', '인', '엣센스', '와는', '다른', '느낌', '인데', '촉촉해요', '우와', '정도', '는', '아니구요', '비건', '이라', '마음', '에', '들구요', '좀', '더', '용', '해봐야', '할', '것', '같아요']"
26,순하고 진정이 잘되고 보습력도 어느정도 있어서 좋아요,5,2021-02-19,머그워트,"['순하고', '진정', '이', '잘', '되고', '보습', '력', '도', '어느', '정도', '있어서', '좋아요']"
