,0
10,"사람마다 다르긴하겠지만 저는이게 제일 잘 맞네요. 마스크 때문에 한동안 피부가 다 뒤집어 지고 뭘 해도 회복이 안되고 클렌징,스크럽도 조심스러울 정도로 악화됐어요. 그러다 예전에 동생이 이거 좋다길래 몇 번 얻어 쓴 게 괜찮았던 기억이 나서 마침 대용량이라 바로 구매했습니다. 워낙 엉망이었던 피부라 3일정도는 크게 효과를 못 느꼈는데 4일째쯤 싹 가라앉았네요. 예전의 피부결이 거의 다 돌아왔어요. 진짜 순하면서도 극적이에요ㅠㅠ♡앞으로 절대 갈아탈 일 없을듯!! 향도 저는 좋네요 온천가면 임진쑥탕에서 나는 그런향이라 은근 힐링돼요ㅋㅋㅋ"
11,"늘 쓰는 제품인데, 유통기한 임박으로 저렴하게 올라왔길래 2병 구매했어요. 워낙 듬뿍 바르기 때문에 유통기한 내에 다 쓸 것 같아요! 상처난 부위에 바르면 따끔한데 뭔가 소독되는 느낌이라 좋아요! 덧나는 것도 없구요. 트러블이 개선되는 큰 효과는 없지만, 그렇다고 트러블이 더 나거나 하지는 않아서 늘 구매하는 것 같아요."
12,이 에센스를 그냥 물같다고 생각하면 큰 오산입니다... 정말 너무 좋아요.. 이거없으면 저는 트러블 달고 살게될것 같아요.. 화장솜에 적셔서 큰트러블 위에 얹어주면 2주갈 트러블이 1주일이면 낫고 1주일갈 트러블은 3~4일이면 진정되는게 눈에띄게 보입니다. 수시로 발라주면 확실히 트러블이 안생겨요. 마스크때문에 피부고민 있으신분들 꼭 한번 발라보세요 진정효과가 확실합니다!
13,"마스크를 근무 내내 쓰면서 없던 트러블이나 붉은기가 생겨서 진정용으로 구입했습니다. 제형이 생각보다 점도가 낮아서 스킨처럼 사용하기 괜찮네요. 쑥향?이 나지만 신경쓰일 정도는 아니고 무엇보다 흡수가 잘 되어 m>사용감이 깔끔하고 좋네요. 바로 앰플이나 크림 사용해도 겉돌거나 밀리지 않아서 편합니다. 무화과라인 구입하려다가 할인폭도 커서 한번 구입해봤어요. 용량 커서 부담없이 쓸 수 있을 것 같고, 트러블에 효과있는지는 경과 지켜보아야 알 수 있을 듯 합니다."
14,"다른 용기에 덜어 사용하는데 닦토용, 스킨팩용으로 아주 좋아요!!!! 완전 만족
쑥향 팍팍나서 진정되는 느낌이 더 들어요 ㅎㅎ
무난하다 느껴질만큼 뾰루지나거나 피부가 더 나빠지지않고 오히려 뭐가 날라싶으면 진정시켜주는 느낌?
두 번 정도 두들겨서 흡수시켜주면 촉촉하니 좋아요"
15,"리뷰 쓰는 규정이 많이 깐깐하네요.. 동일단어 쓰면 안되고 여ㄷ름 단어 사용하면 안되고 왜죠?.. 나참ㅜ 근데 제품은 정말 좋아요(엄격한 규정에도 포기하지않고 쓰는 이유)

받은건 어제 받았는데 받자마자 화장솜에 촉촉하게 묻혀서 이마 좁쌀열드름 나는곳에 얹혀놓고 할일하고 (20분 후 였나? 1시간이었던가 무튼 오랫동안 붙히고 있었어요) 화장솜을 떼었구요
용량도 많아서 화장솜에 팍팍팍 촉촉하게 써도 많이 안줄어드네용

그때 이마상태를 아쉽게도 못받지만 저녁쯤에 씻을려고 거울보니까 좁쌀여드림이 사라졌더라구요?? 진짜 놀랐어요 ㅋㅋㅋ
크게 난건 큰반응은 안보였지만 ㅠㅠb

바로 드라마틱한 효과를 못볼거라 생각했는데 정말 감사하게 저한텐 잘 맞았나봐요
근데 진짜 어째서 그런 효과가 나타난거죠...?
진짜진짜 리뷰 안쓸생각이 없었는데 너무 감사해서 씁니다 ㅋㅋㅋ
참고로 저는 20대 후반이구요 피부상태는 복합성인데 수분부족형입니다.
안바르고 있자니 화이트헤드 올라오고 엄청 당겨요
어쩌라는건지..ㅎ
그래도 T~ U존은 이제품은 좀 건조하긴 하네용

그럼 저는 이만 U존에 맞는 극강 수분가득한 제품을 찾아 또 떠납니다
다쓰면 또 찾아올테니 부디 더 번창하시고 행복하세요~~~"
16,"처음 본 브랜드지만 상품평이 좋길래 구매했어요
어젯밤에 처음 발라보았습니다 그리고 오늘 제 얼굴을 만져보고 놀라운 마음에 상품평 작성하러 왔어요
어제는 스킨대신 이 제품을 5번 연속으로 촵촵 발라주고 수분에센스랑 수분크림 호호바오일로 마무리했습니다
저는 수분부족형 지성이라 건조하면 더욱 피지가 폭발하는데요 방금 무심결에 얼굴을 만저보다가 손에 기름기가 묻어나지 않아서 놀랐네요 유수분 밸런스가 맞았는지 피부가 파우더 바른듯 매트해요
예전에 좁쌀때문에 피부과에 간적이 있었는데 피부가 건조하기때문에 그런거라고 들었어요
아마도 이 제품이 피부에 수분보유량을 높여줘서 촉촉하게 해주는듯해요
오늘밤에는 화장솜에 적셔서 팩으로 사용해봐야겠어요 꾸준히 사용해서 좁쌀이랑 트러블 없는 매끈한 피부가 되고 싶네요"
17,지성이라 혹시나 너무 번들거리거나 흡수가 느릴까봐 걱정했는데 흡수도 빠르고 마무리감이 적당히 촉촉해서 좋았어요ㅎㅎ스킨팩으로도 몇번 사용해봤는데 사용 즉시 피부 열감을 낮춰줘서 좋았습니다!! 대용량을 저렴한가격에 사서 그런지 더 만족스러워요 다음에 또 구매할 의사있습니다!
18,"유통기한 4개월도 안남은 제품이면 양심적으로 판매하지 맙시다 (배송 받고 뒤늦게 확인했지만)
아무리 제품정보에 표기했다고 해도 이건 제품 이미지에도 안좋습니다.. 정상제품 올리브영에서 할인해서 구매하는게 훨씬 이득이네요
당장의 손해와 이익때문에 소비자 우롱하지마세요 브랜드 이미지만 나빠졌습니다"
19,마스크팩 써보고 괜찮아서 주문했어요~향은 쑥향은 아닌것 같은데 익숙한 향이예요. 발림은 미끄러운데 흡수시키면 매끈하고 가벼운 느낌이라 봄여름에 쓰기 좋을 것 같아요. 마스크 쓰는 부분 진정으로 팩용으로 쓰려고 구매했는데 금방 쓰겠네요 ㅠㅠ 하루 쓴거라 진정효과는 잘모르겠어요.
20,생리주기 호르몬 영향을 진짜 너무 과하게 받는 피부라 최근에 또 뒤집어져서 고민하다 구매했어요. 마스크 쓰고 다니면서 또 턱 주변도 더 심해지고 ㅠㅠ 그래서 너무 속상했는데 바르고 많이 잠잠해졌네요. 이거랑 다른 팩하나 바꿔서 사용한게 평소랑 다르게 한 전부에요. 사용한지 일주일 정도 됐고 피부 많이 가라 앉았어요. 다음 생리주기 때에도 크게 문제없이 넘어갔으면 좋겠네용 ㅠㅠ 쑥은 별로 안좋아하는데 향이 거슬린다거나 거북한 느낌없이 좋고 자극적이지 않아요. 저렴하게 잘 사서 좋구여! 사진은 쓰기 전이랑 일주일 정도 사용 후 아이폰 기본 카메라 무보정이에요.
21,"아임프롬 머그워트 마스크 잘 사용하고 있는데 마스크 사용하고 에센스까지 쓰면 쑥으로 힐링한 느낌들어서 너무 좋아요! 일단 쑥향으로 심신의 안정과 붉은기가 사라지는 느낌이 들어서 마음에 들어요
대용량이라 스킨팩도 마음껏하고 스프레이 공병에 담아 미스트로도 뿌리고 마구마구 써요
사람들이 원하는 대용량 내주고 일 너무 잘해요 아임프롬 ㅜㅜ"
22,"오우~ 블로그나 별그램에서 워낙 자주본 거라 광고빨일줄 알았는데... 요즘 마스크 때문에 턱 주변이 정말 장난아니고 매일 뾰루지에 없던 좁쌀 엳으름 오돌오돌.. 스트레스 장난 아니었어요 ㅠㅠ
추천글에 트러블이 특효라는 말에 반신반의 하면서 구입했는데 왠걸~ 왜 진작 안 샀을까요??
이틀정도 턱에 팩하듯 적셔서 올려뒀어요
작은 좁쌀들은 더이상 오돌오돌 하지 않고
크게 올라오던 엳으름 진정이 되더라구요
그리고 매일 하나씩 새로운게 올라왔는데
더이상 올라오지도 않았구요.. 진짜 신기했어요
그래서 매일 저녁 씻고 나면 닥토로 바로 에센스 솜에 듬뿍 적셔 10분정도 올려두고 있어요~ 안하면 또 올라올까봐 불안해서요 ㅎㅎ 길래
나비존도 같이 해주는데 아직 홍조 개선은 잘 모르겠지만 트러블에는 진짜 효과가 좋아서 잘 쓰고 있어요~"
23,"아임프롬 에센스 전부터 사용해보고 싶던건데 드디어 이번에 처음 사용하게 되었는데 엄청 촉촉하고 마음에 들어요!
쑥이 저랑 잘 맞는지 전에 다른 브랜드에서 사용 했을 때도 만족 하면서 사용 했었어요.
그러다가 아임프롬 브랜드를 알게되서 사용해보눈데 촉촉 합니다! 저 얼굴 건성인데 약간 히알루론산이 섞인 거 처럼 촉촉 하네요"
24,엄마께 선물로 사드렸는데 고무마개 없는 제품이 와서 모르고 쓰셨다가 내용물을 쏟으셨다고 해요... 제가 너무 잘쓴 제품이라 대용량에 할인까지 해서 엄마도 쓰시라고 선물로 드린 건데 불량이 와서 너무 속상해요...ㅠㅠ 원래 마개가 없는 건가 했는데 상세 페이지에는 나와있어서 당황스럽네요ㅠ 제품 자체는 좋아요. 다음부터는 더 꼼꼼하게 검수해주세요.
25,"향도 나쁘지 않았고 산뜻해요
보습은 안되지만 트러블 진정에 효과있대서 바르고 있는데 용량도 넉넉하고 좋네요!! 꾸준히 쓰면 좋을 것 같아요 순한것 같아 안심도 되구요. 무화과 용기는 유리라 좀 무거운데 요건 딱 좋네요 :) 굳굳!! 가격도 나름 착할때 잘 쟁김!"
26,"무화과 라인도 진짜 잘쓰고있ㅇㅓ요. 클렌징,에센스,스크럽,워시오프마스크 다씁니다. 아임프롬 상품은 믿고 사는데 대용량 좋은가격에 살수있어서 구매욤! 화장솜에 적셔서진정팩으로 써야겟어요. 플라스틱용기라 완전 가벼워요"
27,마스크 때문에 피부 상태가 너무 안좋아져서 예전에 자주 사용했던 이 에센스가 생각나서 주문 했어요~ 대용량이라 아낌없이 3번 정도 레이어링 해줬더니 확실히 진정 효과가 있네요 ㅎㅎ 촉촉하고 순해서 저처럼 건성+민감성이신 분들께 추천 합니다!!!
28,전 트러블이 거의 없다 싶이 한 편이지만 그래도 생리기간 전후에 좀 붉게 올라오거나 피지만 살짝 있는 투러블이 올라오는데 살짝 붉어직 시작할 때나 간지러워질 때 스킨 팩으로 써주면 붉은 기 완화와 함께 약한 건 바로 들어가고 바로 둘어가지 않더라도 붓기나 붉은기 완화로 티가 덜 나서 좋아요 진짜 트러블 케어 용도로 꾸준히 재구매한 ㄴ 제품이에요
29,"복합성에게 추천합니다. 냄새가 그 목욕탕 쑥탕 냄새나요..진짜 목욕탕 냄새 확실ㅋㅋㅋ
효과는 전혀 못느끼고요 그냥 스킨 바르래서 씁니다. 촉촉함..모르겠어요 근데 제 피부가 예민한데 얘는 어떤 자극도 주지 않아요.
나중에는 무화과 도전해보려고요! 겨울에는 아주 살짝 건조한 느낌?"
30,"저의 피부를 이렇게 좋게 해준 저의 인생템이에요
너무 맘에들어요
처음엔 생각보다 비싼 가격에 흠칫해서 진짜 고민하고 속는셈치고 샀는데 쓰다보니까 이건 진짜 내가 없으면 안될 에센스이다라는 생각밖에안들어요
전 50프로 해서 샀는데 다음에도 행사 하면 꼭 살꺼에요
전 팩으로도 하고 스킨으로도 하고 에센스로도 하고 완전 어디에도 다 사용합니다"
31,피부가 예민하고 좋다는화장품은무조건사서써보는스타일인데 원래쑥을좋아해서 쑥제품이나 쑥을사서 즙내서팩도하고 말린쑥으로반신욕도하고있어요 그래서쑥에효능을잘아는데 이제품정말강추에요 흡수가빨라서 건조하다는 느낌을받을수있는데 조금시간이지나면 꽉채워진느낌이나요 전시루콧토로 팩으로사용하는데 진짜좋네요 여기가격이나 포장다맘에드네요~
32,9월8일에 쓰기 시작했는데 지금 11월9일이니 2달 넘게 쓰네용 ㅎㅎ 다른 걸 쓰다가도 다시 돌아오게 만드는 마성의 아임프롬 에센스 입니닷 ㅋㅋ요즘 넘 건조해서 화장솜에 부어서 팩하니까 좋아요! 트러블도 진정 되면 좋겠네욥 ㅜㅜ
33,"마스크 팩을 통해 알게된 제품인데,
피부가 예민하고 건성이라 환절기에 심하게 뒤집어져요 ㅜㅜ
(생리하기 전, 후로도,,)

그럴 때 이 제품만 쓰면 다음 날 바로 가라앉더라구요 !
정말 놀랐고 너무 좋은 제품이라 많은 사람들에게
싶네요 ㅎㅎ 단종안되고 계속 나오길ㅜㅜ

, ㅎㅎ
!!"
34,"- 일단 화장하고 밤에 지우면 좁쌀이 올라와있는데, 세수하고 이 토너를 바르면 다음날 진정되는게 바로 느껴져요!
- 근데 바를 때에는 뭔가 미끌거리면서 겉돈다는 느낌이 초반에는 있다가, 시간이 좀 지나면 다 흡수되서 없어집니다.
- 레이저를 받고있어서 피부가 많이 건조한데, 이거로는 당장에 건조함은 해결되지 않고 정말 진정토너같은 느낌? 위에다 수분크림 발라주면 끝장!
만족하면서 쓰고있어요:-)"
35,"왼쪽 160 ml 원래 쓰던 거 거의 써서 대용량으로 구매했어요~ 민감성 피부에 강추하는 에센스예요~~
유통기한은 2021년 4월이네요
사은품 3가지 왔는데 화해 어플에 검색해보니 마스크 하나 빼곤 성분이 안 좋은 거 같아서 마스크만 쓰려구요~"
36,"원래 사용해오던 제품인데 160은 생각보다 금방 사용해서 이게 더 경제적인 거 같아 사봤어요 ~
쓸 때는 특별히 엄청좋은 걸 모르겠고 무난한 거 같아서 다른 제품써보면 결국 다시 이걸로 돌아오게 되네요 확실히 머그워트에센스가 붉은기를 좀 잡아주는 거 같아요
가격만 조금 더 착해지면 완벽할 같음"
37,"이전에 160ml 쓰다가, 대용량 판매하길래 구입했어요
화장품 인생템이 딱 2개 있는데 그 중 하나가 이거에요
피부진정에 효과있어요. 트러블 난 곳에 솜에 잔뜩 묻혀서 올려놓으면 다음날 진정된게 눈에 보여요
주변사람들한테도 추천 많이 했는데, 다들 좋다고하며 구입했어요. 그만큼 좋아요"
38,좁쌀에 엄청 효과적이라고 해서 샀는데 와...왜 이제서야 알게됬는지ㅠㅠㅠ 진작에 쓰지 못한게 후회되네요 진짜 한번 흡토하고 스킨팩하고 한율 스팟젤발라주면 좁쌀 웬만한건 바로 없어져요 진짜 좋아요ㅠㅠㅠ혹시나 유분기 많으면 어떡하지 했는데 전혀 그런거 없고요 피부에 보습은 해줘서 건조하면 피지 올라오고 했는데 이거바르니까 안올라오네여 하루만에 인생템 됐어요 다만 스킨팩하면 엄청 빨리 닳아요....두번 스킨팩하니까 벌써 저만큼 썼어요ㅠㅠㅠ 그래도 넘넘 좋아서 계속 쓸거에요!!! 리뉴얼하지 말아주세요~~~!!!!
39,두통째 쓰는거예요. 처음엔 트러블케어 목적으로 썼는데 성분이 순해서 그런지 트러블에 엄청 효과를 본 건 아니지만 더 번지지 않게 해주는 것 같았고요. 지성피부에도 산뜻하면서 살짝 수분감도 느껴지게 마무리되는 느낌이 좋아요
40,주변에서 트러블피부에 좋다고 해서 사봤어요. 대용량 할인할때 후딱 사라고 해서 결제 바로 했습니다. 배송도 빠르고 잘 왔어요. 사용한지 이틀밖에 안 되어서 트러블 진정효과는 모르겠는데 촉촉함수분감흡수력 모두 맘에 들어요. 트러블 효과까지 보면 바로 또 구매할 것 같아요.
41,"흐규흐규 몇통째인지 모르겠네여.. 매일 쓰는데 가격대비 훅훅 줄어드는 양에 다른거 써볼까 했지만 용량업이 절 잡았어요.. 못잃어 아임프롬 에센스.. 확실히 양이 많아진게 느껴져서 좋네여 ㅠㅠ 가끔 이렇게 이벤트나 세일 화끈하게 해주셨음 좋겠어여.. —̳͟͞͞♥︎ 애용자의 작지않은 바람입니다 ^^,, 헤헤 여튼 잘쓰구 이써요~~~~~ 참고로 사진은 어느정도 쓰고 찍은겁뉘다 🔥"
42,"저는 이 회사나 중간업체나 아무 연관없는 사람입니다. 지금 3통째 내돈주고 쓰고 있는데 진짜 짱임.. 특히 피부 뻑뻑 거칠어 지고 우둘두둘할때 화장솜에 듬뿍젹셔 양 볼 이마 이케 얹어놓고있다 떼어내기 얼마간 하면 진짜 효과 좋아요. 저 진짜 로드샵서부터 수십만원하는 화장품까지 여러종류 써봤는데 스킨중에 이만한 효자 없어요.. 그리고 배송도 빨랐고 넘 만족합니다.
사진을 첨부하고 싶은데 사실 이 피부결 차이를 사진으로 보여드릴수도 없고 무슨 마법처럼 뿅바뀌어서 사진으로 차이를 알 수 있지도 않구..(만지면 달라지는거고 1번에 차이를 느끼는데 아니라 계속 써야 좋은거라ㅠㅠㅠ) 발색샷이 있는거도 라니어서 그냥 통만 찍었어요... 사실 통 사진 첨부가 리뷰에 도움될건 없는데ㅠㅠ"
43,"우선 제 피부는 민감/예민, 트러블 및 복합성 피부로 아주 난리 부르스에요
조금만 피곤하거나 스트레스 받으면 바로 피부에 올라와서 늘 스킨케어를 바꾸는 유목민 입니다
전에 한번 구매해두고 방치했었다가 밥 먹기 힘들정도로 트러블과 염증이 올라와서 입 벌리기 힘들정도로 얼굴이 부었었어요
당근팍도 만들어 쓰다가 이 에센스로 스킨팩을 매일 해줬더니 많이 가라앉더라고여
스킨팩 후 시원해서 너무 맘에 들고 매일 팩해줬더니 금방 다써서 이번엔 대용량으로 구매했습니다
요즘 마스크 때문에 또 난리라 다시 샀는데 그런지 눈에 띄게 가라앉질 않네여ㅜㅜ
몇일 안써봤으니 매일 쓰면서 지켜봐야할 듯 합니다ㅎㅎ"
44,다른제품들사용해봣는데 레알 효과없는데 이제품은 뾰루지 갈아앉고 붉은끼가 사라져요!! 다음날에 없어지고 그래서 이번에 대용량으로 구매햇어요!! 레알 추천템인듯~ 미스트로도 사용하기때문에 플라스틱식이라 쉽게 담아서 사용할수있어서 좋았어요!! 이것만 쓸거임ㅋㅋ
45,"예민한 피부 , 속건성 티존지성인 피부 타입
피곤하거나 면연력 떨어지면 여드름이 올라오는 피부입니다
요새 마스크를 쓰니깐 급 턱선쪽이랑 볼쪽에 여드름이 너무 많이 올라와서
이제품으로 토너로 팩 처럼 붙히면서 케어하니 금방 가라앉아요
신기하네요 ^^ 다 쓰면 다시 구매하러 올게요!"
46,배송 빠르고 안전하게 잘 왔어요! 평소에 써보고 싶었던 제품이었는데 할인으로 저렴하게 잘 산 것 같습니다 :) 받자마자 후기 쓰는 거라 사용감은 아직 잘 모르겠지만 후기가 워낙 좋은 편이고 쑥 라인을 좋아해서 잘 맞을 거라고 생각하고 써보려구요!
47,"저는 올리브영에서 처음 이 브랜드를 알게 됬고, 2년 정도 꾸준히 사용했습니다. 처음에는 듣지도 못해본 브랜드라서 기대 하나도 안했는데 완전 기대 이상이었습니다 과장 하나도 안하고 10병 이상 사용했습니다. 비싼 화장품도 써봤지만 이 제품을 사용하고 피부가 많이 매끄러워진거 같습니다. 진정도 되고 건조한 편인데 겨울에도 이거 쓰는데 괜찮습니다~ 대용량이 가격대비 조아서 또 구매합니다"
48,우선 성분이 마음에 들어서 구입했어요. 기존에 쓰던 토너 보단 촉촉한 감이 조금 덜하지만 세네번 발라주고 로션 발라주니 문제 없어요. 마스크 때문인지 그날이라 그런건지 트러블이 부쩍 들어 그 부분에 대해선 확실히 맞다 아니다 말하기 힘드네요.
49,항상 애용하는 머그워트 에센스입니다. 항상 유리병에 담긴 것만 사다가 대용량은 처음 사봤어요. 사용기한은 살짝 짧은 감이 있지만 자주 사용하니 그 안에 충분히 다 사용할 수 있을 것 같습니다. 저렴한 가격에 잘 산 것 같아요~
50,붉은기 진정에 엄청 탁월해요 동생이 계속 써서 동생에게도 사줬는데 수부지인 동생에게도 잘 맞았다고합니다! 수분 케어에는 조금 부족하지만 진정 하나는 진짜 잘해요 전 건성인데 이 제품 2겹 정도 바르고 다른 크림 발라주면 좋았어요!
51,"머그워트 에센스 대용량은 처음인데 당황스럽네요. 우선 원래 용량짜리 3통을 비우고 처음으로 대용량으로 왔는데요, 향이 너무 다른 것 같아요. 아예 다른 제품인 것 처럼요... 살짝 매실 오래된 냄새같은,,, 머그워트 스토어에서 파는거니까 가품은 아닐거라 믿지만 원래 향이 다양하게 나는 건가요..? 그냥 사용하는데는 문제 없는거겠죠?"
52,팩은 촉촉하고 발림성도 좋고 팩 하는 도중에도 불편하지가 않아서 편하게 오래 할수있는게 가장 큰 장점이에요! 스킨은 하루 써봐서 아직 잘 모르겠지만 쑥항이 찐하게 나는게 뭔가 건강한느낌이 드네요! 진정효과 기대해보겠숨니당
53,제품 좋은 건 알고 있어서 대용량 할인하길래 덜컥 결제했는데 찬찬히ㅜ보니 유통기한이 좀 촉박하네요 하루만에 취소했는데 발송해서 취소처리가 안되어서 그냥 쓸랍니다 팩으로도 쓰고 그냥 많이 써야겠네요 유통기한 참고들 허세요
54,"마스크팩이 저한테는 더 잘맞는 것 같아요.
에센스는 제 피부의 경우 좀 두드려줘야 피부에 흡수되더라구요. 시간이 조금 걸리는게 유일한 단점입니다
기대했던 트럴 케어 효과는 사실 크게 나타나지 않아요. 에센스는 그냥 매일 기초로 쓰고 가끔씩 팩을 해줘야할 것 같아요."
